0,1,2,3,4
2.6518728177106667,1.1662762172117738,2.531656891710848,7.595929046038443,1.2537649406287181
9.999999999999991e-17,3.0450940732409957,9.999999999999991e-17,0.5031248071018939,9.999999999999991e-17
2.3145509441539907e-11,0.16897718807228412,0.6607183862609047,0.21371341833634777,0.6943687603265221
6.343721312782113e-15,0.14757708111894996,0.0380769783674753,9.999999999999991e-17,0.08183898397164013
3.605652620064697,1.3683709688367813,2.539822396586533,0.7746156048539926,1.2912791736804592
3.049924961139341e-11,1.788771173262847,0.03310586401889693,0.17717723063220076,0.07729657328397366
1.399967561585972,2.3123895591504118,0.550026571943492,1.1068913620656293,3.3518079879652576
4.052954120512695,3.7886763303000874,5.426893690381159,15.33849585238179,3.022398229107994
3.7433157867345868,3.0218512062249103,3.79924516994812,5.645571493693223,2.764057061059906
2.728734255040546,5.257361782916302,2.138095407896989,5.322684654065758,2.9272457701630272
0.6923057587566467,0.009634630085041035,0.6365328024360745,1.2103106803290105,2.738480659408594
2.0042318142301507,2.2053203722157915,0.052697228125103274,5.5474696711869935,2.233444306974097
3.4561141127818917,2.4616984617691364,3.061759731759927,3.0629133035390224,2.226751080009509
3.1315814076688993,3.0348647976230363,1.9954223262971043,3.4622934438546284,3.0155233952212015
0.07829750928698213,9.999999999999991e-17,0.33895878228326554,9.999999999999991e-17,0.03134475519135784
0.07937255544379133,0.11882080389959686,0.014281207962541604,9.999999999999992e-17,0.0028983658567764874
0.10171840709122776,9.999999999999992e-17,0.5668328137183389,9.999999999999992e-17,0.009409315194967243
3.1346123611246224,1.504976266093355,2.554243859381121,7.506653699761055,2.7475597677475276
0.18949625212603805,0.44126421853915854,9.999999999999992e-17,9.99999999999999e-17,0.5444461706571413
9.999999999999991e-17,0.0259321200252746,0.1625165391486134,0.8864176866274963,0.012733764667053263
5.8317006249584704e-06,0.03990201257291366,0.02372713895306292,0.16309931365912256,0.1716054945677911
9.999999999999991e-17,2.854109505381628,0.8570252720237078,2.5524908181140065,0.8288872027023899
0.00855242229515495,0.03238600834516472,0.14178368651172224,0.4646982484344162,0.013768120744131933
9.999999999999991e-17,1.347924522062207,1.5468633104738239,1.4023368533455192,3.553873757750191
9.999999999999989e-17,0.024059891237942825,0.029494846443714737,9.999999999999991e-17,9.999999999999991e-17
9.999999999999989e-17,3.218709565360603,7.076581133194851e-09,0.2981113814393566,0.005509766420646766
1.342914869850804,4.851827042253461,2.800635124355824,6.916763763677433,0.9346296350959773
2.427803565640413,2.024625149398482,6.577883807418508,9.178032399116042,5.114813748613515
0.34293042342378305,1.433969232960601,1.0223054458616738,0.16039406126263941,1.1130576951344102
2.8452643332651553,0.5218401160819959,9.999999999999991e-17,9.999999999999989e-17,2.5889130562495914
0.42385897639143943,1.1761729201479583,0.11587299127602138,0.9061956737434106,0.8121006048665873
1.1779450431852083,0.8446762778129576,0.6926052444562322,1.4821324740142012,1.1240029256847952
3.5093390440478416,1.38344686161092,2.29552799841408,7.861617459327727,2.323989809507086
2.9143801652468464,2.9262958087523288,1.8252413517864432,7.2703481413893165,1.9603608521336926
5.121371099174895,4.078009807724886,7.328006530973783,8.234485076559979,2.649757833376125
9.999999999999991e-17,1.2720869399263581,2.1760916001009454,1.4034068864319658,2.7938264331048166
1.545109099616194,1.8851424520053506,2.4569162851658364,2.17159517708584,2.7263392737010785
0.4045575682160029,0.1246804774534162,0.6515247634716328,0.9801730060189783,0.03511395248836285
0.01874121371640551,4.412708846653481,0.25067015897910955,0.6484312103073087,0.0503244700209412
0.26732172635988216,0.3565408558446017,0.7598957351597938,0.11718492488269444,0.18399498124979213
4.058816125554571,5.209177129682586,7.005903130901482,18.938889338267185,2.5274151215893568
2.5080475332840697,0.7920535244443381,1.927179016719404,4.055475995044997,1.8124023409779981
3.503758355239468,2.6333777332996497,2.6192930237675487,12.010891064306056,2.5194635874718987
0.5577077175998084,0.24692529360831506,5.7644745687805665,1.4129863486721281,0.04558789072961762
0.08952514136379812,0.3038489076846714,0.116003220301873,1.4512716820915556e-12,0.4634655204045836
6.0900787301447314,4.998148078830657,1.7294550061420195,4.66342531610957,3.0703977996155074
1.081716289298964,0.6335111338438503,1.1988110308487232,9.690087626807118,2.4828796194855745
1.8805410356678427,4.246387329810199,1.3077837121342686,10.191448039149867,1.8780245290442497
13.114922814041167,7.076038239204456,20.21882955508137,18.48810767499049,7.246140991603529
0.010797486060836612,9.999999999999992e-17,9.99999999999999e-17,9.99999999999999e-17,0.09542688962913676
4.599865417249649,3.576465519184904,6.786532484232934,7.147962533111932,3.418109317411741
3.9232261521011056,3.763239417752375,5.056164871431323,13.375077106177404,7.346000727773527
2.6884997598204596,2.085478628656447,1.9013112533066923,7.880053343783746,3.989395392545129
