,0
0,-60.13625118825664
1,-6.593485589754151
2,-6.138850610491323
3,-5.895302853185397
4,-5.751524487569245
5,-5.660413671291147
6,-5.599389978151758
7,-5.55665189955869
8,-5.525594941808027
9,-5.502312154430838
10,-5.484383733368245
11,-5.470251967092157
12,-5.458880614341509
13,-5.4495605878352045
14,-5.441794639635665
15,-5.435226534527766
16,-5.429596212176529
17,-5.424710630760973
18,-5.420424349030092
19,-5.4166263139308
20,-5.41323069542787
21,-5.4101704168894855
22,-5.407392515453799
23,-5.404854766643239
24,-5.402523196527088
25,-5.400370226286086
26,-5.3983732736204475
27,-5.396513688421176
28,-5.394775935927223
29,-5.3931469651264985
30,-5.391615717194215
31,-5.390172740739694
32,-5.388809889158579
33,-5.387520081530853
34,-5.3862971129858765
35,-5.385135503762634
36,-5.38403037866155
37,-5.382977370445538
38,-5.381972542164747
39,-5.38101232446656
40,-5.380093464792663
41,-5.379212986018342
42,-5.378368152599937
43,-5.377556442697507
44,-5.3767755250561455
45,-5.376023239679627
46,-5.375297581528701
47,-5.374596686634321
48,-5.373918820141942
49,-5.373262365903509
50,-5.372625817314008
51,-5.372007769153618
52,-5.371406910247939
53,-5.370822016799858
54,-5.370251946279487
55,-5.369695631784933
56,-5.369152076807448
57,-5.368620350351034
58,-5.368099582369282
59,-5.367588959492092
60,-5.367087721022085
61,-5.366595155185743
62,-5.366110595627673
63,-5.365633418138559
64,-5.365163037608261
65,-5.36469890519584
66,-5.364240505707933
67,-5.36378735517634
68,-5.363338998624944
69,-5.362895008015426
70,-5.3624549803606065
71,-5.362018535993984
72,-5.3615853169837475
73,-5.361154985679727
74,-5.360727223382018
75,-5.360301729120381
76,-5.359878218534261
77,-5.359456422843872
78,-5.359036087903564
79,-5.358616973329516
80,-5.358198851694524
81,-5.357781507783401
82,-5.357364737903246
83,-5.356948349243415
84,-5.356532159280676
85,-5.356115995225487
86,-5.355699693505824
87,-5.355283099285388
88,-5.354866066013324
89,-5.354448455002938
90,-5.354030135037089
91,-5.353610981998197
92,-5.35319087852097
93,-5.352769713666089
94,-5.352347382613267
95,-5.351923786372131
96,-5.351498831509562
97,-5.351072429892091
98,-5.350644498442095
99,-5.350214958906533
100,-5.349783737637063
101,-5.349350765380354
102,-5.348915977077562
103,-5.34847931167199
104,-5.348040711924125
105,-5.347600124233461
106,-5.347157498466915
107,-5.346712787794063
108,-5.3462659485302115
109,-5.345816939989153
110,-5.345365724348669
111,-5.344912266533217
112,-5.344456534119778
113,-5.343998497274457
114,-5.3435381287286905
115,-5.34307540380472
116,-5.342610300499556
117,-5.342142799634749
118,-5.341672885075207
119,-5.341200544014013
120,-5.340725767311719
121,-5.340248549869055
122,-5.339768891002463
123,-5.339286794784884
