0,1,2,3
3.5554283321347038,6.891153714792297,2.6569998306569107,1.3935707155760828
9.999999999999991e-17,0.49091626890810763,9.999999999999991e-17,2.8987537397391825
0.6528833922807691,0.1759353543616124,0.09560112450400886,0.8326811228121188
9.382256553953564e-05,9.99999999999999e-17,0.07170870706786482,0.18650912192222338
2.220637128499693,0.6915728957271493,3.4498414172663514,1.7887721711407447
0.03446312416770846,0.1847255174787795,0.046600657545954265,1.5105281752539252
0.7136613464195748,1.0425797964860943,3.409782911472051,2.552668607029623
7.523421714473044,13.837091678310388,4.757994941831355,4.384902411039032
4.343224428896278,5.056504824290557,4.505051568280376,3.528656474044075
2.865694396165147,4.8062208698657045,3.88025672365884,5.625154518118116
0.8214448288081644,1.173916603581095,2.5606656281418103,0.031018117277842504
1.4013276200786284,4.89957153014032,2.778734921980754,2.259994115981905
3.016081362253463,2.7806324020813107,4.0079220608942006,3.107411606452739
2.373146304639189,3.1539930402125744,4.085573492958334,3.459830193290914
0.311757764689386,9.99999999999999e-17,0.06080398149412959,3.57261631296892e-16
0.004908855418950949,9.99999999999999e-17,0.059295284489719303,0.12167776159443613
0.5090705538350679,9.999999999999991e-17,0.05395996836645186,9.999999999999994e-17
3.5172261983256137,6.890957424552976,3.7235697779056998,2.2627576700567187
9.999999999999991e-17,9.999999999999989e-17,0.5194431343703149,0.5648205149768635
0.24140761520474646,0.8635545054597051,0.007911169302149022,0.026764820288444815
0.02389978425737296,0.1855653008031952,0.10531249085318316,0.04870378912685858
1.1239459495989697,2.3135944547187455,0.35601113608705515,3.5158544197653114
0.16211830301276664,0.4779873018443839,0.012806764061052689,0.04392270703852262
1.686327534146715,1.3450149274464687,1.521574716413601,2.9765611762914226
0.017022309991883807,9.999999999999992e-17,9.99999999999999e-17,0.031436460156170076
1.898819145990141e-11,0.3076612376430767,9.99999999999999e-17,2.849253616175002
3.200797546227347,6.490035763039188,1.5034981497820428,5.5915433834017865
7.688648947556954,8.271685898525961,5.068042667681201,2.5197704378812773
0.9400908388225185,0.13508149748707288,0.954542618034512,1.6241609127109187
9.999999999999991e-17,9.999999999999989e-17,3.9581110516556324,0.5980298105273858
0.22271569722967113,0.8526847908676165,0.8221650756237391,1.3318778161059819
0.945136371611452,1.310280907837666,1.651396291164626,0.8647772934762761
3.4951556409526683,7.0961565987443365,3.9403583027901488,1.6686155939701992
2.8641830046377,6.586527066231706,3.3269022531453754,3.359814562959461
8.032850415962098,7.34620588173464,5.3307362317784746,4.128131705185159
2.2908508193355073,1.2354468197007267,2.0544718473494696,1.5274450406157263
2.5985887067926714,1.9585148386073448,2.9599321020738225,2.132799866344148
1.451508895935522,0.6501711921241543,0.051324438243755995,0.36739809690053543
0.44206908357737307,1.5430463367852325,0.04010951065447757,0.25229040788565044
0.7048671863962306,0.07107522486068932,0.352184821631746,0.3898275020208626
9.476024743566594,17.147982502132194,4.3135311805475895,5.935037271079427
2.427655607642903,3.668983077290403,3.0028985092289786,0.9585801598389871
4.494131850478858,10.8942786188643,3.9991179140867965,3.0015186917632724
5.4017320265183795,1.1170362487794638,0.402256161476885,0.3244607907385737
0.11076524369221573,2.93800192870804e-07,0.2555503819836767,0.5522285917269509
2.2930910840412446,4.246642686348319,6.238039902674749,5.325527627847385
2.6690868153396963,9.076849770906579,2.196667435645139,0.9223798005703979
2.517040898997831,9.696096754603685,2.3181849064601474,4.937802166179621
20.875975082299128,16.524105924881074,14.585217262284246,8.469886597042608
9.999999999999989e-17,9.999999999999987e-17,0.07185207500385675,9.999999999999991e-17
7.355622481943423,6.366486456925328,5.412147989401141,4.0099236768252675
7.083633556725989,12.118892452909941,7.634349720055383,4.528335581552668
3.1181342695632646,7.204513257573762,4.573166879076239,2.4577249398302348
0.46166929057809997,1.1271760399054747,2.60727849424787,1.491138433646252
7.764156136495124,11.93892622511057,4.6324142331757505,3.640740562642033
5.751988729203885e-09,9.218938996411563e-08,1.1765236431109065,9.999999999999992e-17
5.416045560375451,2.727464695454143,0.04001863260433399,9.999999999999991e-17
6.737182589499173,9.368209129233184,8.25247621280133,3.8557844656931173
1.5803123035073952,0.4248139333132824,1.4714350873864281,1.132180488606238
1.68688011728382,0.5739468374320965,4.076398030653843,2.6587786378073806
4.444198765664664,0.846974188465208,3.9682095099948667,3.077153972423939
0.07100722752315626,0.4020250757830372,0.08730125214397777,1.3015352385193053
1.3420567802379049,1.7300401279546658,1.9882297911078017,0.10471009912592859
3.8425959164171712,0.33071559913241405,3.125063687169994,1.9974709597335842
0.9317397047710919,0.5718364382082548,1.9004854999091332,0.19549016465098165
7.926882937511914,14.147301017222658,4.640113296738697,4.968042011829887
1.7380543513644295,2.4975571228400417,3.272290029320408,1.492159348778461
1.8901908912503267,2.396025278774104,2.819774676786641,0.9315544249746176
9.999999999999989e-17,9.999999999999991e-17,0.2689880522868293,1.2247155550673583
3.5371810019005334,2.861493124733906,3.0191188201231887,1.2904719880999047
