"Gene","Mean","Var","Max","cv","n"
"SP8",24.0901174672123,605.868653207335,163.551375109164,1.04400035876174,266
"SP9",24.1335754369755,244.852158645482,106.507205170472,0.420397960686642,263
"SPACA1",0.558995534193322,1.91381433726027,12.8956628233975,6.12467611230348,114
"SPAG16",20.5198657090685,173.463417849599,89.5723395855563,0.411963624840943,269
"SPAG17",2.80903011145715,29.0085048026631,33.1003476141146,3.67631363556241,150
"SPARC",42.6491610262889,738.6167340583,122.367810455031,0.406067431143881,250
"SPARCL1",2.33123342565986,6.69720720776441,15.3138913356245,1.23231635689085,217
"SPATA13",73.398448616498,526.957641661961,150.154995439422,0.0978142086468564,268
"SPATA18",7.78142134936912,112.396962218012,92.3629453467339,1.85625103680015,245
"SPATA25",0.377562815470508,2.82030585539059,26.0436503745616,19.7841673591979,82
"SPATA5",62.8487683670053,195.688326445815,140.184490096234,0.0495417537658805,269
"SPATC1L",16.4181146760167,86.1016516495606,60.3516896878225,0.319422064921023,256
"SPATS1",3.37177141470845,33.1411223646937,38.8569445025091,2.91508325876356,177
"SPC25",17.0650357122118,87.2230171906479,73.3369961902504,0.299513707222411,267
"SPDEF",0.228515396981942,1.4111159946047,18.3768212662415,27.0228891453755,61
"SPDYC",9.85774071906211,136.292668560098,64.8018785389944,1.40254793423651,193
"SPEF1",1.96273037405678,23.0047582025708,36.2261958639305,5.97167805546879,112
"SPEF2",21.1796671227819,289.600593268284,126.731484460214,0.64559652937978,262
"SPEG",9.40753948840856,316.521433813961,89.751990777211,3.57644066654289,183
"SPG11",54.8721230248178,84.6007163500714,84.6811188138394,0.0280976833139905,269
"SPHKAP",3.70919844247295,126.97911641417,120.199469108367,9.22937225830621,123
"SPIB",0.773765076604221,15.2512266228988,61.0576512022034,25.4733771699707,80
"SPINK1",0.358914766759416,1.29011846957214,14.0301215889067,10.0149074245296,94
"SPINK2",8.17371099641245,94.6807464006196,93.4716761655437,1.41717380736205,263
"SPINK9",4.01741293486829,13.7086468640388,22.7316431875107,0.849379240026471,244
"SPINT2",68.2705387540514,265.370780966927,117.543147083871,0.0569359330810435,270
"SPIRE2",9.59996906094746,129.694644622189,70.7909603482225,1.40728603071499,244
"SPN",23.8115513447157,278.960129705818,122.368975821019,0.492001870940195,231
"SPNS1",42.5463385751629,76.8242191506401,87.465653888298,0.0424398432456691,270
"SPNS3",2.16660079024089,11.8475228176709,21.2310433975291,2.52388614390041,135
"SPO11",0.344123467033253,1.05674991469282,11.8048949356441,8.92367288416601,90
"SPOCD1",11.4282488843505,160.546957930502,67.0782327865853,1.2292570313828,186
"SPOCK1",7.74418839539927,191.372740922287,96.3737358127951,3.19101068017696,196
"SPOCK2",18.412327292873,131.22567947069,79.3973742965154,0.38708064653254,268
"SPOCK3",12.078388166632,110.951156961058,62.4674898910295,0.760525657419583,263
"SPON1",6.66961246789141,253.07322400052,91.0804901371043,5.68911872534282,153
"SPON2",6.22496528789481,97.0306764361909,72.285000718562,2.50400499548767,199
"SPP1",1.38490924090141,9.08310519317686,24.1404380422832,4.73578216455559,145
"SPP2",1.33281752783567,5.13174557415586,19.2398771257806,2.88884157367826,168
"SPPL2A",61.3459470829747,135.783890022536,107.627943276004,0.0360808279801011,269
"SPPL3",104.326948643766,345.984272434964,170.097884003561,0.0317880104186705,270
"SPRED3",22.7653026085155,311.177911066901,104.374523339954,0.600429340062217,268
"SPRN",2.07041145434196,21.7275976849324,30.4512891396551,5.06872101125678,120
"SPRR4",0.306951776017949,3.38243596664207,28.9526527466396,35.8995729658481,57
"SPSB3",63.390237358183,131.106383172446,118.18344701658,0.0326271455839955,270
"SPSB4",17.7282478763685,575.478457492912,150.3597908435,1.83103834843234,229
"SPTA1",0.649003949012905,9.82264280357985,42.1445396361066,23.3202752788143,54
"SPTBN2",14.2344503145169,489.796663025673,118.551520414994,2.417321530741,240
"SPTBN4",44.6443005071544,775.779459213649,210.711585785728,0.389229932381837,270
"SPTBN5",0.612332003465488,8.19139808646703,31.0609670447057,21.8466130048648,62
"SPTLC3",2.93598754772862,15.4060091145583,31.5797249254851,1.78723529256017,190
"SPTSSB",10.9322738673702,287.090297128507,91.4999800017581,2.4021355425716,235
"SPTY2D1",53.6889415096848,63.0461528563036,93.9403234993835,0.0218720206345743,270
"SRCIN1",33.5147549624014,939.245631321965,180.632101031831,0.836194076596398,270
"SRD5A2",4.00873936694663,46.6035497920501,55.3348401801924,2.90003578016482,227
"SRGAP3",12.8631289900738,97.3968440596176,72.1776560592555,0.588642527518846,261
