0,1,2,3,4,5,6,7,8,9
1.1926178026460068,1.0785104123113969,1.3662273813175543,1.9136134316629643,4.468534665363928,1.6249636259487936,5.965097481420097,1.2465933715746713,1.7322562071384606,1.4684248269225812
0.010431117303431516,0.010345249524597295,2.1697659708534625,0.0001379073750246831,9.999999999999991e-17,1.9621020724925504,9.999999999999991e-17,2.6727304817711626e-07,0.0032998251786177297,9.999999999999992e-17
2.5082902081307935e-05,0.07041857361020971,0.16383518884561557,0.7115566616589274,9.999999999999992e-17,1.254749049103974,9.999999999999991e-17,9.999999999999991e-17,1.263322206835122e-11,1.7195349378790358e-07
0.29536999886926324,0.09141611983854155,0.009893328043625074,0.07315084460705877,9.999999999999989e-17,9.999999999999991e-17,9.999999999999989e-17,0.01313962312051159,0.052861434096849895,9.99999999999999e-17
2.6584543690057747,0.14167715448322082,0.730598955071022,2.5682427347978147,0.5322988683425456,0.9981171000962781,0.28937843398595586,1.9585798131014023,1.6655483996721911,2.0021890891025906
0.08849457534187735,0.008993070785871502,0.44937348303994323,9.999999999999991e-17,9.99999999999999e-17,0.9467080198662889,9.999999999999992e-17,9.99999999999999e-17,0.05200936700331692,0.0875895900310698
1.5221217931593831,3.3272928810373217,1.455264424023296,0.7548491201429643,1.237683154722948,0.532512968769398,0.1594015467386557,0.4841110961000067,2.6580459530225027,0.8323314728282198
1.2771376794223053,3.304285713562094,4.6390467932500075,3.475472935213627,7.268449147908095,4.293619826516599,13.932430911926533,2.8884688628383555,2.402819644290497,2.1673199280268474
1.502144587996658,2.731035098485599,3.0349493964891607,3.1365802649241816,2.6699000076242934,1.501132642451667,5.377048947238604,1.5270571758436098,1.8422972621825657,2.7926977320291835
0.8780573575350739,3.5355157300965474,5.212566163198018,1.5726559177125237,2.57211538868057,3.080585215634038,4.187090613520083,2.3855922266152434,1.4428320126714176,1.4609472057242958
0.03173155669588068,2.4888283500246304,0.08771034564604584,0.7016381548691727,0.797939207618415,0.6108135010160791,0.768288481972672,0.32924878073151953,0.6752365692883099,1.0130377462229676
1.175699173288165,2.1332623801454984,2.087781233373779,0.014146976959869433,2.917044752072337,2.152101880593276,3.860661850433099,1.3328750793392112,0.6938466172074231,1.5770877480906595
4.178657353275741,1.4477509467279692,1.707888464687983,2.8455434781798212,2.821842294297186,9.814539357566407e-11,1.8172140876592515,1.266131720920369,1.2008470762162935,2.536598282591499
1.4515300340015107,2.7480979517092834,2.6935152246496665,1.4310251932435922,1.2384599250090473,2.6852551048280127,3.039396861719577,0.9013287451357486,1.132478632281905,3.0685242660218344
0.009692773960318559,0.007267968447582943,9.999999999999991e-17,0.34209088813907473,3.2190864863516407e-16,0.3027617450183956,9.999999999999991e-17,9.999999999999991e-17,0.02174697579511846,0.04795330311527397
0.15548752543169805,9.999999999999991e-17,0.02873438881865582,0.03376043066301347,9.999999999999991e-17,9.999999999999991e-17,9.999999999999991e-17,0.054734533573793244,0.01920165337967563,0.03961881518109007
9.999999999999991e-17,9.999999999999991e-17,9.999999999999991e-17,0.6307609062403585,0.06703135074647137,9.999999999999992e-17,1.4911494315068402e-05,0.07565240017768513,0.14757003953899284,2.1786016737120915e-06
3.100776474029247,0.9223818074260648,1.039869429821633,2.3615651274920273,5.8106605666339135,1.8053256844168686,4.34821954344879,2.5790524205849517,1.4383561183782443,2.236153962985953
0.6805220233085928,0.4183228626880797,0.1729180140651641,9.999999999999992e-17,9.99999999999999e-17,9.999999999999992e-17,9.99999999999999e-17,0.07503200880765575,9.999999999999992e-17,0.30222214811300274
9.999999999999991e-17,0.0144677582492408,0.054791636458024005,0.19262281966011255,0.5790610425084756,1.0011252703062763,0.0752274126396473,9.99999999999999e-17,5.842148374073122e-12,9.99999999999999e-17
9.999999999999989e-17,0.01431236537929775,0.05134215789950063,5.547587253673558e-16,9.999999999999991e-17,0.572019582155078,9.999999999999991e-17,9.999999999999991e-17,0.01789891753787671,0.07828377460739841
0.24779206998774322,1.0953742871504337,2.655637597454469,0.9964521296436996,2.3046247390014627,1.651194091758692,0.6547999550137977,0.08719373389924268,0.18890781490248815,9.999999999999992e-17
9.999999999999991e-17,0.014000845266615004,0.2239438865809792,0.12108701605479943,9.999999999999992e-17,0.9106142405087897,9.99999999999999e-17,1.5415810914062018e-16,0.01651970123976754,9.999999999999991e-17
1.127298515814147,2.1071083035392615,0.6409409259430895,1.980808705044629,1.2775844443695799,2.3158119826355983,1.6212402617405067e-13,0.7194043725871301,6.859270691556811e-09,9.999999999999991e-17
0.042815382368991003,9.999999999999991e-17,7.801980993098938e-11,0.0667837079316796,9.99999999999999e-17,9.99999999999999e-17,9.99999999999999e-17,9.99999999999999e-17,9.99999999999999e-17,9.99999999999999e-17
0.43854520164381233,0.009876488616137867,1.2448148105047048,9.999999999999991e-17,9.999999999999991e-17,1.4796920042236825,9.999999999999991e-17,9.999999999999991e-17,0.006693632799908593,9.999999999999991e-17
4.8345331006304395,0.5844703233309423,3.392392560626728,2.8083418437156835,7.36790767358572,3.1122839174270474,0.8875011023523688,0.6052698702009448,0.15514047244251553,1.007836627021122
1.1743353254323108,4.190363543254039,2.3040431956288163,6.133033829952649,5.459453100658877,1.6939650220692626,7.765082813598419,1.084904003404116,1.448169601592995,3.1173704341939916
2.682230051260707e-14,0.9869250875971596,1.354613405014099,1.0725280684508316,0.05053829220555483,0.3589916432007418,0.2154100462048821,0.266915480166557,0.06053673078813492,0.7304119157496587
1.154375032852453,1.7083586453575843,0.2871710904711449,9.999999999999992e-17,9.999999999999992e-17,9.999999999999991e-17,9.99999999999999e-17,1.2884999893384652,1.997246403218237,2.3978612042154896
0.023864982868713348,0.30571176405475314,0.9702082822554391,0.3031162939852162,0.6713656569154122,1.3357086039610968,0.005657049487734846,0.9143179614426924,9.999999999999992e-17,9.999999999999992e-17
0.18965858882997258,1.184055171961188,0.7759681614445821,0.41821846507874183,0.8213709282561893,1.0124059677543458,1.0715370204950252,0.9724667213313994,0.9533028581830607,0.45420722569809535
0.2364983989085747,1.92916725973131,1.8732718407311766,1.9346800521605516,4.408635382669683,2.772072313956598,5.821255284568677,1.9596473705258608,1.7556380066460122,2.2575669794816347
1.5836288851222455,1.6126494004034826,2.782636724510907,1.1185542058818392,3.809584975603116,3.355175579688575,5.450173802282866,1.8167242976144946,1.57908163776887,1.696651189166173
5.9266078461664575,2.5240349502313224,2.308777749735602,5.696544797245601,4.796350959011836e-09,2.7656812879260952,11.814389564819685,2.7607598013934957,3.1384226864007143,2.1848171810590302
0.33512068582493953,2.786149103874659,1.1736353670203503,2.342631641616425,1.0701475348348946,1.7388599238319644,0.48907684754741054,0.09687967140185474,0.302087148698103,0.2563452819732141
2.8770881955395136,1.9139460264009773,0.8788966708783136,2.2719374108020056,1.0369955451128003,1.2555893371574642,1.9495279025541867,0.9025673186575784,0.5059626845148493,1.6631545035830932
0.23296865488463941,9.999999999999991e-17,0.04880584119794484,0.6340334798881797,9.999999999999991e-17,2.830902584932975,9.999999999999992e-17,0.015172036200336657,6.43943469259688e-08,0.06783387542405982
0.22819002133381294,0.030676881659417052,0.04838479143678591,0.5536347662982102,9.999999999999992e-17,2.8268868284859474,9.999999999999992e-17,9.999999999999992e-17,0.01294600318272787,3.320082092369884e-11
0.4400478517779806,0.04276672286669669,0.2621138178029628,0.7514921992142765,0.13332369599863958,0.31157265783445703,0.015351275471548851,9.999999999999991e-17,0.03664532305539284,0.28714122151545723
1.9131035348264557e-15,2.968927610043906,6.482118713375273,6.034607196409709,10.765897994624595,6.005296393144974,14.21411227423097,1.6836448720488708,2.6128238133118287,2.337676984111654
2.3031494038741935,0.9165695896547994,0.3735094505237053,1.42953851219408,2.0762195011263045,1.0669117784675275,3.6131914292039005,1.1384804215447513,1.1050436003127473,1.9299410333479035
2.3152122800550745e-06,2.278126182695012,3.4141283510124993,2.5120058907993403,8.40241210601317,3.7977216739527937,7.058586668253936,1.6150395160777988,2.6242695803863967,2.119461202443205
0.3096229816845039,9.999999999999991e-17,0.13979358165601027,4.446569482759063,0.021320788677604757,3.821518946936837,1.5709613062060919,0.6455640530044982,0.15267771685028547,0.1652227691691219
9.999999999999991e-17,0.6847947658115454,0.2699945755965217,0.18913719343638807,1.6658897375978098e-14,0.07547791750117236,9.99999999999999e-17,0.080682302354516,0.08545463659525376,0.04124501305706692
3.6871094677643987,2.109478252906499,3.7305232701971116,1.4547547765198807,2.921330776524071,1.2070216906328886,3.498910010759214,2.590219055980686,3.7953378074301716,3.943186765367925
1.882989549042438,1.7966698426319812,0.4230009045818885,1.7589275311024395,9.855296727685932,2.9563973322118366,2.1852986886587047,0.2384283729210402,0.7170833610390119,1.0686819589649195
0.08098643215420301,0.12578257988307795,5.009073134587815,4.280953459758648,9.896441596357272,2.008181748107905,1.2768258331603548,0.2640186590784727,1.4627652281055807,2.1885958152657428
14.936407249634268,3.03373875727054,5.39634567296843,16.870362295168608,9.212539029079661,4.5595573286132325,18.094041132804897,17.22410692462959,4.090638582094008,5.2004133632614655
9.999999999999991e-17,0.03522837540165252,9.999999999999991e-17,9.999999999999991e-17,9.999999999999989e-17,9.999999999999991e-17,9.999999999999989e-17,0.1300489392215582,0.018105721944167666,9.999999999999991e-17
2.3534468853174384,1.3629362730870205,3.247421306031104,5.905962611542425,2.8410781510808163,3.8455063946894574,6.806202025793953,1.7078449337312438,3.028600694574908,3.8168565320003265
4.679652464651141e-07,6.669887332046167,4.311814444394894,4.281090210861102,7.207589020230771,5.2759485507444,10.547137946223476,1.8524508913251057,1.9706174626929591,4.863247806793393
0.494280144403423,3.7715565396837287,2.4561337942783537,1.5269364659133904,4.549353904766527,2.401940709522577,5.898499086116499,1.5932115617376914,0.7138673497997927,2.9600500786923827
1.516259235343396,2.331281738025015,0.42069132102478923,0.4038327164215505,1.0157272759994809,1.474511770096476,0.10769524212307292,0.7958666190229784,0.7029309417933158,0.8034507137927713
2.7542688917099025,1.9165288509952974,3.190573396531542,5.331907725944782,7.931357144852321,3.055193873302412,10.177531178089017,2.2340307173647393,2.6552464209030946,2.421636345643821
9.999999999999991e-17,1.8670666009947672,0.0017327886800146538,0.07759735454318728,0.00148587260889719,9.999999999999991e-17,9.999999999999991e-17,0.1739174973978295,0.005799243530964067,0.034185485923603
0.24240453789291708,0.22734072004830833,0.05647356833290039,4.5776764710020545,0.5672911024780829,0.05842347411868812,4.901390320769558,2.7488181610099264e-09,0.05484967204907995,7.158669567461418e-15
7.243338909298586,0.6062095395570826,2.060959053467903,5.0948876218153725,6.646460979853175,1.6832366645594505,8.059692462487261,4.530742152293521,3.412122448055533,5.1449022673241975
