0,1,2,3,4,5,6,7,8,9
11.75375596996532,21.26044961809516,7.032375446687852,7.508626997844761,142.74008808635847,21.168900225768237,197.50582499921546,26.399822293730296,2.7325708190668454,14.42848606002852
0.5669698654563806,0.7394153983910072,2.5970488234581697,0.9999921931692561,0.9999973805798154,1.0045320568986282,0.9999976516233483,0.9999926827640516,1.007132355889969,1.0000054291999378
0.9999905818924602,1.2369444601821555,0.9894280506073915,1.9419776638216648,1.0000080295698353,8.395593705101458,1.0000137390296178,1.0000137390296178,1.0000137304367043,1.000001955518792
0.1574393853116497,8.991198959266644,0.8894782121960673,1.1934074500743967,1.0000027388215267,1.0000027388215267,1.000002738807961,1.2803511904046414,1.8683139627353644,1.000004846121876
1.9084591311016494,1.9501619920970568,18.40347722424718,4.812795114573143,2.599587842557325,0.17349167664375598,0.6677028103974191,4.571328298929179,35.659173469420146,6.15423503113549
0.19591359463323427,0.7335184210894135,1.1124773359860545,0.9999990172800305,0.9999990172739248,1.5763387534493558,0.9999989890384177,0.9999989890096378,3.196394838706887,0.5392394038277928
1.0452630888934913,78.47910836400496,3.617637129048946,17.004934530323435,80.59102672360983,8.053215077539345,1.5348537926970156,1.8887370072451453,2.4016758151275894,1.0563627691221222
6.8927902120555125,12.588486097385086,11.573260329876192,6.362100162098297,183.26928762665523,22.685766996761195,37.04294559675188,84.43231527747324,145.75776924347502,61.17334419912464
5.467885438165082,36.56940899588868,216.6377144299192,37.454935132424076,67.40152024480015,31.368934369187922,21.78807811166879,2.933316279581542,39.84312310104643,7.032825098904355
5.112616535996724,71.28653921662062,12.567539810409905,17.861655944762763,75.51022417775503,21.523143539076116,29.225345599566133,4.224383572440636,12.079150191730475,6.071806479089039
1.319425353729979,6.275857191835339,0.8960921754460547,8.835322560492747,7.100437749898573,1.155693834702613,2.026002643890909,1.9348218710060185,0.5483275724417546,0.9102379499976184
0.3265688019225665,161.88043950551582,79.39886234601443,0.9996503750429359,138.5936940911478,25.625285666648296,153.6112076527998,4.468748109085353,18.95094830884086,56.56941339125446
1.3202821641502678,16.95464314244146,39.39550675698236,2.4094173612518035,3.397019388671149,0.9999983396709393,8.93162881111576,9.613864228650522,42.32056296313938,3.035318652635577
1.9755315524076003,0.7204925069253364,47.05477785666648,4.354941085129545,42.83482681542875,22.50107071195084,15.23968139985902,3.2233251070171844,5.029601037455548,7.519358622869693
1.0572820734399286,1.223460232863973,1.0000014267901072,12.910431884931906,1.0000015335092138,1.6989022346825944,1.0000021199802203,1.0000021200006424,0.9163991303854209,2.4722692191774485
0.1898295193092529,1.0000004919452508,0.4151664562013201,1.0329272927143778,1.0000008564362335,1.0000008564358769,1.0000008564358769,0.3483225024849779,1.1299867919606255,1.1489564159428642
