,0
0,-51.47356097353038
1,-12.37037381772304
2,-11.669912926111925
3,-11.150225657090848
4,-10.619396335299921
5,-9.970256993539929
6,-9.166371428909535
7,-8.271541541070054
8,-7.427098610794124
9,-6.754882780925807
10,-6.288665050538574
11,-5.9920923092077665
12,-5.809341482766456
13,-5.695254201338475
14,-5.621087364996001
15,-5.570435520646387
16,-5.534290878049253
17,-5.507645752598116
18,-5.487556428853207
19,-5.4721491196717125
20,-5.460144386579287
21,-5.45063311985002
22,-5.442961137630139
23,-5.436658135523816
24,-5.431387057328666
25,-5.426906177109459
26,-5.423041016107622
27,-5.419664140545163
28,-5.416681011633841
29,-5.41402024843824
30,-5.411626978512759
31,-5.409458290913918
32,-5.407480099840591
33,-5.405664950945193
34,-5.403990460410647
35,-5.402438183420655
36,-5.400992778516967
37,-5.399641379533684
38,-5.398373115935708
39,-5.3971787412553285
40,-5.396050341664115
41,-5.394981104910286
42,-5.393965135383914
43,-5.392997304877064
44,-5.392073131271662
45,-5.391188679289396
46,-5.390340478817244
47,-5.389525457338346
48,-5.388740883757154
49,-5.387984321482242
50,-5.387253589069783
51,-5.38654672707077
52,-5.385861969990276
53,-5.38519772247591
54,-5.384552539018034
55,-5.383925106576343
56,-5.383314229653326
57,-5.38271881742048
58,-5.382137872572366
59,-5.3815704816397485
60,-5.381015806539001
61,-5.3804730771724145
62,-5.379941584924879
63,-5.379420676927676
64,-5.378909750981084
65,-5.378408251044595
66,-5.37791566321799
67,-5.377431512148202
68,-5.376955357806877
69,-5.376486792591674
70,-5.3760254387112285
71,-5.375570945819466
72,-5.375122988869768
73,-5.374681266163558
74,-5.374245497571335
75,-5.373815422907095
76,-5.373390800439566
77,-5.372971405525835
78,-5.372557029354758
79,-5.3721474777891345
80,-5.371742570297007
81,-5.371342138963643
82,-5.370946027576804
83,-5.370554090778803
84,-5.370166193279714
85,-5.36978220912675
86,-5.369402021025489
87,-5.369025519709145
88,-5.368652603352592
89,-5.368283177028202
90,-5.367917152200945
91,-5.367554446260489
92,-5.367194982088215
93,-5.366838687657307
94,-5.3664854956641905
95,-5.3661353431896766
96,-5.365788171388265
97,-5.365443925204067
98,-5.365102553111853
99,-5.364764006881702
100,-5.364428241365758
101,-5.364095214305514
102,-5.363764886158145
103,-5.363437219940251
104,-5.363112181087515
105,-5.362789737328667
106,-5.362469858572237
107,-5.362152516804576
108,-5.361837685997675
109,-5.361525342025344
110,-5.3612154625864346
111,-5.360908027133785
112,-5.360603016807737
113,-5.360300414373097
114,-5.360000204158558
115,-5.359702371997693
116,-5.359406905170724
117,-5.359113792346396
118,-5.358823023523389
119,-5.3585345899708035
120,-5.358248484167362
121,-5.357964699739055
122,-5.357683231395082
123,-5.357404074861998
124,-5.357127226816046
125,-5.356852684813785
126,-5.356580447221113
127,-5.356310513140891
128,-5.3560428823394215
129,-5.35577755517201
130,-5.355514532507987
131,-5.355253815655469
132,-5.354995406286215
133,-5.354739306360964
134,-5.3544855180555535
135,-5.354234043688225
136,-5.3539848856484165
137,-5.35373804632737
138,-5.35349352805088
139,-5.3532513330144225
140,-5.353011463220961
141,-5.352773920421598
142,-5.3525387060593355
143,-5.352305821216034
144,-5.352075266562753
145,-5.351847042313555
146,-5.351621148182846
147,-5.3513975833463086
148,-5.351176346405417
149,-5.350957435355555
150,-5.350740847557697
151,-5.350526579713582
152,-5.350314627844351
153,-5.350104987272504
154,-5.349897652607138
155,-5.349692617732298
156,-5.34948987579835
157,-5.349289419216233
158,-5.3490912396544505
159,-5.348895328038666
160,-5.348701674553735
161,-5.34851026864805
162,-5.348321099040036
163,-5.348134153726641
164,-5.3479494199936815
165,-5.347766884427889
166,-5.347586532930523
167,-5.347408350732392
168,-5.347232322410156
169,-5.347058431903778
170,-5.346886662534984
171,-5.346716997026604
172,-5.346549417522693
173,-5.346383905609286
174,-5.346220442335684
175,-5.346059008236201
176,-5.345899583352178
177,-5.345742147254274
178,-5.345586679064864
179,-5.34543315748048
180,-5.345281560794222
181,-5.345131866918027
182,-5.3449840534047635
183,-5.344838097470028
184,-5.34469397601364
185,-5.344551665640699
186,-5.344411142682208
187,-5.344272383215183
188,-5.344135363082172
189,-5.344000057910203
190,-5.3438664431290395
191,-5.343734493988771
192,-5.3436041855766625
193,-5.343475492833255
194,-5.343348390567684
195,-5.343222853472199
196,-5.343098856135864
197,-5.342976373057448
198,-5.3428553786574735
199,-5.342735847289451
200,-5.342617753250314
201,-5.342501070790048
202,-5.342385774120577
203,-5.342271837423915
204,-5.342159234859662
205,-5.34204794057187
206,-5.341937928695395
207,-5.34182917336178
208,-5.341721648704806
209,-5.341615328865795
210,-5.3415101879988205
211,-5.341406200275949
212,-5.341303339892674
213,-5.341201581073718
214,-5.341100898079373
215,-5.3410012652125385
216,-5.3409026568266755
217,-5.340805047334813
218,-5.340708411219772
219,-5.340612723045734
220,-5.340517957471234
221,-5.340424089263615
222,-5.340331093314906
223,-5.340238944658984
224,-5.3401476184898184
225,-5.340057090180436
226,-5.339967335302167
227,-5.339878329643565
228,-5.339790049228344
229,-5.339702470331563
230,-5.339615569493268
231,-5.33952932352894
232,-5.339443709536244
233,-5.3393587048980296
234,-5.339274287282146
235,-5.339190434639626
236,-5.339107125204029
237,-5.3390243374964745
238,-5.338942050342864
239,-5.338860242912003
240,-5.338778894785644
241,-5.338697986073157
242,-5.338617497584293
243,-5.338537411072341
244,-5.338457709555853
245,-5.3383783777193194
246,-5.338299402381068
247,-5.338220773000637
248,-5.3381424821797525
249,-5.338064526094188
250,-5.337986904783044
251,-5.337909622222717
252,-5.3378326861289285
253,-5.337756107462255
254,-5.337679899656293
255,-5.337604077633715
256,-5.3375286567127365
257,-5.337453651524706
258,-5.337379075058024
259,-5.337304937916415
260,-5.337231247839232
261,-5.337158009488514
262,-5.337085224472052
263,-5.337012891549156
264,-5.336941006957597
265,-5.336869564803514
266,-5.336798557466773
267,-5.33672797598787
268,-5.3366578104157
269,-5.336588050106366
270,-5.336518683971086
