,0
0,-4.507059330271468
1,-4.1814850721264545
2,-4.049011720197383
3,-3.9768984798207065
4,-3.936095085783385
5,-3.9137158025775696
6,-3.901562828390789
7,-3.8947802331860935
8,-3.890781409190259
9,-3.8882620408285495
10,-3.8865688401301655
11,-3.8853658191914553
12,-3.8844719747768757
13,-3.88378417818267
14,-3.8832402000003685
15,-3.882800453727681
16,-3.882438546021307
17,-3.8821362050114754
18,-3.8818803662429215
19,-3.881661437245096
20,-3.881472223571764
21,-3.881307229581938
22,-3.881162198258806
23,-3.8810337720217607
24,-3.880919285849416
25,-3.880816580182582
26,-3.8807239215195586
27,-3.880639876603336
28,-3.880563258148155
29,-3.8804930904376
30,-3.8804285460317494
31,-3.880368926332875
32,-3.880313654670812
33,-3.880262224549642
34,-3.8802142069098715
35,-3.880169231573734
36,-3.8801269898137782
37,-3.8800871962560755
38,-3.880049610632997
39,-3.880014028011296
40,-3.879980260197827
41,-3.8799481443752155
42,-3.879917535316
43,-3.8798883182771404
44,-3.8798603619806875
45,-3.8798335812280884
46,-3.8798078757066583
47,-3.8797831719035436
48,-3.879759391306016
49,-3.87973647226576
50,-3.8797143527487528
51,-3.8796929800667233
52,-3.87967230204272
53,-3.879652281730408
54,-3.8796328707896746
55,-3.8796140343642374
56,-3.879595735060841
57,-3.8795779460380952
58,-3.8795606374363074
59,-3.879543772304835
60,-3.879527338942845
61,-3.879511299884999
62,-3.879495646670905
63,-3.879480352228695
64,-3.879465391568073
65,-3.8794507578405333
66,-3.879436420388033
67,-3.8794223768413802
68,-3.879408599307417
69,-3.8793950807272304
70,-3.8793818021193722
71,-3.879368754967665
72,-3.879355917498906
73,-3.879343288548359
74,-3.87933084802104
75,-3.8793185850221743
76,-3.8793064909958876
77,-3.879294553154214
78,-3.8792827686777818
79,-3.8792711206683728
80,-3.879259600188527
81,-3.87924819943127
82,-3.879236922941408
83,-3.8792257474977414
84,-3.8792146784029176
85,-3.8792037114715714
86,-3.8791928434169516
87,-3.8791820686449983
88,-3.8791713940725736
89,-3.8791608193688023
90,-3.8791503441583846
91,-3.879139981969574
92,-3.8791297276294996
93,-3.8791195944232006
94,-3.8791095909401716
95,-3.8790997245720864
96,-3.8790899950754274
97,-3.8790804183590013
98,-3.8790709978542655
99,-3.8790617411502635
