,0
0,-34.6735439826886
1,-10.207861844272449
2,-9.854996451160432
3,-9.609438341752636
4,-9.41490925210381
5,-9.243378131606239
6,-9.077557111328558
7,-8.905698372666055
8,-8.719515951030257
9,-8.513609170499342
10,-8.28561557814525
11,-8.036544689201827
12,-7.770798708809729
13,-7.49553872499376
14,-7.219396456120536
15,-6.950905176666047
16,-6.697165951553984
17,-6.4631040037912975
18,-6.251376712403464
19,-6.062762040841558
20,-5.896749567942985
21,-5.752073364366966
22,-5.627055331274497
23,-5.519790827074509
24,-5.428276655124139
25,-5.350532024352602
26,-5.284698428407836
27,-5.2290950159532725
28,-5.182230554410949
29,-5.1427907516308045
30,-5.109619467857182
31,-5.081703309202629
32,-5.058160925566549
33,-5.038234609543488
34,-5.021281645899514
35,-5.0067641784901165
36,-4.994237629126427
37,-4.983338373231623
38,-4.973771508294831
39,-4.965299387450628
40,-4.95773133732693
41,-4.950914748154009
42,-4.944727554340191
43,-4.939072016741017
44,-4.933869661109064
45,-4.929057205937669
46,-4.924583314440337
47,-4.920406020068791
48,-4.916490695816061
49,-4.912808459846416
50,-4.909334930781633
51,-4.906049263682685
52,-4.902933411871139
53,-4.89997157042041
54,-4.897149765003052
55,-4.894455555537116
56,-4.89187782841944
57,-4.88940665460834
58,-4.887033193798207
59,-4.884749627654947
60,-4.882549107712596
61,-4.880425706186882
62,-4.878374360733834
63,-4.876390807122127
64,-4.8744714968709335
65,-4.872613499998535
66,-4.870814395890038
67,-4.8690721576141165
68,-4.86738503649403
69,-4.8657514541589
70,-4.864169908629955
71,-4.862638899394283
72,-4.861156874214029
73,-4.8597221980296
74,-4.85833314214813
75,-4.8569878902719426
76,-4.855684556976388
77,-4.854421213998974
78,-4.853195920037392
79,-4.852006750488632
80,-4.850851824495447
81,-4.849729327625031
82,-4.848637529362351
83,-4.847574795284905
84,-4.846539594272681
85,-4.845530501406976
86,-4.844546197355233
87,-4.843585465065303
88,-4.842647184540057
89,-4.841730326365463
90,-4.840833944547373
91,-4.839957169092605
92,-4.839099198659038
93,-4.838259293503671
94,-4.837436768878764
