,0
0,-3.9696301566943992
1,-3.05318089290061
2,-2.9965913675621616
3,-2.978400901268609
4,-2.9701541749862024
5,-2.9656758127402516
6,-2.9629493606884965
7,-2.9611518792169633
8,-2.959894900662126
9,-2.958975024685869
10,-2.9582770999558736
11,-2.957731836176012
12,-2.9572954213294667
13,-2.956939000008302
14,-2.956642896647425
15,-2.956393298681732
16,-2.9561802509631963
17,-2.9559964097427205
18,-2.9558362610567825
19,-2.9556955763975625
20,-2.9555710742461963
21,-2.9554601604238617
22,-2.9553607679317238
23,-2.95527122134706
24,-2.9551901520050596
25,-2.9551164366842713
26,-2.9550491383969786
27,-2.9549874670638703
28,-2.9549307604448405
29,-2.9548784572745674
30,-2.9548300736094824
31,-2.9547851914063563
32,-2.9547434535034465
33,-2.9547045491085386
34,-2.9546682026929223
35,-2.9546341778234577
36,-2.954602260903036
37,-2.9545722692011855
38,-2.9545440362491178
39,-2.954517413191311
40,-2.9544922695639078
41,-2.954468489340646
42,-2.9544459682137707
43,-2.954424607516406
44,-2.9544043239736464
45,-2.9543850330876187
46,-2.9543666740814225
47,-2.954349178168457
48,-2.954332487312332
49,-2.9543165481965525
50,-2.954301312947599
51,-2.9542867340897674
52,-2.95427277457132
53,-2.954259393312689
54,-2.9542465578094124
55,-2.9542342350235673
56,-2.954222395103611
57,-2.9542110099050682
58,-2.9542000553806314
59,-2.9541895053133835
60,-2.954179343634099
61,-2.954169543730235
62,-2.954160089753382
63,-2.954150964454189
64,-2.954142148271203
65,-2.95413362750737
66,-2.9541253901001068
67,-2.954117418408999
68,-2.954109702785127
69,-2.954102229071362
70,-2.9540949870612008
71,-2.9540879661292303
72,-2.954081156817591
73,-2.954074549481552
74,-2.954068134811241
75,-2.954061905043805
76,-2.954055854806723
77,-2.954049971324112
78,-2.954044252749998
79,-2.954038686726568
80,-2.9540332735246513
81,-2.95402800315558
82,-2.954022870635055
83,-2.9540178708976135
84,-2.9540130001225045
85,-2.9540082516370805
86,-2.9540036240841263
87,-2.9539991050775627
88,-2.953994698844105
89,-2.953990398169216
90,-2.953986199951917
91,-2.9539821014989633
92,-2.9539780956557484
93,-2.953974183231592
94,-2.953970360064972
95,-2.9539666199685075
96,-2.953962965345895
97,-2.953959389789542
98,-2.9539558921923397
99,-2.953952468730835
