,0
0,-41.54247655573279
1,-12.499499066024983
2,-11.93464515819218
3,-11.577196443770502
4,-11.31339243017742
5,-11.092396286228345
6,-10.888852241547246
7,-10.689930744233468
8,-10.490006032796186
9,-10.287971730392659
10,-10.085402072874073
11,-9.885051905917017
12,-9.689768577225404
13,-9.501974879040496
14,-9.32359173937042
15,-9.155993318060798
16,-8.999778965091688
17,-8.85460681084037
18,-8.719365795853935
19,-8.59260006249696
20,-8.472935342154074
21,-8.35937357255248
22,-8.25144473594077
23,-8.149228500958056
24,-8.053244743203763
25,-7.964232649716025
26,-7.882889123481331
27,-7.8096601236847185
28,-7.744644473956831
29,-7.687607173418947
30,-7.638055546357161
31,-7.595329148378651
32,-7.558677933063548
33,-7.527324375297541
34,-7.500511983093373
35,-7.477540947198942
36,-7.457790232443434
37,-7.440726638912916
38,-7.425903443182894
39,-7.412952354608415
40,-7.401572343053774
41,-7.391517953232535
42,-7.382588636187475
43,-7.374619755485939
44,-7.367475363890894
45,-7.361042554717667
46,-7.355227085567301
47,-7.349949971244537
48,-7.345144790517677
49,-7.340755513388103
50,-7.336734713618504
51,-7.333042077700626
52,-7.3296431543498475
53,-7.326508309151645
54,-7.32361185973889
55,-7.320931370938855
56,-7.318447089687857
57,-7.316141498635175
58,-7.313998966920847
59,-7.312005477429189
60,-7.310148411975062
61,-7.308416378983917
62,-7.306799071705448
63,-7.305287148325097
64,-7.303872128150218
65,-7.302546300189727
66,-7.301302641922171
67,-7.3001347469603814
68,-7.299036760814926
69,-7.29800332417396
70,-7.297029523169842
71,-7.296110846076243
72,-7.295243145827443
73,-7.29442260770383
74,-7.293645721498874
75,-7.292909257476998
76,-7.292210245448689
77,-7.291545956325948
78,-7.290913885575304
79,-7.290311738054178
80,-7.289737413797309
81,-7.289188994409946
82,-7.288664729820419
83,-7.288163025241477
84,-7.287682428282117
85,-7.287221616233251
86,-7.286779383616298
87,-7.2863546301289475
88,-7.285946349145364
89,-7.285553616928839
90,-7.285175582696485
91,-7.284811459642498
92,-7.284460516984615
93,-7.2841220730535134
94,-7.28379548940247
95,-7.2834801658783315
96,-7.283175536567525
97,-7.282881066513102
98,-7.282596249090577
99,-7.282320603929999
100,-7.282053675277787
101,-7.281795030702156
102,-7.281544260058587
103,-7.281300974645413
104,-7.281064806492523
105,-7.280835407738187
106,-7.280612450058971
107,-7.280395624126095
108,-7.280184639067869
109,-7.279979221922642
110,-7.279779117070108
111,-7.279584085631176
112,-7.279393904828329
113,-7.279208367299783
114,-7.27902728036202
115,-7.278850465216798
116,-7.2786777561004605
117,-7.278508999375715
118,-7.278344052568662
119,-7.2781827833570905
120,-7.278025068519508
121,-7.277870792858047
122,-7.27771984811207
123,-7.277572131882672
124,-7.2774275465912766
125,-7.277285998497729
126,-7.2771473968046445
127,-7.2770116528750926
128,-7.2768786795897205
129,-7.276748390867294
130,-7.276620701369035
131,-7.276495526402294
132,-7.276372782032724
133,-7.276252385406663
134,-7.27613425527639
135,-7.27601831271109
136,-7.2759044819655
137,-7.275792691466935
138,-7.2756828748704585
139,-7.275574972121825
140,-7.275468930459964
141,-7.2753647052859085
142,-7.275262260824817
143,-7.275161570512672
144,-7.275062617050536
145,-7.274965392086438
146,-7.274869895507889
147,-7.274776134354819
148,-7.2746841213912585
149,-7.274593873401561
150,-7.274505409300257
151,-7.274418748161045
152,-7.2743339072779065
153,-7.274250900368821
154,-7.274169736020472
155,-7.274090416451919
156,-7.274012936649214
157,-7.273937283894029
158,-7.2738634376810705
159,-7.273791369993673
160,-7.273721045886968
161,-7.273652424314359
162,-7.273585459126071
163,-7.273520100167886
164,-7.273456294412698
165,-7.273393987065936
166,-7.273333122596754
167,-7.273273645658905
168,-7.273215501877108
169,-7.273158638485853
170,-7.273103004817234
171,-7.273048552642373
172,-7.272995236377072
173,-7.272943013166782
174,-7.272891842868597
175,-7.272841687949479
176,-7.272792513319982
177,-7.272744286122062
178,-7.2726969754880715
179,-7.272650552286043
180,-7.27260498886407
181,-7.272560258804121
182,-7.272516336693085
183,-7.27247319791645
184,-7.2724308184778
185,-7.272389174845336
186,-7.272348243825024
187,-7.272308002458698
188,-7.2722684279445575
189,-7.272229497576992
190,-7.272191188702472
