,0
0,-32.36993143454001
1,-12.12079202465266
2,-11.796885189194597
3,-11.572490858857684
4,-11.398860128164273
5,-11.250821221836887
6,-11.113008581533474
7,-10.97485690800765
8,-10.828441370574668
9,-10.667648728319623
10,-10.488053780486137
11,-10.287183845397108
12,-10.06495408907131
13,-9.82406058517249
14,-9.570063425896786
15,-9.31087383957945
16,-9.055538951513853
17,-8.812604058040957
18,-8.588639637182988
19,-8.38746436635354
20,-8.210221896915328
21,-8.056060858311659
22,-7.922986406282824
23,-7.808553624202842
24,-7.7102929520143135
25,-7.625912792148447
26,-7.553369134510193
27,-7.49087386674339
28,-7.436881721629026
29,-7.390072213338039
30,-7.349330543839546
31,-7.313726998708695
32,-7.282493985054645
33,-7.255001001831019
34,-7.23072904786501
35,-7.209246588996056
36,-7.190189032742867
37,-7.173242863215913
38,-7.158134554551043
39,-7.144623513780228
40,-7.132497851013928
41,-7.121571757176696
42,-7.111683543322358
43,-7.102693770133952
44,-7.094483227168425
45,-7.086950742791712
46,-7.080010915348725
47,-7.073591884006359
48,-7.0676332400479875
49,-7.062084144603113
50,-7.056901684001295
51,-7.052049466848991
52,-7.047496449233222
53,-7.04321596485394
54,-7.039184933093386
55,-7.035383217862746
56,-7.0317931118694945
57,-7.028398923649967
58,-7.025186647697941
59,-7.022143700979343
60,-7.0192587119087255
61,-7.016521350404244
62,-7.013922189897053
63,-7.011452594126156
64,-7.0091046231927
65,-7.006870954685536
66,-7.004744816744071
67,-7.002719930728328
68,-7.000790461759869
69,-6.998950975823353
70,-6.997196402416661
71,-6.995522001943199
72,-6.99392333718183
73,-6.992396248269847
74,-6.990936830708822
75,-6.989541415962544
76,-6.988206554267571
77,-6.986928999323724
78,-6.985705694575802
79,-6.984533760839245
80,-6.983410485061068
81,-6.9823333100425256
82,-6.981299824981287
83,-6.980307756717825
84,-6.9793549615934625
85,-6.978439417846182
86,-6.9775592184851485
87,-6.976712564596616
88,-6.975897759042864
89,-6.975113200522668
90,-6.974357377966921
91,-6.973628865246934
92,-6.972926316175848
93,-6.972248459785867
94,-6.971594095865759
95,-6.9709620907445204
96,-6.970351373308297
97,-6.969760931238701
98,-6.969189807461626
99,-6.968637096796526
100,-6.96810194279702
101,-6.967583534774462
102,-6.96708110499694
103,-6.966593926056917
104,-6.966121308401481
105,-6.9656625980197715
106,-6.965217174282845
107,-6.964784447931566
108,-6.964363859208699
109,-6.9639548761313605
110,-6.963556992900268
111,-6.963169728441951
112,-6.962792625079847
113,-6.962425247329657
114,-6.962067180813591
115,-6.961718031287174
116,-6.961377423771161
117,-6.961045001779732
118,-6.960720426634802
119,-6.960403376854665
120,-6.96009354760382
121,-6.959790650189466
122,-6.959494411589053
123,-6.959204573992642
124,-6.958920894343624
125,-6.958643143861854
126,-6.958371107534533
127,-6.958104583562151
128,-6.957843382749742
129,-6.957587327837237
130,-6.957336252766912
131,-6.9570900018904505
132,-6.956848429122874
133,-6.956611397054842
134,-6.956378776038807
135,-6.956150443267381
136,-6.955926281864145
137,-6.955706180007622
138,-6.95549003010843
139,-6.955277728057501
140,-6.955069172560134
141,-6.954864264566704
142,-6.9546629068064325
143,-6.954465003425945
144,-6.9542704597300995
145,-6.9540791820185826
146,-6.953891077508678
147,-6.953706054332218
148,-6.953524021593407
149,-6.95334488947357
150,-6.953168569369221
151,-6.952994974050636
152,-6.952824017829582
153,-6.952655616726486
154,-6.952489688629216
155,-6.952326153437518
156,-6.952164933188913
157,-6.95200595216354
158,-6.951849136966731
159,-6.951694416589344
160,-6.951541722446715
161,-6.951390988397724
162,-6.951242150745951
163,-6.951095148225135
164,-6.950949921971165
165,-6.950806415482895
166,-6.950664574573895
167,-6.950524347317082
168,-6.950385683983976
169,-6.950248536980029
170,-6.950112860777329
171,-6.949978611845665
172,-6.949845748582757
173,-6.949714231244306
174,-6.949584021874267
175,-6.949455084235707
176,-6.949327383742404
177,-6.94920088739133
178,-6.949075563696034
179,-6.948951382620963
180,-6.948828315516632
181,-6.948706335055662
182,-6.948585415169556
183,-6.9484655309862715
184,-6.948346658768476
185,-6.94822877585252
186,-6.948111860588152
187,-6.947995892278995
188,-6.947880851123866
189,-6.947766718159032
190,-6.947653475201519
191,-6.947541104793575
192,-6.947429590148496
193,-6.947318915097902
194,-6.947209064040657
195,-6.947100021893621
196,-6.946991774044324
197,-6.946884306305778
198,-6.946777604873519
199,-6.946671656285023
200,-6.9465664473815645
201,-6.9464619652726585
202,-6.9463581973030495
203,-6.946255131022357
204,-6.9461527541573505
205,-6.946051054586826
206,-6.945950020319057
207,-6.945849639471748
208,-6.945749900254415
209,-6.94565079095306
210,-6.945552299917065
211,-6.945454415548127
212,-6.945357126291133
213,-6.945260420626783
214,-6.945164287065846
215,-6.945068714144868
216,-6.944973690423175
217,-6.944879204481032
218,-6.9447852449188066
219,-6.944691800356966
220,-6.944598859436821
221,-6.944506410821863
222,-6.944414443199566
223,-6.944322945283598
224,-6.944231905816307
225,-6.944141313571416
226,-6.944051157356901
227,-6.943961426017915
228,-6.9438721084398205
229,-6.943783193551228
230,-6.943694670327081
231,-6.943606527791734
232,-6.943518755022104
233,-6.943431341150846
234,-6.9433442753696495
235,-6.943257546932657
236,-6.943171145160087
237,-6.94308505944209
238,-6.9429992792429465
239,-6.942913794105634
240,-6.942828593656869
241,-6.942743667612677
242,-6.94265900578458
243,-6.942574598086427
244,-6.942490434541988
245,-6.942406505293274
246,-6.942322800609669
247,-6.9422393108978575
248,-6.942156026712507
249,-6.942072938767675
250,-6.941990037948855
251,-6.941907315325508
252,-6.941824762163968
253,-6.941742369940457
254,-6.941660130354027
255,-6.9415780353391
256,-6.941496077077311
257,-6.941414248008305
258,-6.941332540839127
259,-6.94125094855184
260,-6.941169464408964
261,-6.941088081956465
262,-6.941006795023902
263,-6.940925597721513
264,-6.940844484434081
265,-6.940763449811396
266,-6.94068248875539
267,-6.940601596403989
268,-6.940520768111909
269,-6.940439999428716
270,-6.940359286074561
271,-6.940278623914118
272,-6.940198008929284
273,-6.940117437191304
274,-6.940036904832983
275,-6.939956408021622
276,-6.939875942933361
277,-6.939795505729474
278,-6.939715092535148
279,-6.9396346994211795
280,-6.9395543223888465
281,-6.939473957358216
282,-6.939393600159923
283,-6.939313246530421
284,-6.939232892110548
285,-6.939152532447204
286,-6.9390721629978405
287,-6.9389917791374245
288,-6.938911376167469
289,-6.9388309493267455
290,-6.938750493803291
291,-6.938670004747255
292,-6.9385894772842995
293,-6.938508906529155
294,-6.938428287599064
295,-6.938347615626843
296,-6.938266885773405
297,-6.938186093239491
298,-6.938105233276588
299,-6.938024301196882
300,-6.937943292382228
301,-6.937862202292119
302,-6.937781026470654
303,-6.937699760552532
304,-6.937618400268133
305,-6.937536941447698
306,-6.937455380024723
307,-6.9373737120385925
308,-6.937291933636538
309,-6.9372100410749775
310,-6.937128030720309
311,-6.937045899049214
312,-6.936963642648529
313,-6.936881258214724
314,-6.936798742553051
315,-6.936716092576391
316,-6.936633305303819
317,-6.936550377858935
318,-6.936467307467983
319,-6.936384091457733
320,-6.936300727253204
