,0
0,-31.06356479488932
1,-10.692789982480138
2,-10.328450598586691
3,-10.09354431400881
4,-9.926450804751463
5,-9.798468500487141
6,-9.693818957159642
7,-9.603100895720825
8,-9.520316927320847
9,-9.441417226885058
10,-9.363545934689236
11,-9.284637461665396
12,-9.203196163527338
13,-9.118173618991523
14,-9.028895920345517
15,-8.93501459442275
16,-8.836469423775135
17,-8.733462025593322
18,-8.626443871336843
19,-8.51611941166212
20,-8.403455209500311
21,-8.289675182908837
22,-8.176218578682906
23,-8.064647187444299
24,-7.95650975986197
25,-7.8531934894963165
26,-7.755800933230436
27,-7.66508038292711
28,-7.581416325716146
29,-7.504867942297114
30,-7.435235589706928
31,-7.372136628641818
32,-7.315077383060913
33,-7.2635135230557415
34,-7.216895504249671
35,-7.1746988996631265
36,-7.136441617199513
37,-7.101691109319088
38,-7.070064866603326
39,-7.041227033168072
40,-7.014883240616294
41,-6.990775010493619
42,-6.9686744765162585
43,-6.948379766281956
44,-6.929711131251625
45,-6.9125077774700765
46,-6.89662528769376
47,-6.881933510270651
48,-6.868314802045949
49,-6.8556625374758955
50,-6.8438798233593525
51,-6.832878381342031
52,-6.82257757575633
53,-6.812903572696239
54,-6.803788619464506
55,-6.7951704340053
56,-6.786991693494582
57,-6.77919961094858
58,-6.771745588845361
59,-6.764584939170019
60,-6.7576766596104925
61,-6.750983255478999
62,-6.744470596118436
63,-6.738107793159306
64,-6.731867086433973
65,-6.7257237223409305
66,-6.719655809857133
67,-6.713644142022766
68,-6.707671975984221
69,-6.701724772313619
70,-6.695789903247339
71,-6.6898563479424835
72,-6.683914398838664
73,-6.677955405109267
74,-6.67197157631407
75,-6.665955862259833
76,-6.659901915327736
77,-6.653804131259537
78,-6.647657755607022
79,-6.641459037086717
80,-6.635205406405049
81,-6.628895659393784
82,-6.622530125689902
83,-6.616110807732535
84,-6.6096414786922875
85,-6.6031277315406465
86,-6.596576974560447
87,-6.589998371186167
88,-6.583402724280105
89,-6.576802306976576
90,-6.570210644208621
91,-6.563642251042211
92,-6.557112335959169
