GeneName,Healthy,SCLC
PANK4,31.557960513984145,51.1635518824378
HES5,10.056487999982016,22.77033614700711
TNFRSF14,108.58826840901338,59.58385535784415
FAM213B,62.571201471453016,72.66702362697772
MMEL1,0.4263858303897703,16.02242110002046
TTC34,0.0356854893941133,9.473489010183697e-06
ACTRT2,2.0586049056012706e-05,9.999999999999999e-17
PRDM16,15.236223076092479,68.13356497151844
ARHGEF16,6.255235363295657,34.688681379014525
MEGF6,37.81975198952334,71.65797422491977
TPRG1L,80.72532468410922,74.00973815502586
WRAP73,32.18143991958137,38.72163875045421
TP73,8.42955967627074,90.00675724313157
CCDC27,5.441055081422901e-09,9.999999999999999e-17
SMIM1,30.79372524423112,29.870516870276727
LRRC47,43.73954535374406,60.29589795509037
CEP104,81.1747007481395,69.44927926093023
DFFB,78.62886422221104,58.32260999336313
C1orf174,70.50495832788889,59.75028559117625
AJAP1,1.9696965080156412,84.5479223840375
NPHP4,80.3231846979786,102.57029105526213
KCNAB2,118.49797738011256,113.42645463765453
CHD5,0.34245350508408223,62.97646722039105
RPL22,39.47010038487597,60.6266503642261
RNF207,8.399437175778607,28.493855240775982
ICMT,29.479189269966152,45.274403843370884
HES3,0.03743367547323362,51.9289085949294
GPR153,9.293426518203006,55.538369479792124
ACOT7,23.32609842923527,55.65584405758458
HES2,0.327201707818989,43.64152030852515
ESPN,2.1433080073608153,83.5360877226192
TNFRSF25,1.5568566041202294,2.5241547098947876
PLEKHG5,4.883767993641915,162.8093270083403
NOL9,42.50352802901634,62.39060660853526
TAS1R1,42.18596762714763,61.01712625769473
ZBTB48,36.9308127111442,35.164710611251735
KLHL21,183.22463339209136,135.436926357977
PHF13,118.79084681122299,103.86682895321063
THAP3,45.58827260564822,54.744401661047334
DNAJC11,38.78671888739656,54.51665174289773
CAMTA1,94.45311080546543,109.78939643599186
VAMP3,63.0140152759589,81.01165931021794
PER3,22.211638911161856,47.58041809747777
UTS2,0.9058663673407434,0.03161043397361627
TNFRSF9,8.749078068743865,0.00937375452721047
PARK7,82.85370170958105,66.92889604465648
ERRFI1,29.450200817356748,110.78328407260754
SLC45A1,3.441330655279073,33.77785565050432
RERE,216.64570813839185,165.16942212183105
ENO1,102.75972567246474,89.68403331898418
CA6,0.002408421767663741,1.9041685359375524e-09
SLC2A7,9.999999999999999e-17,0.18231244819153286
SLC2A5,0.5071342326639037,0.029998368564194192
GPR157,29.863980731144867,51.01704140236742
H6PD,37.20648866442715,32.53937398745593
SPSB1,88.14432701198898,94.76568941549598
SLC25A33,36.532164491383654,47.510779532290606
TMEM201,21.885256618250228,51.49493728188343
PIK3CD,138.66529525872625,132.08263588969422
CLSTN1,54.44145373049137,78.34892898520984
CTNNBIP1,32.089847991532096,33.09822059835932
LZIC,59.14427889771383,52.80289747533199
NMNAT1,59.81188113198836,57.42262189865538
RBP7,37.4125240929397,57.05693772526491
UBE4B,50.87021654500475,57.38885957139735
KIF1B,73.31954825604822,83.47829260533047
PGD,130.35468365005192,64.8432069373264
APITD1,31.36957402469932,34.127058430514396
APITD1-CORT,31.721151917544198,35.68209998983707
CORT,0.012285100213634659,0.04507886315616187
PEX14,37.31675807912069,47.330474045667
DFFA,34.189000583325345,38.36765056265783
CASZ1,60.5409732750873,136.85029675444068
C1orf127,0.21113178280717587,2.841920920189885
TARDBP,61.57766663813789,62.67867242975891
MASP2,1.3470788653790904,1.374909344351992e-09
SRM,26.946997237360577,62.8144610753995
EXOSC10,53.04422270166651,64.57734772881223
MTOR,47.25894763459136,55.40035477913966
ANGPTL7,4.930728045081439e-05,1.8087355726957932
UBIAD1,26.663895339201044,52.997537663634986
PTCHD2,4.061688812093644,71.457570614276
FBXO2,15.080924034951767,50.03993853414133
FBXO44,17.0032312749608,45.377996987803925
FBXO6,33.5597496193517,39.51538009994808
MAD2L2,57.482303243334854,160.42267195686205
DRAXIN,0.2042026441364041,92.85313594273768
AGTRAP,65.71572634976012,49.79375745642068
MTHFR,110.79672955764197,50.787539118980824
CLCN6,108.52970241146048,61.86691322018995
NPPA,0.05597691792143353,2.87442588120197
NPPB,0.04781030010214913,19.109216852093038
KIAA2013,53.985854845732156,72.99435403741627
PLOD1,29.61431639978384,36.7664681314309
MFN2,44.473560667936,39.90743761517426
MIIP,38.75842334361518,42.93107623127248
TNFRSF8,2.847804644342407,0.02387632498697278
TNFRSF1B,77.2968010906723,53.018047649010285
VPS13D,54.93652993893227,74.15541911903719
DHRS3,88.64547491440301,112.82265955498548
AADACL4,1.91774569557606e-05,1.0388391061519317e-15
AADACL3,5.292131002242504e-05,9.999999999999999e-17
C1orf158,9.671015408656823e-12,2.4840316436400514
PRAMEF12,0.0001354850567880914,1.661438412759741e-05
PRAMEF1,4.134644226511621e-05,9.999999999999999e-17
HNRNPCL1,0.017633678825605792,0.176905284654643
PRAMEF2,0.0071413570616667525,0.006915135285359076
PRAMEF4,8.498210395364027e-11,9.999999999999999e-17
PRAMEF10,2.707637265425077e-06,9.999999999999999e-17
PRAMEF8,9.999999999999999e-17,9.999999999999999e-17
PRAMEF6,9.999999999999999e-17,9.999999999999999e-17
PRAMEF5,9.999999999999999e-17,9.999999999999999e-17
PRAMEF9,9.999999999999999e-17,9.999999999999999e-17
PRAMEF3,9.999999999999999e-17,9.999999999999999e-17
PRAMEF19,9.999999999999999e-17,9.999999999999999e-17
PRAMEF20,9.999999999999999e-17,9.999999999999999e-17
LRRC38,0.0396714919229601,15.97181395421247
PDPN,0.042010276677319505,12.620754171172333
PRDM2,155.0513625969014,161.07181744017458
KAZN,19.057806011402278,117.39969227397701
TMEM51,10.256598347041031,91.20238096380191
FHAD1,1.0577362191672073,33.52264417560561
EFHD2,126.3745784928988,131.68942474535376
CTRC,0.0018999533914773336,7.681264843792225e-09
CELA2A,9.999999999999999e-17,9.999999999999999e-17
CELA2B,0.00043325896861495425,3.167878093829943
CASP9,79.01750505047632,74.59644647559999
DNAJC16,79.84270342211309,74.24102067586769
AGMAT,4.551453833609874,20.63056663744939
DDI2,64.81351403630673,47.60434416178524
RSC1A1,0.002752392679713274,0.446869932054538
PLEKHM2,60.53874073992933,106.41321413572403
SLC25A34,0.460263491395084,3.8304554037102885
TMEM82,1.2200933523841184,3.879816431705812
FBLIM1,1.3608986701489176,86.43079131757278
UQCRHL,0.0001369900105787441,9.999999999999999e-17
SPEN,151.76541495199046,106.51463126759609
ZBTB17,45.00424508510541,13.799567184680797
C1orf64,0.005542870707226195,0.03159873157665406
HSPB7,0.004964844295821675,0.25389273957041836
CLCNKA,0.030244265382264116,2.815326117937835
CLCNKB,0.48345286764057205,7.032341879765426
FAM131C,0.7912060379468384,28.118953814969924
EPHA2,6.241619511695979,23.95935363501509
ARHGEF19,29.644026477199528,55.29424247968516
RSG1,16.111803003331023,15.50485811828548
FBXO42,76.6957686776607,69.1060629660067
SZRD1,54.91377875009627,47.71540350376495
NECAP2,43.930202814797035,65.52364017907682
NBPF1,118.3108982791644,200.16093787619593
CROCC,0.0028944790580055415,14.256587609900544
MFAP2,0.7479060618525543,46.02497092531901
ATP13A2,39.669476075716645,51.26062302469032
SDHB,27.07851000387464,35.97884180042895
PADI2,44.609144448801224,32.31779758190789
PADI1,0.0024920893230787923,1.9453666006356906e-06
PADI3,0.0438964126227984,0.4197601178969465
PADI4,51.28462087284277,9.999999999999999e-17
PADI6,0.005066321054500957,4.7338535329890415e-09
RCC2,81.82361424582795,93.10508659717753
ARHGEF10L,6.729894178345219,72.0820694008764
ACTL8,0.1315372832206786,0.6604007144882593
IGSF21,1.1705884191721723,70.46822231791944
KLHDC7A,0.6558591347524039,8.592580010963074
PAX7,4.40105885139717e-07,0.8601482008249011
TAS1R2,1.428315773135135e-07,9.999999999999999e-17
ALDH4A1,34.92178620603567,45.399431906074746
IFFO2,44.845127761322246,58.935565749705475
UBR4,115.46267628527656,87.78159916458188
EMC1,49.81577589911698,80.50033980470207
MRTO4,50.09028655295095,79.31644987627712
AKR7A3,5.296710355550179,4.282628843135067
AKR7A2,57.52656894484915,78.83274965808837
PQLC2,55.517722214259024,68.0172556409439
CAPZB,103.30328552239453,84.40278057145309
MINOS1-NBL1,52.3723809851225,56.4721799971782
MINOS1,52.3723809851225,56.4721799971782
NBL1,10.55425366736162,79.73808306715921
HTR6,0.42210201242936,29.463289791825044
TMCO4,43.031645546822524,40.44626565084443
RNF186,0.1553668165721119,7.935296554357236
OTUD3,43.382599019065054,56.65532480290386
PLA2G2E,0.004770712064217206,3.875081982134642e-14
PLA2G2A,0.10865754171329542,0.0005208954271173986
PLA2G5,0.08647613010368152,4.4673556695575826e-09
PLA2G2D,3.9106193323032166e-09,9.999999999999999e-17
PLA2G2F,1.880162132472883e-05,1.3655606258827866e-15
PLA2G2C,0.0020997094584703736,0.8579174199938754
UBXN10,1.6696264034701382,27.355752417000456
VWA5B1,0.01608172532548058,8.268712750006166
CAMK2N1,5.27977455227307,129.78815223884277
MUL1,52.283056262161296,70.0476747563915
FAM43B,0.011972200677073523,27.24636323084048
CDA,59.56651127504155,5.11153698694821
PINK1,52.88308618800252,44.43098928394583
DDOST,63.97745221986038,74.16154496282947
KIF17,27.029270840953615,42.00953442037639
SH2D5,18.515431665725323,49.94085389755528
HP1BP3,76.84814996698755,77.7695469346761
EIF4G3,97.70168216084332,63.26296521752904
ECE1,155.5548875562565,125.04260830843637
NBPF3,30.2971810643766,46.84272941779411
ALPL,24.735689878777855,9.195367088624021
RAP1GAP,5.439034096566323,95.95011350865526
USP48,94.4422303911693,62.90101603439978
LDLRAD2,1.0740692290327223,9.24231255411312e-08
HSPG2,18.29400264489187,39.91257218594638
CELA3B,0.0031802201047007555,9.999999999999999e-17
CELA3A,3.3075720195217027e-07,9.999999999999999e-17
CDC42,79.24510784867192,51.06535307573963
WNT4,1.2971224435588877,47.9732545737615
ZBTB40,46.35910021854247,41.21746865691392
EPHA8,0.04152398944576091,20.319006670625726
C1QA,2.5728795539273235,0.8928048097709456
C1QC,1.8380615480947873,0.9811167024750148
C1QB,2.9839092613859863,0.7938495706284354
EPHB2,3.2744379836976796,69.4666785393402
KDM1A,69.32311619356774,75.80839243223541
LUZP1,53.49195547283777,81.21162048422505
HTR1D,4.50813092983511e-09,5.5170007109946315e-08
HNRNPR,86.86536328139621,78.49107274978016
ZNF436,79.06087319496712,84.87527814589617
TCEA3,1.0342862460614295,51.71254631898186
ASAP3,28.38112416725668,60.69388903182781
E2F2,23.991833870363283,33.644310629464464
ID3,37.05747858313155,84.75597874338742
RPL11,36.119816664606056,45.236780483176815
TCEB3,91.16539328202425,99.17500839665699
PITHD1,48.684722635787075,59.65993873859966
LYPLA2,43.312602113844505,57.90102861315922
GALE,50.09821945571952,59.23696734452136
HMGCL,63.24625811526012,83.40131662713063
FUCA1,35.31520601055199,59.104472568625795
CNR2,3.272622964245937,9.999999999999999e-17
PNRC2,3.6240411630255074,1.920793450219423
SRSF10,2.932914062508887,1.0065320937740272
MYOM3,0.02344120998225664,7.5774364924297615
IL22RA1,0.7178630666676977,23.49753927316354
IFNLR1,4.473713786624371,36.82538306625599
GRHL3,27.257117916523026,26.91022410059189
STPG1,54.004500134793105,69.31049995675245
NIPAL3,36.673839600443955,42.27646519328541
RCAN3,48.713251830673684,58.17121490198971
NCMAP,0.5054626851396465,18.586083830848636
SRRM1,83.12294769112873,82.7295993715385
CLIC4,97.5387038836124,71.90463318646596
RUNX3,59.14595346973786,44.52149924204182
SYF2,64.83182774648132,71.64602765663241
C1orf63,218.8807420169874,140.2713062535642
RHD,17.240678857457763,9.999999999999999e-17
TMEM50A,120.12463387494319,59.87389932625003
RHCE,96.3078386191106,105.04763050512959
TMEM57,91.86371111643278,102.04768306685467
LDLRAP1,74.15714674873689,19.967809828267
MAN1C1,30.400477499018095,81.57669220195127
SEPN1,23.125930372729847,37.85639230637298
MTFR1L,90.40546694557506,102.15008136637526
AUNIP,72.82560011733291,36.00162902799871
PAQR7,2.9851729496848227,2.1319329031118603e-11
STMN1,36.55850111558235,67.79473249715288
PAFAH2,16.60017830081734,19.61981529786768
EXTL1,29.20458986169643,50.53442128028109
SLC30A2,0.23202448355398356,28.547831445128192
TRIM63,0.012304314150682935,4.049382181875266e-08
PDIK1L,78.59567226267204,69.61452148997772
FAM110D,4.815337735543493,27.735805373229105
ZNF593,21.964405924948945,51.41360121640767
CNKSR1,0.12858574812227566,20.784301985878873
CATSPER4,6.480143410268218e-09,0.015020911966544453
CEP85,40.57567580355321,45.94161011150255
SH3BGRL3,54.90383753676731,35.84790779834783
UBXN11,31.753569918654303,32.010620947642984
CD52,9.006790390946312,6.281767115807475e-10
AIM1L,23.360496223063148,50.73707812158883
ZNF683,0.001177747544926603,9.999999999999999e-17
LIN28A,0.058998929409656425,15.012205810267577
DHDDS,28.70839525318197,40.409623368323615
HMGN2,69.7683783350447,81.54967286463182
RPS6KA1,105.67765820317497,60.172123253614686
ARID1A,275.8983931964385,149.4941511612738
PIGV,72.16099706212374,45.40628335573472
ZDHHC18,98.20599442376314,71.65805783337959
SFN,21.382372159414018,65.59718478923092
GPN2,55.84447721764446,46.94330515261854
GPATCH3,50.10220989766291,49.53349942412397
NR0B2,2.363996974095134,42.27165815781331
NUDC,35.87666273258081,47.65027047952174
C1orf172,6.106226472941568,75.1503415600255
TRNP1,14.63347726020511,70.20634651025102
FAM46B,7.298121634613034,16.928330364108103
SLC9A1,53.89261845057611,20.17376729625136
WDTC1,63.58967874206155,69.04426824177015
TMEM222,37.552320699899326,45.45148908579566
SYTL1,47.37559410092459,81.29282514811067
MAP3K6,28.116465246724356,17.495130119043054
FCN3,0.002191272423381521,9.999999999999999e-17
CD164L2,0.020915912843647834,7.832672434696125
GPR3,1.9501414252629279,32.42959497133615
WASF2,82.1501100398111,45.741648628204096
AHDC1,48.069396972954074,72.80825002594432
FGR,104.02480774828337,26.128097613436694
IFI6,11.800886841618826,14.89968628794641
FAM76A,46.499430918725444,56.13388222649586
STX12,50.94531895962082,52.51112899198586
PPP1R8,56.0442097637646,58.66879410531655
THEMIS2,105.63592911313512,33.367282686444305
RPA2,35.54392926470771,45.121143399779925
SMPDL3B,0.27286671753691893,16.723198101681994
XKR8,70.50211322449081,53.7268262324959
EYA3,48.115970742581965,76.58813233965361
PTAFR,188.41116139332286,10.07361318318362
DNAJC8,34.92335594782989,41.16104599778497
ATPIF1,38.670654562139326,56.82632232575066
SESN2,51.63144556033363,75.26975057345369
MED18,48.72643048388717,41.05468758479317
PHACTR4,59.7450150638179,50.040713460393945
RCC1,107.91553611817979,101.16957990553502
TRNAU1AP,51.48300386665054,46.247422931200674
RAB42,16.926386440616827,32.39605909473621
TAF12,60.037504073287295,68.63609692416743
GMEB1,44.03945312477353,43.83380334582054
YTHDF2,71.86388833897449,60.71094264510904
OPRD1,5.937526576238526e-05,41.21830959900441
EPB41,187.1294145461948,142.1691161850134
TMEM200B,7.9098410437563285,91.06666760345198
SRSF4,87.11225567132664,76.28938512797227
MECR,24.20863148460972,41.17602222395645
PTPRU,12.59616191033994,110.2558337603599
MATN1,0.18240688888454826,3.566618830647105e-10
LAPTM5,88.27040864771888,9.235509366289913e-11
SDC3,5.83539819680927,49.13346356680846
PUM1,74.5113767598547,63.20661480193421
NKAIN1,0.502888528464775,66.14551829549951
SNRNP40,67.46820610993721,73.06460718748976
ZCCHC17,71.1643008598991,79.82130875546336
FABP3,0.6204710725161658,18.973918490097567
SERINC2,21.08811646043995,87.45796117707258
TINAGL1,1.5700325917916478,12.9892333860455
HCRTR1,0.6971157400752375,40.08417968817561
PEF1,64.23127440889006,59.35957350536712
COL16A1,0.04474545466667789,22.656746271477516
BAI2,2.948729864781357,59.50762936086189
SPOCD1,17.77134544030226,9.999999999999999e-17
PTP4A2,107.72013395532497,17.1829687517546
KHDRBS1,79.51745180409124,83.37626353221681
TMEM39B,51.50341123602729,38.440678221843804
KPNA6,70.75778871740054,75.5113708240701
TXLNA,48.65712547026919,65.61936906186945
CCDC28B,33.38551133273179,38.549497907047076
IQCC,19.939337451618556,47.70511185870133
DCDC2B,0.00011128974825792642,0.6229855029439691
TMEM234,50.86212070656385,76.4591061988809
EIF3I,51.49046004040838,76.5536860886232
FAM167B,0.003615965442805417,1.629115479630707
LCK,1.6749902152735083,4.615939305010423
HDAC1,64.8101620931645,48.31795880339879
MARCKSL1,28.45024231009734,62.31072434338945
TSSK3,28.548528592843297,57.47842853782657
FAM229A,1.5850489924587388,23.486234279285327
BSDC1,50.267662540040476,58.9389062657298
ZBTB8B,1.1865212545814519,47.80940987837434
ZBTB8A,8.796593725695255,98.12922763701644
ZBTB8OS,80.159904211747,78.77243088514543
RBBP4,80.25068553022015,79.34348543437457
SYNC,4.950785973114365,33.02991099202673
KIAA1522,21.38567649645571,121.60078225462391
YARS,78.8281667155529,92.27145259030496
S100PBP,78.52159881667232,91.32088511388987
FNDC5,2.583584135627319,43.88620644842774
HPCA,0.46075711834027244,57.74613751096616
TMEM54,4.122460406863097,47.38963116135049
RNF19B,108.46970921866591,89.35573251011265
ADC,9.757747370147884,36.94897357642336
TRIM62,54.56994180224509,59.447521399138786
ZNF362,55.820149909488435,59.804750180323026
A3GALT2,9.999999999999999e-17,9.999999999999999e-17
PHC2,124.8081329009161,151.9169814556662
ZSCAN20,9.797170752159522,30.637518301027566
CSMD2,0.6922073916292231,82.60542038258025
HMGB4,1.4563962698313068e-05,1.1444915940502234e-08
C1orf94,0.05896283638530598,14.16726398750039
GJB5,5.347182636862495e-05,2.9318612528781243
GJB4,0.004499702050148431,0.6044056521992801
GJB3,0.4705872521667833,30.674351650581272
GJA4,40.36073386582881,0.3100095550169353
SMIM12,39.48320731172801,62.73930063685145
DLGAP3,3.1600028132070466,89.0386258221607
ZMYM6NB,58.94941658282031,81.34517259568747
ZMYM6,63.233357932719635,46.179014418585155
ZMYM1,48.62942641433356,49.62786684618503
SFPQ,96.7728854923243,96.59869007566681
ZMYM4,59.40528908358236,65.22887171683045
KIAA0319L,100.60000369361161,60.47575487539031
NCDN,73.03175921748398,87.77763744986375
TFAP2E,2.9776070065326383,34.29390410069104
PSMB2,75.74443074651177,68.59171351749849
C1orf216,49.14905873479001,58.981186677134986
CLSPN,48.95801745551554,50.40073707762837
AGO4,101.9048540013828,94.86431452266972
AGO1,51.411413307630134,52.447166535851935
AGO3,86.6752096067779,81.8850840697948
TEKT2,7.308462927857725,37.20252103400043
ADPRHL2,40.92635399483503,45.48570362354117
COL8A2,3.2945345483670985,29.847567591498397
TRAPPC3,118.85280903268082,118.11162179967404
MAP7D1,96.35798806767988,91.54673455131088
THRAP3,60.68463303023019,58.78584547422224
SH3D21,28.031918897716594,53.73837835194018
EVA1B,74.0519110360378,34.25181425799467
STK40,97.51779246816534,45.14246419243518
LSM10,37.49619173937637,50.81654673028986
OSCP1,14.406658678430695,43.61142476194562
MRPS15,24.27052476729564,52.80527068833482
CSF3R,73.02954824041562,8.054386945593443
GRIK3,0.609560045420167,105.64164396569761
ZC3H12A,115.86018663595681,52.65895987508646
MEAF6,57.02799994165892,59.353471457013605
SNIP1,43.52481411382614,54.16486956131734
DNALI1,0.19516564849804777,32.394681627282615
GNL2,26.755973062080542,52.15863385511771
RSPO1,0.008397743814859804,11.041620919466505
C1orf109,70.40971533465964,106.58885486405312
CDCA8,70.31934309007707,106.2269519612433
EPHA10,2.034456357929284,98.59202151454679
MANEAL,7.061187659922063,103.27950286921009
C1orf122,71.51472942177027,76.53518430580222
YRDC,71.55662849183479,76.39151750236971
MTF1,49.99016491980816,61.339643235749385
INPP5B,82.79717227245992,45.935256755980085
SF3A3,36.161586056806215,65.88580480484553
FHL3,89.72497889145382,52.71884878040675
UTP11L,20.113774630829365,34.64156678280267
POU3F1,14.6265897151658,87.4618627828772
RRAGC,125.17335963537614,144.32802350533638
MYCBP,56.507879160332514,62.75955617161947
RHBDL2,0.4339886716487726,10.105714405175416
AKIRIN1,77.35266651742496,82.16981346541988
NDUFS5,60.16116003019521,68.5531278513958
MACF1,162.7410304312196,201.7986502371618
KIAA0754,53.60460427638352,68.12283639297036
BMP8A,16.004296036487062,79.01067618422712
PABPC4,67.630254156847,152.21112621510426
HEYL,6.8368845157225655,46.65736353252451
NT5C1A,0.6416026105024897,37.2862106012153
HPCAL4,2.819034422343886,57.077689029710804
PPIE,24.51429458943086,53.65860079845681
OXCT2,0.014256072314830368,0.007935553315131337
BMP8B,45.97662161763654,174.22678573946996
TRIT1,30.782262623543918,91.92772910528018
MYCL1,43.305544108172555,111.59217365741989
MFSD2A,28.44655640882535,63.58305561752172
CAP1,195.3154236961792,130.13476337348757
PPT1,28.60177755962028,53.24290779623818
RLF,80.76716510813029,144.44918588781755
TMCO2,2.481581933570425e-08,1.1011216931275615e-14
ZMPSTE24,62.997461229560265,99.30667155814935
COL9A2,19.191258323940943,137.97248714006622
SMAP2,119.85362150739722,88.33784894974646
ZFP69B,18.947815567263095,60.28884974514952
ZFP69,45.838777933135255,90.506476189902
EXO5,52.05500396416466,95.67141588381574
ZNF684,30.123783052458492,65.90830421398479
RIMS3,18.45675334770798,51.32946139144548
NFYC,62.986498469601905,83.68098409096855
KCNQ4,10.231623205492465,38.39718071419346
CITED4,67.61023358969952,63.69552526599471
CTPS1,55.68759969623849,71.70758275622471
SLFNL1,0.00020160887907212289,0.7891384859931531
SCMH1,55.786060605498164,90.17860778815334
EDN2,0.06753993117955473,22.304610066882322
HIVEP3,42.15551272054722,116.72868843471218
GUCA2B,0.07238243420248949,9.999999999999999e-17
GUCA2A,0.006429899671570324,0.194926657792165
FOXJ3,84.14856262392135,91.38619221462011
RIMKLA,14.894195094801807,73.32082679343266
ZMYND12,69.51545907514209,54.353125441520994
PPCS,65.59997736433066,57.81675235499082
CCDC30,8.16306706073888,41.401493593561256
PPIH,42.522213965271554,63.2602850695262
YBX1,70.3538885879729,110.63244295181184
CLDN19,0.0015105198574733758,4.509161333944701e-14
LEPRE1,91.30425689657572,121.35122763851271
C1orf50,91.48878822644372,122.60217596226408
ERMAP,30.440923233849837,34.11345063581362
CCDC23,31.34811337325328,34.99702554697089
ZNF691,36.21357981582036,70.6875444551957
SLC2A1,49.77721149537104,123.01696900912108
FAM183A,0.22678106334796658,12.961355118058526
EBNA1BP2,31.895651855690424,75.14610866529446
WDR65,26.16721532479971,54.741520074661246
TMEM125,1.0923457897472222,16.806667907622877
C1orf210,0.025181250176536062,30.50763895337915
TIE1,0.7410159463072322,0.0011546324447310188
MPL,25.12265004591238,9.999999999999999e-17
CDC20,38.977516459443066,71.09962086771422
ELOVL1,63.73035784712833,71.47770090078949
MED8,53.657198593679055,64.26582940605543
SZT2,54.44939913316034,66.60759222906434
HYI,36.07879972956388,37.69971459045896
PTPRF,15.010402058157768,84.4179400317228
KDM4A,58.32948229537992,81.65670300262673
ST3GAL3,60.89742531760326,73.54055829099703
ARTN,4.587443354840375,60.17208621695299
IPO13,32.11980644522922,70.99389136777177
DPH2,11.952739318230323,35.49608505213923
ATP6V0B,67.01756256817981,71.45470497616999
B4GALT2,14.994580923302061,48.16242077177883
CCDC24,39.61682269702606,62.76957099181088
SLC6A9,46.374881334238225,84.37087267924413
KLF17,0.010547717823823155,1.0217890704279887e-09
DMAP1,28.235981528970132,43.851447035013216
ERI3,20.70322033223299,42.59602122488007
RNF220,96.81483979181151,90.85594274142363
TMEM53,24.297399298263112,26.419391811265747
C1orf228,25.00225934830334,15.575513329057433
KIF2C,33.62663919689872,42.064419859933544
RPS8,60.5990734155559,74.83083969533419
BEST4,16.47639451495321,29.97455062240233
PLK3,44.0367086025442,40.87508445179928
TCTEX1D4,6.609843610251573,0.000291211694568912
BTBD19,20.704244396609777,3.645408732773224
PTCH2,2.874478929061958,27.154336688636466
EIF2B3,24.891908273650458,45.89961762081154
HECTD3,78.78237215811798,83.53702848475153
UROD,79.19080880863494,79.8442579960952
ZSWIM5,21.65451865176236,69.69253862523638
HPDL,13.627889114568713,25.198280813157822
MUTYH,52.87212240640173,67.96671986611686
TOE1,53.24421158736215,66.51541853124306
TESK2,61.66146477826692,73.39714292452881
MMACHC,36.259936357182184,41.004964074994284
PRDX1,50.50520631691007,76.38102102706357
AKR1A1,30.537220120892055,47.633299910848024
NASP,71.38354895563985,66.26021621081722
CCDC17,0.17431618601835705,0.22040224423790827
GPBP1L1,125.7111765502108,99.83185382807818
TMEM69,124.41230537821113,93.41056560578211
IPP,29.265216190414364,31.117377060497045
MAST2,22.144999807519742,46.49171195169149
PIK3R3,48.38214871989145,85.96110147508345
TSPAN1,0.0033204016493533104,11.78743235180034
POMGNT1,25.993968696302233,59.16108511466456
LURAP1,5.107129549699293,39.51713021015546
RAD54L,21.49559205416334,38.894990935784556
LRRC41,123.79105589019994,117.00940754120656
UQCRH,130.08533098040573,108.81241543866174
NSUN4,50.78167291818309,63.84954294351677
FAAH,16.514582443593174,38.86032601876487
DMBX1,9.999999999999999e-17,9.999999999999999e-17
KNCN,0.00019846158599494805,2.414317237850638
MKNK1,116.0891680544651,71.41763322887694
MOB3C,98.25604429243137,42.83192490838153
ATPAF1,34.413065918694095,71.64140057028737
TEX38,9.96257139642205e-07,9.999999999999999e-17
EFCAB14,53.66206658464739,66.71253304439922
CYP4B1,0.03253993626086781,3.6439599286204696
CYP4A11,2.7591013948000813,9.039080362012742e-15
