0,1,2,3,4,5,6,7,8
6.333252982916409,6.27293352812629,6.533857734842336,122.10027749240703,1.6462290638641726,15.960531931872962,30.228901181279767,9.466323715831189,20.837834550142205
20.934173935640732,9999999129048100.0,2.3410834778124365,1.1273259832619247,9999997110500436.0,9999997110500436.0,9999997110500436.0,0.0832056397338524,9999997110500436.0
10.460186702883108,4.309092904997119,13.885616266297989,566.3581084759703,45.47252282880212,5063893642037628.0,1.000002774565105e+16,0.36526679462678974,1.0000027745651048e+16
1.0000000000000908e+16,20.155509407933785,111.3901949298262,1.0000007197578682e+16,59.55470712609234,1.000001188028376e+16,1.000001188028376e+16,0.6348180907184733,97.52390919921764
4.1509473631189495,2.892739698141054,0.6298600457044303,1.3640453463720124,1.5167345536516763,5.125015757782158,2.764277270283349,3.1294866702709614,20.26006685223909
12.256171386560624,17.68796916778808,2.180734933156917,1.6990632866837465,90.19345844491941,10.651639448472846,9999998114177506.0,0.1732002148202774,9999998114177506.0
31.145140140633515,25.70166709053104,3.50713928191166,92.18638053516342,1.3835388887280387,26.20343726486023,3.9694841478568947,0.7101931916812446,1.9945917402515216
2.3979304884895862,0.9752524622789147,3.792741346152922,14.995488680840715,7.738732039910969,4.60314057191701,23.329029009047172,6.0929209300416405,9.197881989697562
3.6410913337283044,28.514493936399724,53.65935861150719,9.68327180379519,3.9614775351821883,5.798175662231466,3.0495123075739556,4.084836473003391,13.771717385198876
5.849025104569567,1.937126186640289,3.9165503879503865,16.057002653678314,50.03621594120007,0.86707906145409,4.929083344941675,8.363413993363347,3.6120894140884037
2.4514085856159515,14.862623729959667,14.719865389178343,5.829385917751328,1.6117676583140832,0.8832794978273714,2.0848976872758,45.542980616678,0.7152802869634115
4.118129126559646,5.999454039313534,53.98241193980412,58.318231462083105,106.761433866276,14.128427423192338,2.656992966546135,1.6879167594208646,17.86030036896717
10.418103088501722,0.5497213330524292,19.138604835122045,2.2595882428997105,7.133805287799866,1.061939807619803,3.024240170936254,0.2695698907363856,8.942085396894257
2.348410371292009,5.073441352114407,13.801464197939321,41.86199227021336,0.6448716619464895,3.7207957396362263,5.590581485481596,0.9323326343463649,12.526817182530932
1.0000000000000906e+16,47.1583273964065,1.0000001816878766e+16,1.000000181666433e+16,118.86857461333955,10.517548641101339,1.0000009342813726e+16,6.370256340861304,9224566486828.494
1.0000000000000906e+16,41.412747606141885,29.371736586009185,9999997554489642.0,196.5299185551727,9999998414142126.0,4.791648386459602,1.2604728648519619,212.3502686428009
6.438099791790455,4.672928900551472,33914921.34929695,1.0000022497740992e+16,115.61472288287413,21.436432165836386,31.95457546840416,1.0000036442567894e+16,1.0000036442567894e+16
5.058037980630758,18.25833348070779,28.367324885387163,30.11641739067593,19.07712742891142,23.62373490679695,0.5710356072298272,3.4959151835673636,0.8401288708325736
1.0000000000000908e+16,62.917268588636986,9.333469218331551,1.0000002635661068e+16,5.236942627432041,1.0000005196480108e+16,31.616857302205787,9.876047598493173,3.398560089295045
8.702488160224044,1.7669204232697644,15.0932430425902,0.42334212921178227,107.1588862025321,53.78520587792534,1.0000015006076772e+16,1.0000015006076772e+16,1.0000015006076772e+16
1.0000000000000906e+16,0.38694244414138895,9.618494359296372,1.0000010605902904e+16,1.9332209084435905,15.53455353990235,1.0000015404249558e+16,1.0000015404249556e+16,1.0000015404249556e+16
0.3392085284011718,38.84042270139878,7.892716454393065,59.098162429525885,1.0377716383806272,1.0000000980436248e+16,168478759137968.0,1.8838363961704614,14.224409741219253
