,0
0,-27.16219073620605
1,-7.313755451253372
2,-6.962549246566879
3,-6.744853527331058
4,-6.594552695258486
5,-6.482379947564329
6,-6.392889133403037
7,-6.317156709413922
8,-6.249613473816795
9,-6.18654395862969
10,-6.125326120731364
11,-6.064028305747996
12,-6.001191667827546
13,-5.93571497959208
14,-5.8667985136094725
15,-5.79392228352799
16,-5.7168427800269095
17,-5.635596438081816
18,-5.5504999449449155
19,-5.46213875931231
20,-5.371337123672966
21,-5.279106218597706
22,-5.186571903443333
23,-5.094888749855718
24,-5.005151351173631
25,-4.918315893248788
26,-4.835143927645043
27,-4.756176095768584
28,-4.681737051986993
29,-4.611965889535158
30,-4.546861285639144
31,-4.486329035146309
32,-4.430221878925116
33,-4.378366272154484
34,-4.330575870214056
35,-4.286655176205696
36,-4.2463981709839125
37,-4.209586139065098
38,-4.175987257106531
39,-4.145358784271933
40,-4.11745146676662
41,-4.09201518911624
42,-4.068804838549123
43,-4.0475855708371045
44,-4.028136982846094
45,-4.010255990429493
46,-3.993758429237718
47,-3.978479532720944
48,-3.9642735091728087
49,-3.951012457727836
50,-3.938584850496579
51,-3.9268937792396748
52,-3.9158551302197995
53,-3.9053958160042566
54,-3.895452160673523
55,-3.885968505669262
56,-3.876896076848342
57,-3.86819212835953
58,-3.8598193551213495
59,-3.8517455428948697
60,-3.8439434038903935
61,-3.836390528038278
62,-3.8290693678301153
63,-3.821967170877591
64,-3.8150757817762497
65,-3.808391254983702
66,-3.801913252226979
67,-3.7956442371699466
68,-3.789588519447176
69,-3.7837512311382326
70,-3.7781373340704127
71,-3.77275075262534
72,-3.7675937057366893
73,-3.7626662796799994
74,-3.7579662483555367
75,-3.7534891176223906
76,-3.7492283496286363
77,-3.7451757133111663
78,-3.7413217068236686
79,-3.7376560036503177
80,-3.734167883483608
81,-3.7308466191686938
82,-3.727681800665519
83,-3.7246635853860783
84,-3.721782871278372
85,-3.7190313947378737
86,-3.7164017599641186
87,-3.713887409830076
88,-3.711482550717433
89,-3.7091820450758357
90,-3.706981285679189
91,-3.7048760647193553
92,-3.702862449121481
93,-3.700936671002107
