,0
0,-18.262171944781812
1,-6.000825659180111
2,-5.878087869203475
3,-5.78191916731605
4,-5.702645153015746
5,-5.634464808696639
6,-5.573507291874981
7,-5.517078292107537
8,-5.463240276475916
9,-5.410570864982401
10,-5.35802128283858
11,-5.304832906947707
12,-5.25048752127235
13,-5.194675925193519
14,-5.13727461883249
15,-5.078323718113065
16,-5.018002133703115
17,-4.956598725216972
18,-4.894480444746579
19,-4.832060006776344
20,-4.76976605628213
21,-4.70801819863426
22,-4.647208037318958
23,-4.587686144866569
24,-4.5297541285607865
25,-4.473660754522082
26,-4.419601256425384
27,-4.367719175781266
28,-4.318110173831575
29,-4.270827221244189
30,-4.225886520946782
31,-4.183273552704022
32,-4.142948771178815
33,-4.104852697577662
34,-4.068910346149623
35,-4.035035062673151
36,-4.003131900707351
37,-3.9731006368011133
38,-3.944838463350624
39,-3.918242335734757
40,-3.8932109161999686
41,-3.8696460607926144
42,-3.8474538309169963
43,-3.8265450608193814
44,-3.806835557466479
45,-3.788246036280432
46,-3.770701900334729
47,-3.7541329554335947
48,-3.7384731271753977
49,-3.7236602174202695
50,-3.7096357130847304
51,-3.696344643135516
52,-3.683735470433633
53,-3.671760002264801
54,-3.66037330485691
55,-3.649533610879174
56,-3.6392022132618784
57,-3.6293433426579074
58,-3.619924028972201
59,-3.6109139494604183
60,-3.602285267019056
61,-3.5940124626490566
62,-3.5860721659050285
63,-3.5784429866615226
64,-3.5711053509146886
65,-3.5640413427191757
66,-3.557234553812144
67,-3.5506699420321683
68,-3.5443336993017818
69,-3.5382131296900328
70,-3.532296537878203
71,-3.526573128189439
72,-3.5210329141888432
73,-3.515666638700079
74,-3.5104657039129625
75,-3.5054221110773187
76,-3.500528409101082
77,-3.495777651208151
78,-3.4911633586768605
79,-3.4866794905843634
80,-3.4823204184329515
81,-3.4780809045344787
82,-3.4739560830769567
83,-3.469941442887843
84,-3.4660328110336582
85,-3.4622263365453683
86,-3.458518473723484
87,-3.4549059646459224
88,-3.451385820666353
89,-3.447955302843303
90,-3.444611901374611
91,-3.4413533142234423
92,-3.4381774252082185
93,-3.4350822818882136
94,-3.4320660736095925
95,-3.4291271100847567
96,-3.426263800863831
97,-3.423474636024381
98,-3.4207581683582613
99,-3.418112997277118
100,-3.4155377545950425
101,-3.4130310922822273
102,-3.4105916722208858
103,-3.4082181579370414
104,-3.4059092082313915
105,-3.4036634725906043
106,-3.4014795882278492
107,-3.3993561785782687
108,-3.3972918530608176
109,-3.3952852079118356
110,-3.3933348278966187
111,-3.391439288712111
112,-3.38959715990524
113,-3.387807008146366
114,-3.3860674007145826
115,-3.3843769090702374
116,-3.382734112409222
117,-3.3811376011125476
118,-3.3795859800228385
119,-3.378077871496322
120,-3.3766119181940883
121,-3.3751867855898867
122,-3.3738011641831678
123,-3.3724537714154925
124,-3.371143353296063
125,-3.369868685747723
126,-3.3686285756889687
127,-3.367421861870104
128,-3.3662474154832007
129,-3.3651041405660638
130,-3.363990974220232
131,-3.362906886662384
132,-3.3618508811275407
133,-3.3608219936412587
134,-3.3598192926767894
135,-3.3588418787119525
136,-3.357888883699299
137,-3.35695947046206
138,-3.3560528320273595
139,-3.3551681909073303
140,-3.3543047983378447
141,-3.3534619334838682
142,-3.3526389026196726
143,-3.35183503829143
144,-3.351049698469019
145,-3.3502822656931937
146,-3.349532146223573
147,-3.3487987691922725
148,-3.348081585767321
149,-3.3473800683294015
150,-3.3466937096648754
151,-3.346022022177454
152,-3.3453645371204104
153,-3.3447208038507306
154,-3.344090389106205
155,-3.3434728763060826
