0,1,2
0.0010005069999832693,48.4425859368108,0.7104380168896687
2.8783443103545,0.006545872044870081,11.748336103040334
0.7168861939473105,0.39754582130021876,11.391239847018854
5.67269955819864,2.3071364746555747,0.7380824400861178
7.9764553020804625,2.1707382858444304,4.3316257167761565
4.588227213159953,0.9721917959275596,0.6537171540978989
1.845387645026932,1.3681601451508716,0.739797356242158
2.24465242123775,11.640120132107757,0.16444194497907963
3.3802562803934,3.2466432617937495,3.066484050331865
9.8522184095215,4.217693167750843,0.8956450383472033
4.353571396852164,1.7935102034362054,2.0607628587546105
3.145465585630768,3.2466182547730256,0.24123677005232042
2.8729783095644104,2.236080975798911,6.930968076604281
9.585066925641948,2.2251855163403733,73.02027042538302
3.8402003061610626,2.7948996722095987,10.150166517982758
7.059337796090004,2.5681485693546917,0.5860016263429569
2.891353643302045,0.7660181410867313,0.7921879057355882
1.7939947017696705,1.8037639302710833,0.4290646647457572
5.257191778825858,4.443809427576987,13.240803202608404
4.934032480319601,2.336664145375086,4.299592990986813
11.07505102612553,0.1580843867574365,1.7784188132937168e-09
5.852591231736086,4.924719171721808,0.8002068037970143
2.8834798072347643,0.4659904666235792,0.38525171932003954
2.5812072558498182,0.1652398603716618,0.1874674405367281
14.794165361096956,0.022270707418105044,0.4588483182966955
1.7762693542109205,0.7788409241460296,0.2670461192028359
11.11833793593101,0.2030657611230535,0.000759534069111791
14.262784380171597,0.006198399160711617,0.05801417880216746
6.416067549187712,2.357776711325863,6.0835138963342725
14.687597788688446,0.5628556411416399,0.05760602842843804
5.762549720162657,5.347378849006839e-07,0.3603307094784166
1.2911193899802014,1.0590703687992626,2.3261457143445377
2.3097043661041328,6.3562324818837626,0.2340454026740752
6.570646164662972,0.0003839454651461221,0.045552595857104194
3.634235661631271,1.2557823966569166,0.409929368622589
6.8143163444049275,0.014244861421337593,1e-16
5.038461436829005,4.051220992764423,3.9896047005208404
2.4385374109254756,1.2863957453785988,0.6878656881237842
1.58358048396053,2.411165750150315,0.7885205627488182
1.4882184535487908,1.840197887429502,0.17042548265600885
3.395696798766632,1.5584453406518695,0.7840136513823592
8.41190419213349,0.018608806106355104,0.08682444763423874
4.839488385051835,2.3728098973235237,6.558830073057112
6.578561417274737,1.521095026717149,0.9728354969476649
3.375722107862965,1.4393408165689074,0.861282501199105
3.9414020375997105,1.0173781431768851,0.7841419347965541
8.202293125245298,0.01271742509844272,0.0205245665212851
1.863689538958081,0.8025031446468476,1.722321556219993
1.9998092910816851,0.06693562129024057,19.182537674746097
