0,1,2
17.68620996601761,3.3303841980140585,6.251535229223302
1.245494221691606,0.358943314682761,1.0000006390050906e+16
24.876695137539187,0.4714153543751366,3.6517465716500093
1.0000000000000908e+16,1.0670821160466737,15.658880829089492
1.8819542462816137,0.48956821365152237,1.8847905782661754
2.287307948966417,0.5239686658373982,9.476144817020561
15.133019614044374,1.2732384321228414,1.4484338494039546
3.3410951853872937,0.9370919343595897,8.156435196433675
6.200785779894074,6.605386755698656,3.865131810691892
12.046956593457125,0.7425993080300746,1.995557813562507
5.833566103211684,18.104537167476288,0.9330713904785991
5.293313856744083,1.349760420788421,6.281558147870934
1.483934768541439,1.198367512163898,0.9973836291709419
4.4226312772722345,7.559599880252601,0.9459329460444775
2.8694333563645977,7.920045316546278,8.32778970076776
1.0000000000000906e+16,1.6181417366837385,4.95070010647498
1.5015804933792865,38.78159161142048,6.754757722829087
8.843517010214322,1.2611040817326906,3.585894336809721
1.0000000000000908e+16,2.7058291200188984,3.276273668599069
0.9028042314346431,27.760739303177743,204.21609873329427
0.6402673660535356,4.124706299448882,1.8188097140970487
4.589558550802942,1.1445839139200928,1.1063254202650594
2.4122110914278667,0.2203187823318093,80.62329671614339
7.957885918286512,0.5205108511585529,0.6059557622475612
13159135.472426847,16.501755989864737,3431834.6505771265
1.3891987038938205,0.3666134726024396,9999999354428726.0
0.9112095027352476,1.0161487145131725,24.90531888465516
8.469037030625387,0.9004329838416603,1.454866238723981
72.02003733663705,3.3891520918754487,4.659825163639519
1.0000000000000908e+16,1.9361388711366132,1.482655889598126
4.150949293668103,0.8979032989214495,0.28392106697674135
5.570993970944718,7.489476117423437,3.1199649469382096
11.87959498714623,5.983684062852664,2.4638331894859915
6.665199243577151,2.6844988186842658,4.740068502145243
1.8796169717438402,0.22738288795430103,1.1320953703479941
10.452827057297208,0.7112233498104054,0.6880570462595851
16.69496313382568,1.085152353124888,3.0194020294612494
0.8562659203088355,0.09811508741475544,73.43597084977529
1.0009452551864197,0.09808336937614724,91.26496170940209
75.05557538439257,0.6287865177568658,2.8650543185569375
5.658469892611951,0.9146920298140431,2.3417505323052734
16.10731863275334,0.9864370921288742,7.181885096095797
7.117228962490695,0.6469657813785108,4.291692586909283
0.4767112895089004,0.26266649604466713,2.6714152706645855
94.71499324447707,1.0153556470678717,3.4405506150575373
4.639539564531411,0.5358322757346492,1.2667675282796642
1.2336361461005276,3.731146649964992,1.4828111788608056
0.2374648817475264,0.3677147248584447,0.29596795769374445
1.5653569802863139,0.1743403308072595,0.3477618460225562
1.000000000000091e+16,1.0000000000000908e+16,2.0406569659342373
3.234167608818603,0.6540441512261411,2.559347536237749
4.262716873851836,0.8538468406045976,1.1101519971414209
8.59272107645196,5.129396101102964,1.6309890269607117
6.38669089636853,1.2587173770215965,1.7957190047626461
201.9719603920337,0.5397581779636571,3.1583016208299264
9313567.4074267,9068867572308028.0,0.4266718388363928
2.207221778170672,0.0876806259609484,9.965398079533843
