,0
0,-32.14675391361604
1,-8.755990868243584
2,-8.346162679691904
3,-8.09409536146681
4,-7.919015298811282
5,-7.7827876439666595
6,-7.664639403679762
7,-7.551925048826455
8,-7.436409619794038
9,-7.312929732605447
10,-7.1791771492326735
11,-7.035887582683926
12,-6.886823121361566
13,-6.738057885473025
14,-6.596470709045975
15,-6.467923469839048
16,-6.35590947372107
17,-6.261179700977013
18,-6.182253776040765
19,-6.116325762533144
20,-6.060094499767515
21,-6.010296648680093
22,-5.963943345084993
23,-5.918360183653313
24,-5.871135952334557
25,-5.820056411527411
26,-5.763070316333067
27,-5.698315247346686
28,-5.62421702547571
29,-5.539661487795897
30,-5.4442161102734925
31,-5.338351716183788
32,-5.223589325460636
33,-5.102489557621224
34,-4.978428805390546
35,-4.855171594918843
36,-4.7363292749745325
37,-4.624849287208254
38,-4.522675302546053
39,-4.430656820131047
40,-4.348697155186787
41,-4.2760551907946835
42,-4.2116893883688284
43,-4.154547410098766
44,-4.103738534464371
45,-4.058570225380278
46,-4.018483321331246
47,-3.982958717559633
48,-3.9514607118550744
49,-3.923436217811303
50,-3.898348123361907
51,-3.8757118826034347
52,-3.855117560951168
53,-3.8362347361440117
54,-3.8188053603181222
55,-3.80263084280283
56,-3.787557947379499
57,-3.7734660836033815
58,-3.7602570954962844
59,-3.747847775548967
60,-3.7361648787665587
61,-3.7251422058764767
62,-3.714719253958171
63,-3.704840934890491
64,-3.695457904493058
65,-3.6865271100046857
66,-3.6780122411922713
67,-3.6698838577980277
68,-3.6621190630748415
69,-3.654700697467309
70,-3.647616128812325
71,-3.6408557990877584
72,-3.6344117339980535
73,-3.6282762187729123
74,-3.622440793968558
75,-3.616895646215491
76,-3.6116293861704842
77,-3.6066291423722987
78,-3.6018808676770857
79,-3.5973697541938074
80,-3.593080673676859
81,-3.5889985903568844
82,-3.5851089211060576
83,-3.5813978368872363
84,-3.5778525076033723
85,-3.5744612915499436
86,-3.57121386495462
87,-3.568101281819831
88,-3.5651159540826556
89,-3.56225154930652
90,-3.5595028165855247
91,-3.556865366508303
92,-3.554335441612279
93,-3.551909714671681
94,-3.5495851421371385
95,-3.5473588824183078
96,-3.5452282698235518
97,-3.5431908212199166
98,-3.5412442476133545
99,-3.539386446986499
100,-3.5376154650352167
