0,1,2,3,4,5,6
1.4326961e-05,58.770046,20.29888,2.6255898e-16,0.41556695,2.0240226,0.0012403087
2.60278,1e-16,0.6909706,0.94594115,0.7397136,0.15217757,15.338457
2.576595e-08,2.1717854,0.13149753,9.642081,0.4114346,0.87904274,7.2136106
2.7742376,0.3747374,0.1618127,0.4217841,4.3614955,3.793824,0.0030816675
2.4978704,0.7848445,0.30940685,2.800466,4.3658915,9.06522,3.2274628
1.847396,0.19260547,0.4397206,0.27585363,3.3598797,3.7961946,0.24538863
0.22151397,0.5155405,2.6009313e-06,0.3488005,3.674111,0.7732421,0.21987182
0.880579,0.37065297,21.358906,0.06789934,0.47547656,0.2390677,6.014583e-08
1.1819394,3.8122916,1.9280698,2.6544266,4.939479,1.2503303,0.00033880046
2.837499,0.39869905,0.260694,0.13132383,8.457655,8.532657,0.13746573
1.4646568,0.857272,0.4153712,1.2572762,1.9395952,5.1250033,1.6776661
1.046686,3.108331,3.372602,0.0035752621,2.6826599,2.4473963,1.5605309e-06
0.6317116,2.0410788,0.1542955,4.7868576,3.5227733,2.1801188,5.645575
2.0329974,6.3751427e-06,3.3529057e-06,6.4251895,5.8950872,10.283081,91.17466
1.7222924,3.4024637,2.0062993,6.9858317,1.7659333,3.145696,6.977019
2.9374688,0.047190573,0.176502,0.18670511,6.7881503,4.472974,0.036695935
1.5872914,0.33328745,0.10878783,0.3181793,3.513483,0.9072851,0.10765079
0.7034556,0.5582098,2.7191184,0.49790972,1.4112811,0.98023707,1e-16
2.7777534,6.5832443,1.617507,8.813645,1.6453615,4.139928,10.720647
1.4301986,1.0021092,2.0539386,3.0672963,3.532001,4.2611666,2.3777792
10.450851,1e-16,0.012445245,1e-16,0.76452476,4.9187436,1e-16
2.009431,1.2590159,7.442921,1.0685352,1.4013124,5.6037908,6.926373e-05
1.4608266,0.03615582,0.1169157,0.020471212,4.0417824,0.45292813,0.07817407
2.1582375,0.10661022,0.07401622,0.07584418,0.70705616,1.1029805,0.031630415
15.857855,2.5557777e-06,0.33669168,0.09952261,5.104162,8.042627e-06,1e-16
0.8882665,0.46972063,0.71975976,0.27243856,0.6063353,1.6229311,0.051515028
10.451754,1e-16,0.21739429,0.19917032,0.91195834,4.428298,1e-16
16.948942,1e-16,1.2470172e-10,1e-16,2.2389233,0.02250993,1e-16
2.0192754,1.7915604,0.26923075,3.4530756,2.7237864,7.2876186,5.0578747
13.516853,0.04505906,1.1828852,0.51753634,0.6277995,6.4379826,7.632656e-08
7.198648,0.09843382,0.16396873,0.41128743,0.34108463,0.042620078,5.914178e-13
1e-16,1.063603,0.18153271,1.7789748,1.0423526,2.200034,1.6666119
0.9342894,1.7985549,12.695636,0.010724101,1.0139595,0.6540866,0.01881663
6.922458,8.2320197e-13,1e-16,0.07149678,0.1713563,1.8885516,1.2739644e-06
1.9257989,1e-16,1.5151938e-10,0.00020896424,4.663862,1.2706063,0.021012362
7.02327,1e-16,0.15161534,1e-16,2.8451655e-13,2.2352347,1e-16
1.747803,4.736601,4.637767,6.9288583,0.18450148,5.387412,1e-16
1.4934658,0.5466436,9.89576e-06,0.22211292,2.8716671,1.1508437,0.16706419
0.8962593,1.7204031,3.4246638,0.6878356,1.062536,0.6206743,0.2780985
0.3381306,0.69216216,3.3036902,0.14685977,0.3799749,1.2721213,0.031908143
0.95714486,0.28259107,0.29010203,0.2413,4.4916973,2.5159004,0.15307158
10.324684,3.94251e-08,0.2533739,0.16393551,1.6397635,1.3065227e-05,1e-16
0.001063632,3.7029297,0.9063179,3.3373225,1.774007,7.831625,5.1262503
4.7713785,0.7800374,0.67070746,0.82764095,4.2151423,2.862385,0.0020929838
1.4968859,1.117455,0.75385356,0.06256207,4.786332,1.1898134,0.44981864
2.1149893,0.083131224,0.37432006,0.5079302,3.837208,1.8293003,1.0653428e-07
8.418774,0.031026255,0.80100995,0.53666,0.0054728403,2.3654873,8.8066826e-16
0.78700477,0.60190934,0.52683556,1.4841232,1.0111324,1.4850484,1.1450998
0.00064191385,5.3733635,3.6586716e-15,6.446953,0.41510558,2.9236455,19.289507
1.1603872,0.11310782,16.73813,8.02496e-05,1.3970352,1e-16,0.07212615
7.3655567,1e-16,0.050043765,1e-16,1.7457735e-07,6.8013477,8.2493706e-11
8.230951,9.208256e-08,0.19044437,0.40197742,0.22898175,4.0062823,0.048301227
7.1661997,1e-16,0.08608903,0.2317697,0.0702797,2.6073947,1.09891225e-05
8.436721,2.5594513e-06,0.036710463,0.29706657,2.1806128,1.9293367,1e-16
4.2566495,0.24666728,0.14309712,0.03374024,6.3974442,1.5467231,0.32896703
2.005722,0.3477976,0.6220681,0.40755656,5.624456,4.5867333,0.008654636
20.220886,1e-16,0.094019644,1e-16,2.436806,6.676538e-05,3.2413057e-14
15.484039,1e-16,0.00040526214,0.17448007,1.0321201,0.9014006,0.00933997
9.044956,0.043434877,0.21231139,0.2646043,10.360024,3.587552,3.5651683e-05
0.9824973,0.3367513,2.6247742e-05,0.03670025,6.7426443,7.2767334,0.14360948
0.36305165,0.38762254,0.0035742507,0.031021247,2.2292073,0.7085345,0.33862787
10.471911,0.061813682,0.43438962,0.23265132,0.60021985,2.856927,0.045629088
0.8818743,0.27839264,0.23289676,0.116317965,0.6747605,2.105118,0.050853945
0.099217504,6.11792e-08,0.11236012,4.630112,1.2542859,0.52337897,2.0167625
0.48852396,0.41567862,0.4217211,0.3341989,3.2659862,3.483656,0.39165372
4.083605,0.18662305,0.3726088,0.11270159,0.6927533,1.8764647,1.1928282e-08
1.9524503,2.5218084,1.3153404,15.71192,0.96968234,0.0058810525,24.99635
7.4519324,1.5246795e-10,2.3854595e-11,0.16677277,2.9887999e-05,7.806254,1e-16
8.436208,1e-16,0.08840395,0.067247,0.025988372,3.2752724,0.03215012
0.1970154,1.6112659,0.6957971,1.5370446,2.0115814,0.6524037,0.74538773
9.497984,2.2415024e-10,0.104452655,0.05019019,0.47514296,2.3195238,1.8022006e-09
2.3137362,1.3912377,0.8284332,10.041281,1.1704577,4.5040526,8.150458
1.6952358,1.1452316,0.12990539,3.5314734,5.9804225,4.0546374,1.9636738
1.0044833,0.23629841,0.43431348,0.39979824,3.3060272,2.552076,0.29423386
0.7367755,1.5946962,2.144319,0.3444016,1.9581271,2.2157147,1e-16
1.2111814,0.16620937,2.0113404,0.09297756,1.0983368,0.9210815,1e-16
6.8696613,1.30177165e-14,0.07612116,0.38929343,0.78790843,1.8191723,0.046439137
2.1827374,0.41942763,1.6180845,0.20736727,0.75216323,0.77424616,0.018543698
5.728767,0.09669007,0.018858109,0.023150511,0.06856135,1.782571,1.8576344e-08
1.600785,0.65523106,0.29023257,0.7058304,6.91885,1.9153879,0.42698205
2.2715118,1.0302539,0.15129313,0.45373964,3.2363904,1.4942232,0.4331038
3.668875,2.9827793,28.448288,1.1144897,1.8460046,0.5445783,8.519144e-06
0.42127666,0.5673305,0.040359974,1.6532384,7.220713,6.390313,2.3973773
0.7855533,0.2820569,0.03478156,0.0009661638,4.7390623,5.6972246,0.17098871
8.351038,1.2268654,0.10167414,0.80718,0.7830303,5.5887794,0.032130145
9.752106,1e-16,0.022612467,1e-16,0.9292699,0.42517397,1e-16
0.1943013,1.0130885,0.3490521,4.673786,1.5706527,1.345659,6.1423454
3.8567913,6.4436064,0.65709573,10.087341,27.739674,8.122523,10.04776
8.320408,0.2692109,0.49137604,0.3478123,5.1812954,9.115554,0.12579761
0.40531483,0.14582622,1e-16,0.15489611,2.1349304,0.9825443,0.0612308
0.17052257,5.4629765,0.0010904543,10.542564,1.0505445,0.5163046,26.215769
5.0728173,0.2936339,0.69100326,0.79145396,8.892977,0.24442053,0.46471462
8.37195,1e-16,1e-16,1e-16,1.261556,1e-16,1e-16
0.2985978,34.985,7.052231e-08,48.03079,0.007950607,2.3563855e-06,0.0053110425
0.65263766,0.1582696,0.08118634,0.18718915,2.8805242,3.3991172,0.10996677
11.930695,0.06240961,0.1850073,0.8617973,1.293604,2.9868383,0.04826905
5.743306,1e-16,0.10884714,1e-16,1e-16,11.105989,1.0255468e-16
0.92325044,3.1146278,1.9996935,9.882236,0.5234546,0.4061236,7.4912457
0.069447584,0.405013,0.2274497,0.31511974,2.2508807,1.713824,0.029187968
15.252577,1e-16,1.8701679e-11,1e-16,0.041194454,4.393029,1e-16
1.2075651,0.563232,3.8412006,0.64996785,0.04161357,1.3193755,0.045603354
1.8488593,1.3914752e-16,0.09132878,1e-16,4.817137,0.49119806,1.6836618e-16
1.3557079,2.7465762e-07,0.34586716,9.231927,2.9689078,3.1329052,8.590896
0.85072184,0.3900041,13.74983,1e-16,1.1550882e-05,0.09519666,1e-16
6.65684,1e-16,0.3327946,8.34833e-11,4.4458687e-11,5.6282077,1e-16
0.879817,3.4762185,32.84931,0.5646387,1.724758e-05,1.235341,0.5963598
1.7473732,1.7931244,0.0798749,6.5874767,1.9991232,2.3386207,0.75288284
6.25293,0.23422095,0.24509348,0.44210374,5.0170527,5.3075447,0.10577431
1.6762395,1e-16,0.08455424,1e-16,4.0471625,6.2567606,0.03165209
17.096653,0.52888834,1.1520197,1.0417494,0.080690995,6.9275656,2.3166294e-15
1.8316714,1.3917953,9.707692,0.503044,3.9270008,6.770386,0.000926141
5.7931643,1.0177382,0.4238879,3.124751,6.6067333,3.7498887,3.0913365
5.329262,1e-16,0.34364203,1.8035061e-08,0.7460127,3.9285457,1e-16
1.0610075,0.09494621,0.023584727,0.8085347,4.7842555,4.043589,2.0329382
10.749971,0.0022963667,0.40180936,0.39345694,0.94116616,4.071617,2.4835909e-13
7.6564183,1e-16,0.05804377,1e-16,6.011897e-11,1.6574332,0.005650609
13.931691,4.244216e-12,0.090058066,0.1257097,3.179212,3.9542913,0.123688616
0.077562,0.7621871,0.48866725,1.5197694,1.9459009,0.85466164,0.60362095
2.429866e-08,5.137832,9.936487,0.9348118,0.61279374,1.6254079,0.005501517
0.38572246,5.13704,0.3477912,15.2823715,0.9264487,0.2068127,10.414289
2.7329812,1.0579998,0.49428758,8.011629,1.9655889,1.7051836,7.030221
1.0315638,8.190205,5.3460274,1e-16,1.9227206,3.4670439,1e-16
0.8702728,5.0313053,1e-16,0.675223,1.6929704,0.4211216,5.979298
0.3262888,1.3309104,1.5557355,0.34377852,2.8073068,3.0491114,0.32824278
8.672085,2.676938,19.382881,1.1438012,5.149547,15.221551,0.027220009
0.48480898,0.3223884,0.061349273,0.3849775,0.96125114,2.1725323,0.017169384
9.726769,0.0099865915,0.86623955,0.5240988,0.0160897,4.505605,1e-16
0.53214633,0.19772892,0.17139295,0.110409,2.2536857,1.4406625,0.03302911
0.8945014,0.00013131386,0.054460622,0.07077221,2.4225245,2.234202,0.09003668
14.794194,0.023906488,0.0039760787,4.487483e-05,1.7187853,1.7381134,0.11354289
1.5382508,0.75302875,0.06516835,0.4773497,0.52286357,1.1110501,0.2769277
2.86508,4.6393504,0.22590823,3.247553,9.9261,7.8973026,1.2673622
1.2110085,1.2194014,1.2686231,1.0819107,2.4847693,2.515015,1.8407168
1.2989914,4.6459492e-05,0.66053164,0.16732341,0.3829842,0.7657701,6.6458355e-08
4.677561,1.6652949,1.8899864,2.009323,5.9265,2.7771206,0.22161536
0.07548504,0.29728618,0.02837533,23.56693,0.49800155,0.79611146,22.666834
1.034086,4.796461,0.74127465,4.8956156,1.0343974,0.31211466,21.62403
1.7693857,1.9812607,3.3256476,0.48484862,1.8680596,4.537269,1.1578667e-11
3.0692723,0.04264239,0.3110724,0.14504214,0.467806,1.4538189,1.8233299e-11
1.1064469,1.3026928,29.93516,0.32057023,1.3715113,0.31843495,0.03378208
0.0029948733,16.771372,10.836929,3.785166,4.2956023,10.461933,0.5123264
0.4668924,0.30767295,7.259876e-08,0.004046368,1.1115699,1.5236932,0.12757945
1.2237056,2.433553,23.646454,0.8247877,1.00306,0.5371541,0.7104023
5.503523,1e-16,0.069245964,1e-16,0.66067135,1.3202257,1e-16
0.6665734,0.13597658,0.2112854,0.3208588,3.4996197,5.373041,0.0065210722
14.915944,0.01621327,0.5618814,0.20526357,1.087145,2.6317573,1e-16
0.14139567,1.0726435,0.44240844,1.1150415,4.5067687,12.799055,0.42166746
1.1393249,6.3940086,1e-16,21.355875,1.0128778,2.232212,20.966555
0.8530914,0.41455597,0.11769354,9.378873,0.70101345,1.1603607,9.349816
2.7774746,4.814243,1.015149e-13,6.1987605,3.2703595,1.3913625,10.117287
1.4366199,0.5624119,0.6367852,0.45903176,4.6301374,2.5554302,1e-16
0.4772225,2.04383,1.35506535e-14,0.69162756,2.2113209,1.0001099,1.7365175
2.8848414,3.3118691,1.7044177,5.2196116,5.5292406,1.0194155,5.184308
2.5098188,1.7587672,0.00015210347,5.1420517,1.5049626,5.02719,6.7306347
0.91772765,6.47832,1.2023675,1.9579144,0.3546417,0.15102305,16.120789
4.0279876e-05,0.42424077,0.18649332,0.6649247,0.81135386,8.529744,0.63132685
5.93447,1.33072315e-14,1e-16,0.11646317,0.29402998,1.7349744,0.010883288
7.789971e-05,0.011199699,0.00029240467,0.019331671,0.009773914,0.03744529,0.06764119
2.1348338,9.962404e-07,0.77795243,0.106617354,1.2350029,0.83109915,1e-16
7.845957,1e-16,0.051194172,3.9347742e-07,1.5500066,6.4775435e-08,0.0001250942
7.148197,1e-16,1e-16,1e-16,1e-16,4.917182,1e-16
5.1504073,6.55323e-09,0.05761069,0.026444912,1.0279455,0.46662527,1e-16
1.8085161,0.4489468,0.19672816,0.6557907,3.1518729,3.0854893,0.3440837
8.387066,0.10201969,0.89542925,0.98839325,0.0010327938,2.4133654,1e-16
0.5819505,0.85133576,1.9179285,0.8428052,0.41854218,1.7158766,1.00094794e-10
0.02851327,1.1482017,0.89597577,0.9981166,4.0080886,3.0726826,0.49665636
1.3775871,0.82034415,0.13782676,7.737586,0.9738744,1.6224935,9.587643
0.5042635,2.060428,1e-16,2.4460247,1.7480414,1.1527381,1.4332281
0.0006848123,0.063594066,0.09809035,0.050494213,0.8958424,1.9212841,2.2967224e-14
11.28572,0.061425846,0.000137553,4.7712646e-15,0.22632979,2.336202,0.020083565
0.621155,0.20784052,0.28390935,0.2984323,1.0599067,2.8125958,0.09495518
1.3850652,0.7890129,0.06895324,0.82973933,0.83420724,3.093775,0.06784058
3.3298755,2.7449157,0.09647902,2.8356094,8.169548,3.0660233,6.5067076e-07
3.6123335,1.4045829,0.6927951,3.9601412,3.8053892,7.5772533,3.5523121
2.276593,1.4994582,1.9409696,1.0933224,2.7552414,1.2544998,0.09762314
3.9010656,0.3063938,0.6801708,0.78679025,5.3052373,2.1757753,0.010277133
1.1527311,5.150098e-07,0.58697665,3.5918505,2.6707184,0.24772513,31.814602
1.0768257,11.334672,10.782763,3.120429,1.1543021,1.0522115,13.898846
3.6679575,0.6855681,5.1103163,0.44895786,5.3665304,17.167393,0.08556689
0.7064117,0.05955885,1.3868104,91.86104,3.7704132,2.9345653,31.130213
6.1389174,1e-16,8.145279e-08,1e-16,0.17771271,1.6206266,6.0871933e-16
1.688792,1e-16,0.06517945,0.1303563,1.6489673,1.5232455,1e-16
9.956526,0.0004250486,0.32239556,0.28383413,1.6954235,0.9451979,2.3392136e-06
0.3994805,0.26950935,0.101841904,1.8186312e-14,3.308825,5.995833,1.2159283e-05
2.820534,0.24334344,0.06508811,0.5442251,7.172281,8.25537,0.004402071
