,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-3.9619765281677246,-5.377321720123291,-2.956571578979492,-3.295900344848633,-3.134990692138672,-4.978829383850098,-4.619670867919922,-4.3975677490234375,-4.418740272521973,-4.124700546264648,-4.741166591644287,-2.8457236289978027,-3.341095209121704,-2.9025847911834717,-3.3053336143493652,-9.033733367919922,-3.823709487915039,-3.319631814956665,-6.947818756103516,-5.626843452453613,-3.1524267196655273,-3.9901959896087646,-3.3186347484588623,-2.7110180854797363,-3.5750250816345215,-4.542067527770996,-5.742180824279785,-3.209258794784546,-3.7819886207580566,-4.714797019958496,-3.561478853225708,-4.462151050567627,-3.939178466796875,-3.2519915103912354,-6.750829696655273,-3.314607620239258,-0.0007197068771347404,-4.014467239379883,-3.3151631355285645,-3.2184345722198486,-4.037810325622559,-1.5545973777770996,-3.6156504154205322,-3.5315566062927246,-0.013234770856797695,-3.926116943359375,-3.4526379108428955,-3.441646099090576,-3.5143206119537354,-2.652834892272949,-2.2177963256835938,-3.2198848724365234,-3.8427934646606445,-4.199915885925293,-3.470146656036377,-3.8353309631347656,-3.493969202041626,-2.9660990238189697,-3.5388734340667725,-4.194849967956543,-3.784320831298828,-1.8110172748565674,-3.294985771179199,-2.6209747791290283,-3.913358449935913,-3.1300151348114014,-3.757267951965332,-3.4340386390686035,-2.782379627227783,-4.120793342590332,-2.3890507221221924,-4.042039394378662,-3.785898208618164,-3.6547343730926514,-3.306713819503784,-1.4091827869415283,-3.725048542022705,-4.111532211303711,-4.7429938316345215,-0.8604986071586609,-4.364703178405762,-2.793456792831421,-1.4972121715545654,-5.681727886199951,-4.037557125091553,-4.419294357299805,-3.627629280090332,-3.2214338779449463,-3.3682658672332764,-3.6757051944732666,-3.3926661014556885,-4.303509712219238,-5.126468658447266,-4.283929824829102,-3.9709975719451904,-3.1947593688964844,-4.698057174682617,-2.9953677654266357,-4.308656692504883,-3.300690174102783
1,-4.023216724395752,-5.148427963256836,-5.186619281768799,-4.495953559875488,-3.0276145935058594,-4.9183831214904785,-5.209249496459961,-3.7193939685821533,-3.5759968757629395,-3.7960431575775146,-7.402337074279785,-3.25992488861084,-3.5539257526397705,-3.680551052093506,-5.533539772033691,-6.190530776977539,-3.8447535037994385,-3.359257698059082,-3.8213064670562744,-3.7526674270629883,-4.167725563049316,-3.94889497756958,-2.5334064960479736,-2.4709126949310303,-3.722874164581299,-3.687631607055664,-3.1155710220336914,-3.2886385917663574,-3.6625285148620605,-3.5618703365325928,-4.37113094329834,-4.853753566741943,-4.164149761199951,-3.686143636703491,-5.647588729858398,-3.3042256832122803,-0.0005303488578647375,-4.7289042472839355,-5.2209014892578125,-4.068935871124268,-3.7239463329315186,-1.3777430057525635,-4.030040740966797,-4.740701198577881,-0.008717766962945461,-3.6294703483581543,-3.3978331089019775,-3.6204535961151123,-3.84675931930542,-2.3138034343719482,-2.480242967605591,-2.9245076179504395,-5.870298862457275,-3.5083723068237305,-3.976397752761841,-4.045586585998535,-4.410026550292969,-3.4163732528686523,-5.118120193481445,-3.529999017715454,-4.118483543395996,-1.8338351249694824,-4.951566696166992,-3.007115125656128,-3.8100881576538086,-3.541956663131714,-3.7553367614746094,-3.69169282913208,-2.6608452796936035,-3.7919535636901855,-1.7674899101257324,-3.417661666870117,-2.693629741668701,-3.829935312271118,-4.543830394744873,-1.079075813293457,-4.168121814727783,-4.213805198669434,-5.457094669342041,-1.6389284133911133,-3.170513391494751,-2.7911081314086914,-1.512951374053955,-3.399658203125,-4.752910614013672,-3.8539435863494873,-3.403272867202759,-3.1285929679870605,-3.8974788188934326,-4.88137149810791,-3.7517032623291016,-4.428603172302246,-3.5352118015289307,-4.648177146911621,-4.746814250946045,-3.1903798580169678,-6.186738014221191,-3.219444990158081,-5.908007621765137,-4.252900123596191
2,-2.7360384464263916,-3.2737388610839844,-2.704448938369751,-3.228444814682007,-2.548532247543335,-3.4142935276031494,-3.5801734924316406,-3.5016937255859375,-3.714078187942505,-2.8138537406921387,-5.094017505645752,-2.711611032485962,-3.2279646396636963,-2.684633731842041,-3.2704882621765137,-4.700942516326904,-4.082192420959473,-3.147815704345703,-3.762263536453247,-3.5257620811462402,-3.017146348953247,-3.155838966369629,-2.414595127105713,-3.769318103790283,-3.2602434158325195,-3.4863569736480713,-4.228036403656006,-2.969059944152832,-3.7844338417053223,-2.8661282062530518,-3.39119291305542,-2.647503614425659,-3.704500675201416,-3.405756950378418,-3.1586432456970215,-4.213913917541504,-0.0005145531031303108,-3.5445001125335693,-3.0086090564727783,-4.58187198638916,-6.393183708190918,-3.5591530799865723,-5.57706356048584,-3.400270700454712,-0.009219525381922722,-3.412605047225952,-3.49304461479187,-2.8766090869903564,-3.3956704139709473,-2.3563990592956543,-5.035362720489502,-3.558288097381592,-6.111536979675293,-3.2555673122406006,-3.899061679840088,-3.5932440757751465,-3.23897647857666,-3.501199960708618,-4.234377384185791,-2.970757007598877,-3.4406933784484863,-1.6418479681015015,-3.9574151039123535,-4.170793533325195,-4.864892482757568,-3.391248941421509,-3.7506518363952637,-3.057345390319824,-2.7496423721313477,-3.3720953464508057,-1.8632166385650635,-3.9422478675842285,-3.4645259380340576,-3.434988021850586,-3.0451250076293945,-0.2803841829299927,-3.972982406616211,-3.410153865814209,-4.532768249511719,-2.107346773147583,-4.820239543914795,-2.6126577854156494,-1.2151092290878296,-2.811246395111084,-3.7418971061706543,-3.71876859664917,-2.974761724472046,-3.1186363697052,-3.20540452003479,-3.604321002960205,-2.8583948612213135,-3.6322503089904785,-3.047130823135376,-3.4800169467926025,-3.9123051166534424,-3.2171847820281982,-3.738211154937744,-2.6350133419036865,-3.1414859294891357,-3.392411947250366
3,-2.9497110843658447,-4.371492385864258,-2.940948724746704,-4.419051170349121,-3.081299304962158,-3.5461606979370117,-3.634357213973999,-3.4359850883483887,-3.348269462585449,-2.9641005992889404,-3.5661978721618652,-5.801408290863037,-3.790452718734741,-3.001401424407959,-4.635788917541504,-3.1651716232299805,-3.402557373046875,-2.9759879112243652,-4.28816032409668,-3.437385320663452,-3.7468056678771973,-3.1072075366973877,-2.360663414001465,-2.5845484733581543,-4.943297386169434,-3.1457011699676514,-3.0195682048797607,-5.511068344116211,-3.33164119720459,-2.957204818725586,-4.203378677368164,-3.1006088256835938,-3.926356554031372,-3.2188565731048584,-4.01814603805542,-3.1332621574401855,-0.0005764347151853144,-6.775959014892578,-2.9827938079833984,-3.2824785709381104,-4.13826847076416,-1.5150898694992065,-7.142242908477783,-3.384418487548828,-0.01039734948426485,-3.4570295810699463,-4.008325576782227,-3.0191779136657715,-3.456901788711548,-2.4667320251464844,-2.402966022491455,-3.6759536266326904,-4.004042148590088,-4.872838973999023,-2.860677480697632,-3.428194761276245,-3.520268440246582,-6.703760147094727,-3.589340925216675,-3.07549786567688,-3.336371421813965,-1.6805713176727295,-3.3211398124694824,-2.8706510066986084,-4.049086570739746,-3.027066707611084,-2.7604076862335205,-3.997647285461426,-2.5589089393615723,-4.425366401672363,-2.478065013885498,-3.187713146209717,-2.872657299041748,-4.14499568939209,-3.1258997917175293,-0.30905869603157043,-3.8979830741882324,-3.81209659576416,-6.90531063079834,-1.0354801416397095,-3.4085640907287598,-4.18893575668335,-1.0536891222000122,-2.8849709033966064,-3.697582244873047,-3.384371280670166,-3.278285026550293,-3.7950499057769775,-5.0249176025390625,-3.490173816680908,-3.0913710594177246,-3.8668606281280518,-3.3050715923309326,-3.1811459064483643,-4.07955265045166,-3.2026429176330566,-3.5953822135925293,-2.6897201538085938,-3.181008815765381,-3.04815411567688
4,-3.5355100631713867,-4.024635314941406,-2.212301015853882,-3.3951892852783203,-2.560365915298462,-3.5672571659088135,-4.340640068054199,-3.8784823417663574,-3.8691413402557373,-3.5704598426818848,-2.8317818641662598,-2.912278652191162,-3.934819459915161,-4.049552917480469,-3.091722011566162,-2.6134939193725586,-3.7461636066436768,-4.03593635559082,-3.5550131797790527,-4.734184741973877,-2.769796371459961,-2.2508785724639893,-3.449491024017334,-3.0357847213745117,-3.343496084213257,-2.866178035736084,-3.638967990875244,-3.4650325775146484,-3.8877146244049072,-3.8873178958892822,-3.526792287826538,-2.307962417602539,-3.6116349697113037,-2.499688148498535,-3.760509490966797,-5.209069728851318,-0.0013526766560971737,-3.2196238040924072,-3.7350692749023438,-9.840075492858887,-3.0597681999206543,-2.427096366882324,-4.10176420211792,-3.0722196102142334,-0.027591871097683907,-4.882656574249268,-2.4248058795928955,-4.707051753997803,-3.58176326751709,-3.5454633235931396,-2.144160032272339,-3.171351432800293,-3.8926193714141846,-4.319328308105469,-6.08579683303833,-4.207802772521973,-3.4573919773101807,-4.332303524017334,-4.52346658706665,-4.902291297912598,-4.840062141418457,-2.9457550048828125,-3.3807573318481445,-1.8495166301727295,-3.648240804672241,-3.3476929664611816,-1.9804720878601074,-2.5620858669281006,-3.2259879112243652,-3.888218402862549,-2.439356803894043,-2.720956325531006,-3.993849515914917,-4.406133651733398,-3.895176410675049,-0.0786634013056755,-3.938218832015991,-2.622415542602539,-5.236565113067627,-0.19259634613990784,-4.875322341918945,-3.692387580871582,-0.33587613701820374,-2.595109224319458,-2.7233991622924805,-4.135128498077393,-3.2885689735412598,-3.7767961025238037,-3.679412603378296,-5.250643730163574,-3.1659350395202637,-2.9112768173217773,-4.047196865081787,-3.278385877609253,-4.632483959197998,-3.6699271202087402,-2.4684791564941406,-3.2109792232513428,-4.037642002105713,-3.205331802368164
5,-4.138076305389404,-3.539111852645874,-2.901090383529663,-3.299647808074951,-2.655649185180664,-3.4744181632995605,-5.172192573547363,-3.492525815963745,-3.5405352115631104,-3.857121706008911,-4.186511516571045,-3.164267063140869,-3.736521005630493,-3.2175116539001465,-5.207263946533203,-3.5795340538024902,-3.9063327312469482,-3.094291925430298,-5.982362747192383,-3.2785375118255615,-3.1291327476501465,-3.43064022064209,-3.146787166595459,-3.0314600467681885,-5.109580993652344,-5.313134670257568,-7.27462100982666,-3.3279881477355957,-4.108141899108887,-3.018301010131836,-3.743724822998047,-2.8707635402679443,-4.44565486907959,-3.0248684883117676,-3.230515241622925,-3.6681103706359863,-0.0008703921921551228,-3.9842326641082764,-4.226419925689697,-3.4785382747650146,-3.169314384460449,-2.0960824489593506,-3.8597311973571777,-3.465965986251831,-0.016376614570617676,-3.7714178562164307,-2.951526403427124,-3.6863269805908203,-3.707857847213745,-2.687389612197876,-2.007327079772949,-3.2851009368896484,-3.437873363494873,-3.404207944869995,-3.669147253036499,-3.5632052421569824,-3.4028804302215576,-3.1742279529571533,-3.476665735244751,-3.186288356781006,-3.4328830242156982,-2.2893929481506348,-3.333235263824463,-2.5671141147613525,-4.047350883483887,-3.4354820251464844,-2.8237671852111816,-3.5294861793518066,-2.8795599937438965,-3.7208616733551025,-2.0765233039855957,-3.6404318809509277,-3.4975812435150146,-4.123579978942871,-3.4497904777526855,-0.3410693407058716,-5.211520195007324,-3.318696975708008,-4.986509799957275,-1.017147421836853,-3.358381509780884,-3.0600838661193848,-1.0938345193862915,-2.9324750900268555,-4.116683483123779,-4.738626480102539,-3.422769784927368,-3.9142961502075195,-3.6510844230651855,-3.8893191814422607,-4.0211076736450195,-6.4534912109375,-4.127781867980957,-3.2565948963165283,-5.24266242980957,-3.4712820053100586,-3.5522027015686035,-2.934117078781128,-3.600276470184326,-3.3005690574645996
6,-3.735053300857544,-3.375523328781128,-2.6911396980285645,-3.3166744709014893,-2.3293087482452393,-3.328767776489258,-3.604541778564453,-3.2270209789276123,-4.973882675170898,-2.9490113258361816,-3.212498664855957,-2.5980794429779053,-3.2493386268615723,-3.522533416748047,-2.8650455474853516,-3.4213383197784424,-3.7251248359680176,-3.0411434173583984,-3.625262498855591,-3.3390843868255615,-3.468050479888916,-3.19026780128479,-2.6672351360321045,-3.2792534828186035,-7.738001346588135,-2.8278493881225586,-3.133173942565918,-4.061820030212402,-3.7113091945648193,-2.720369338989258,-3.5488572120666504,-2.9473862648010254,-3.5921287536621094,-2.6647591590881348,-3.0966784954071045,-3.3833296298980713,-0.0006028974894434214,-4.685657501220703,-4.853534698486328,-4.528721332550049,-3.1049532890319824,-1.4949357509613037,-3.8532116413116455,-3.041701316833496,-0.011272717267274857,-4.968276500701904,-3.272160053253174,-2.981178045272827,-3.295480251312256,-3.409116744995117,-1.7076877355575562,-2.562429904937744,-3.1211888790130615,-3.0751569271087646,-2.828005790710449,-3.2352349758148193,-3.4569883346557617,-4.216791152954102,-3.259277582168579,-4.951857566833496,-4.320904731750488,-1.7660218477249146,-3.1390175819396973,-2.2211835384368896,-3.560192584991455,-3.0099871158599854,-2.4979355335235596,-2.8737740516662598,-2.672933578491211,-5.43268346786499,-3.093888282775879,-4.511039733886719,-2.847782850265503,-3.9459033012390137,-3.328990936279297,-0.19106140732765198,-4.166651725769043,-2.878574848175049,-4.651296615600586,-0.47519633173942566,-2.912938117980957,-5.059730052947998,-1.896991491317749,-2.573240041732788,-3.4075329303741455,-3.79946231842041,-2.9829883575439453,-3.199950695037842,-3.3499863147735596,-3.5263960361480713,-2.8185689449310303,-3.377244234085083,-3.1982529163360596,-2.9368059635162354,-3.613635301589966,-3.0438289642333984,-3.4123713970184326,-2.6110761165618896,-3.5462427139282227,-2.9775230884552
7,-3.3548290729522705,-4.014538288116455,-2.447859048843384,-3.346632242202759,-2.17268443107605,-4.0152740478515625,-3.7127795219421387,-3.7487587928771973,-3.662654399871826,-7.861420631408691,-2.492241859436035,-1.880717396736145,-3.343472957611084,-2.270303249359131,-2.516928195953369,-1.7401477098464966,-3.4312052726745605,-2.797614336013794,-3.33815336227417,-3.4179129600524902,-2.6584649085998535,-1.7163925170898438,-3.8879830837249756,-2.8481040000915527,-3.8715569972991943,-1.8837083578109741,-3.6131396293640137,-3.933903455734253,-3.853391408920288,-2.8719775676727295,-3.3092339038848877,-2.8466808795928955,-3.521743059158325,-2.1993517875671387,-3.2926182746887207,-3.851656436920166,-0.0010693067451938987,-3.553349256515503,-3.914311647415161,-3.904013156890869,-6.370743751525879,-1.8884834051132202,-4.2433247566223145,-1.9215792417526245,-0.02164713479578495,-3.9296188354492188,-1.9128592014312744,-3.490345001220703,-3.345200777053833,-3.3005146980285645,-1.0059319734573364,-3.4143426418304443,-4.4827680587768555,-3.5607283115386963,-2.292515277862549,-2.858201265335083,-3.1055026054382324,-1.5146069526672363,-3.433656692504883,-5.021791458129883,-3.2053160667419434,-2.2310712337493896,-4.034506797790527,-1.3651573657989502,-3.6229281425476074,-3.325124979019165,-1.7215259075164795,-2.7777507305145264,-3.210340738296509,-3.7964706420898438,-2.083562135696411,-5.086900234222412,-3.1859817504882812,-4.511347770690918,-4.599467754364014,-0.026924334466457367,-3.69415283203125,-2.275938034057617,-5.068909645080566,-0.0641932338476181,-4.297670364379883,-3.221421003341675,-0.11196760088205338,-1.539947509765625,-2.0892019271850586,-4.062189102172852,-3.1187996864318848,-3.5974314212799072,-3.6887850761413574,-4.032002925872803,-3.1460189819335938,-3.7148702144622803,-3.538609504699707,-1.9754678010940552,-3.510964870452881,-3.403883457183838,-3.7714569568634033,-1.436198115348816,-3.2305970191955566,-2.9800829887390137
8,-3.2506134510040283,-3.778366804122925,-1.817608118057251,-4.2125067710876465,-2.6146793365478516,-3.2939610481262207,-3.1744494438171387,-5.94195556640625,-3.678863525390625,-4.207763671875,-2.6827187538146973,-2.400538444519043,-3.289520740509033,-2.4742555618286133,-2.590663433074951,-2.868915319442749,-3.657775402069092,-3.3703012466430664,-3.2920331954956055,-2.5033864974975586,-2.591155529022217,-2.1828575134277344,-2.692577838897705,-3.6491944789886475,-3.798114061355591,-2.606145143508911,-3.6960527896881104,-3.1350040435791016,-3.731410026550293,-3.1416101455688477,-3.2402243614196777,-2.0080771446228027,-3.2125301361083984,-2.241234064102173,-3.9547295570373535,-3.4702534675598145,-0.0010027673561125994,-3.0109646320343018,-5.075754165649414,-3.530925750732422,-3.2311816215515137,-2.203460454940796,-3.8615899085998535,-2.6223127841949463,-0.020142290741205215,-3.9142794609069824,-1.812028408050537,-3.6735405921936035,-4.516262531280518,-3.011751651763916,-1.408923625946045,-4.44350004196167,-3.1452865600585938,-6.571715354919434,-2.0481085777282715,-3.833343267440796,-3.1174368858337402,-3.538755178451538,-4.604816913604736,-4.64539909362793,-3.5929312705993652,-2.2138307094573975,-3.0439252853393555,-2.505689859390259,-3.5354907512664795,-2.977665901184082,-1.781243085861206,-2.7412707805633545,-6.2362260818481445,-4.409096717834473,-2.007230043411255,-2.361751079559326,-3.135657787322998,-4.298675537109375,-3.788954019546509,-0.04566243290901184,-3.5411157608032227,-2.252553701400757,-5.102731704711914,-0.11120657622814178,-3.26301908493042,-3.690967559814453,-0.1939806193113327,-2.2310943603515625,-2.49409818649292,-3.59987211227417,-3.37844181060791,-4.055074214935303,-3.801069974899292,-3.5685691833496094,-3.270024299621582,-2.4984683990478516,-3.5234031677246094,-2.0570335388183594,-3.427192449569702,-4.774035930633545,-1.8600997924804688,-1.653745412826538,-3.1859512329101562,-5.401634216308594
9,-3.6401965618133545,-3.843374252319336,-2.2403275966644287,-3.442941427230835,-3.2404637336730957,-3.5736312866210938,-3.4692718982696533,-5.292016983032227,-3.7430686950683594,-3.911496877670288,-3.2257447242736816,-2.9434561729431152,-3.588092565536499,-2.627674102783203,-2.839254379272461,-2.9350152015686035,-3.9162256717681885,-2.9707870483398438,-3.586792230606079,-2.8175618648529053,-2.5781660079956055,-3.875680923461914,-3.4678854942321777,-3.0417206287384033,-3.6681480407714844,-2.5794615745544434,-3.5975475311279297,-4.534574031829834,-3.9793314933776855,-3.6113548278808594,-4.781135082244873,-2.4593825340270996,-3.814929962158203,-3.0101540088653564,-3.355074405670166,-4.289592742919922,-0.0012656943872570992,-3.6729049682617188,-3.6093146800994873,-3.6612226963043213,-3.0130605697631836,-1.885794758796692,-4.0224809646606445,-2.7157883644104004,-0.025537140667438507,-4.305825233459473,-4.0911102294921875,-3.662172794342041,-4.70487117767334,-3.1193740367889404,-1.9024951457977295,-3.7094566822052,-4.295733451843262,-3.7026515007019043,-2.35080623626709,-3.830474615097046,-3.671661853790283,-2.349884033203125,-3.784688949584961,-4.401902198791504,-3.4711265563964844,-3.1151914596557617,-3.6255102157592773,-2.119685649871826,-3.579601764678955,-3.2148611545562744,-2.797330379486084,-4.6237945556640625,-3.5353031158447266,-4.047443389892578,-2.895911693572998,-2.6431069374084473,-3.9929323196411133,-4.19847297668457,-3.91971492767334,-0.11512665450572968,-4.5804243087768555,-2.7293636798858643,-6.835535049438477,-0.28387323021888733,-4.40884256362915,-3.221010446548462,-0.49492505192756653,-2.9549007415771484,-3.0098729133605957,-3.9774460792541504,-5.689303874969482,-3.877307176589966,-3.391716480255127,-3.5672640800476074,-4.881058216094971,-3.087460517883301,-3.7183563709259033,-2.8503103256225586,-4.335685729980469,-3.9175515174865723,-3.2914047241210938,-2.400758981704712,-4.199821949005127,-3.942112684249878
