,0
0,-4.564334304229925
1,-4.106166056964977
2,-3.8675001717594757
3,-3.72106873809542
4,-3.621749140660889
5,-3.55466105733241
6,-3.510433787556456
7,-3.4814742969209256
8,-3.4622241861301175
9,-3.4490707738853597
10,-3.439798847552461
11,-3.4330629449888286
12,-3.428032966517822
13,-3.4241834551128845
14,-3.421172533985542
15,-3.4187716615179857
16,-3.416824317191664
17,-3.415220734201382
18,-3.413882072471555
19,-3.41275111697401
20,-3.4117851603521676
21,-3.4109520392244383
22,-3.410227055533879
23,-3.4095911829327954
24,-3.4090294264176126
25,-3.408529824651699
26,-3.408082777603789
27,-3.4076805769067002
28,-3.407316899674827
29,-3.4069865058193156
30,-3.406685057655577
31,-3.406408952210932
32,-3.4061551399426055
33,-3.4059210361211534
34,-3.4057044522297315
35,-3.405503408082776
36,-3.4053163609567028
37,-3.4051418508938847
38,-3.404978704263887
39,-3.4048258150430026
40,-3.4046822245020323
41,-3.4045470985710193
42,-3.4044197861251604
43,-3.404299542757222
44,-3.404185835465281
45,-3.4040780991191255
46,-3.403975908917967
47,-3.4038788379619147
48,-3.40378649634622
49,-3.403698572873412
50,-3.4036147198105295
51,-3.403534670518602
52,-3.4034581652641207
53,-3.4033849997900667
54,-3.40331495412121
55,-3.403247809655357
56,-3.4031834025214382
57,-3.4031215591724133
58,-3.403062135639524
59,-3.4030049739734283
60,-3.40294995003216
61,-3.402896953481994
62,-3.4028458759474836
63,-3.4027966032574404
64,-3.402749050753493
65,-3.4027031011139064
66,-3.4026587254866847
67,-3.402615775123887
68,-3.402574236846609
69,-3.4025339992499526
70,-3.4024950285595166
71,-3.402457247168853
72,-3.4024206143965965
73,-3.4023850596663543
74,-3.402350538906869
75,-3.4023170257018442
76,-3.4022844941708876
77,-3.402252829189316
78,-3.4022220365746616
79,-3.4021920723341648
80,-3.4021629002059983
81,-3.402134478703977
82,-3.402106811091248
83,-3.4020798576600866
84,-3.4020535685305062
85,-3.402027931335814
86,-3.402002903163793
87,-3.401978468561245
88,-3.4019546235238094
89,-3.40193133718991
90,-3.4019085695945868
91,-3.401886337112528
92,-3.401864597384479
93,-3.4018433333680353
94,-3.4018225393111243
95,-3.4018021729994974
96,-3.4017822550391545
97,-3.4017627395600103
98,-3.401743643856008
99,-3.40172491162495
