,0
0,-55.23470904995884
1,-9.4796103462137
2,-8.973706385483377
3,-8.68063332778634
4,-8.465512051956937
5,-8.257393778777464
6,-8.001079841002294
7,-7.641194342052392
8,-7.127310965404742
9,-6.445989710453103
10,-5.665793978694651
11,-4.92967774342703
12,-4.360774349387518
13,-3.9874185619370843
14,-3.76722005590166
15,-3.6440031455609385
16,-3.5758563877590297
17,-3.5376066217011672
18,-3.5154955644440253
19,-3.5022477620406827
20,-3.494010934500317
21,-3.4887033170247874
22,-3.485166084359197
23,-3.4827329239276033
24,-3.48100849133948
25,-3.4797513737396324
26,-3.4788102927807754
27,-3.47808820299275
28,-3.4775214816549305
29,-3.4770675463516114
30,-3.4766973175683167
31,-3.476390538489629
32,-3.4761328170864743
33,-3.475913726246241
34,-3.475725564820623
35,-3.4755625377893544
36,-3.475420205935718
37,-3.475295111129638
38,-3.4751845174872527
39,-3.4750862299352367
40,-3.4749984651065575
41,-3.474919758042785
42,-3.4748488936967
43,-3.4747848558308467
44,-3.474726788282506
45,-3.474673965145785
46,-3.474625767481304
47,-3.4745816648801293
48,-3.47454120069578
49,-3.4745039800919715
50,-3.474469660284422
51,-3.474437942515788
52,-3.4744085654163284
53,-3.47438129948397
54,-3.474355942476485
55,-3.474332315551963
56,-3.474310260026667
57,-3.474289634644377
58,-3.4742703132709756
59,-3.4742521829434407
60,-3.474235142214787
61,-3.474219099746563
62,-3.4742039731086365
63,-3.474189687752753
64,-3.4741761761318877
65,-3.4741633769420543
66,-3.474151234467011
67,-3.474139698009565
68,-3.4741287213958176
69,-3.47411826254093
70,-3.4741082830668835
71,-3.4740987479642333
72,-3.4740896252912337
73,-3.474080885904755
74,-3.4740725032183546
75,-3.47406445298366
76,-3.4740567130918434
77,-3.4740492633925095
78,-3.474042085527816
79,-3.4740351627799506
80,-3.4740284799305043
81,-3.474022023130444
82,-3.4740157797796987
83,-3.474009738415476
84,-3.474003888608649
85,-3.473998220867592
86,-3.4739927265490156
87,-3.4739873977753604
88,-3.4739822273584244
89,-3.4739772087288903
90,-3.473972335871467
91,-3.4739676032654003
92,-3.473963005830081
93,-3.473958538875516
94,-3.473954198057407
95,-3.4739499793366035
96,-3.473945878942663
97,-3.47394189334128
98,-3.473938019205335
99,-3.473934253389272
100,-3.4739305929065996
101,-3.473927034910219
102,-3.473923576675348
103,-3.473920215584799
104,-3.4739169491163584
105,-3.4739137748320683
106,-3.473910690369167
107,-3.473907693432515
108,-3.473904781788288
109,-3.4739019532588014
110,-3.473899205718269
111,-3.473896537089379
112,-3.473893945340549
113,-3.473891428483749
114,-3.4738889845727767
115,-3.4738866117019236
116,-3.4738843080049255
117,-3.4738820716541574
118,-3.4738799008600005
119,-3.4738777938703396
120,-3.4738757489701615
121,-3.4738737644812048
122,-3.4738718387616556
123,-3.473869970205856
124,-3.4738681572440195
125,-3.4738663983419324
126,-3.4738646920006393
127,-3.4738630367561143
128,-3.4738614311788916
129,-3.473859873873685
130,-3.4738583634789726
131,-3.47385689866655
132,-3.473855478141074
133,-3.473854100639561
134,-3.473852764930886
135,-3.4738514698152505
136,-3.4738502141236403
137,-3.473848996717269
138,-3.4738478164870044
139,-3.473846672352806
140,-3.4738455632631258
141,-3.473844488194342
142,-3.473843446150156
143,-3.473842436161013
144,-3.4738414572835192
