,0
0,-54.578424288988565
1,-9.091212258188671
2,-8.420769378566195
3,-8.085461352638967
4,-7.895953915552184
5,-7.779785732186679
6,-7.703995032940747
7,-7.652016637908321
8,-7.6148247131872395
9,-7.587132837642592
10,-7.565593939417479
11,-7.547849307277653
12,-7.531937087829152
13,-7.515813209975998
14,-7.496818577965938
15,-7.470933688854885
16,-7.431636897746896
17,-7.3681845564798625
18,-7.26332562007947
19,-7.091266368027739
20,-6.81878760772034
21,-6.415544991717084
22,-5.8785367070718655
23,-5.2591940512653
24,-4.657286088724306
25,-4.166557722967056
26,-3.8236315675885417
27,-3.610048168233782
28,-3.4861749715914767
29,-3.416599893576617
30,-3.3775897548588008
31,-3.3552972257465603
32,-3.3421548723635066
33,-3.3341183240648498
34,-3.3290165224897312
35,-3.325659969963693
36,-3.323377802559864
37,-3.321779218072915
38,-3.320629035848687
39,-3.319781276842609
40,-3.319142691536913
41,-3.3186521227663013
42,-3.3182684805892766
43,-3.3179635392512274
44,-3.317717511160579
45,-3.317516262656399
46,-3.3173495241299475
47,-3.3172097158822647
48,-3.317091163163755
49,-3.316989561951985
50,-3.3169016092084354
51,-3.3168247428869253
52,-3.316756956373671
53,-3.316696664191129
54,-3.3166426035312653
55,-3.3165937611819754
56,-3.3165493186887556
57,-3.316508610774773
58,-3.316471093513641
59,-3.3164363197545317
60,-3.316403919995208
61,-3.316373587386145
62,-3.316345065894542
63,-3.3163181409048126
64,-3.3162926317117343
65,-3.3162683854937947
66,-3.3162452724514426
67,-3.316223181867401
68,-3.316202018900661
69,-3.316181701967148
70,-3.3161621605916247
71,-3.316143333639673
72,-3.316125167857489
73,-3.3161076166618324
74,-3.316090639134013
75,-3.3160741991808593
76,-3.316058264832761
77,-3.3160428076545942
78,-3.3160278022499043
79,-3.316013225842336
80,-3.3159990579212506
81,-3.31598527994085
82,-3.3159718750639824
83,-3.3159588279434304
84,-3.31594612453469
85,-3.3159337519352907
86,-3.315921698246553
87,-3.3159099524543634
88,-3.31589850432612
89,-3.315887344321442
90,-3.3158764635146625
91,-3.3158658535273973
92,-3.3158555064697794
93,-3.315845414889147
94,-3.315835571725161
95,-3.315825970270497
96,-3.315816604136344
97,-3.315807467222102
98,-3.3157985536887122
99,-3.315789857935165
100,-3.3157813745777784
101,-3.3157730984318916
102,-3.3157650244956893
103,-3.3157571479358694
104,-3.315749464074953
105,-3.3157419683800167
106,-3.3157346564526895
107,-3.3157275240202586
108,-3.3157205669277405
109,-3.3157137811308255
110,-3.3157071626895673
111,-3.3157007077627516
112,-3.315694412602846
113,-3.315688273551475
114,-3.315682287035358
115,-3.3156764495626434
116,-3.315670757719612
117,-3.315665208167692
118,-3.315659797640754
119,-3.315654522942656
120,-3.3156493809450054
121,-3.3156443685851076
122,-3.3156394828640985
123,-3.3156347208452193
124,-3.3156300796522182
125,-3.315625556467882
126,-3.315621148532661
127,-3.3156168531433883
128,-3.315612667652084
129,-3.3156085894648197
130,-3.3156046160406505
131,-3.315600744890611
132,-3.315596973576737
133,-3.3155932997111566
134,-3.3155897209551934
135,-3.3155862350185243
136,-3.315582839658347
137,-3.3155795326785875
138,-3.315576311929121
139,-3.3155731753050155
140,-3.3155701207457953
141,-3.3155671462347107
142,-3.315564249798035
143,-3.3155614295043603
144,-3.3155586834639106
145,-3.315556009827867
146,-3.315553406787693
147,-3.315550872574476
148,-3.315548405458269
149,-3.3155460037474462
150,-3.3155436657880584
151,-3.315541389963201
152,-3.3155391746923755
153,-3.3155370184308706
154,-3.3155349196691373
155,-3.315532876932176
156,-3.315530888778926
157,-3.3155289538016564
158,-3.3155270706253663
159,-3.3155252379071944
160,-3.315523454335817
161,-3.3155217186308668
162,-3.3155200295423595
163,-3.3155183858501
164,-3.3155167863631294
165,-3.3155152299191477
166,-3.315513715383959
167,-3.315512241650916
168,-3.3155108076403703
169,-3.3155094122991295
170,-3.3155080545999205
171,-3.315506733540862
172,-3.3155054481449335
173,-3.3155041974594583
174,-3.315502980555599
175,-3.315501796527839
176,-3.315500644493496
177,-3.3154995235922207
178,-3.315498432985515
179,-3.3154973718562526
180,-3.31549633940821
181,-3.315495334865595
182,-3.3154943574725935
