,0
0,-4.366460511624813
1,-4.294883564865589
2,-4.232452602875233
3,-4.17543598074913
4,-4.122699691057205
5,-4.07375937923193
6,-4.028333102834225
7,-3.9862118601202963
8,-3.9472135818243026
9,-3.911164926457405
10,-3.877894463145733
11,-3.847230561518669
12,-3.819002069568634
13,-3.7930395659685137
14,-3.7691770703077316
15,-3.7472535846590995
16,-3.7271146069169045
17,-3.7086131021261215
18,-3.691610432076454
19,-3.6759768181204797
20,-3.6615916650652887
21,-3.6483436179876327
22,-3.6361304094433784
23,-3.624858606660366
24,-3.614443066239357
25,-3.604806504392624
26,-3.595878990161419
27,-3.58759727101326
28,-3.5799042589187624
29,-3.5727483915567397
30,-3.5660832588791846
31,-3.559866893231869
32,-3.5540614638209345
33,-3.5486327509760858
34,-3.5435498902916907
35,-3.5387849487900733
36,-3.5343125245809555
37,-3.530109763407707
38,-3.526155758166313
39,-3.522431539452076
40,-3.518919766819477
41,-3.515604803597927
42,-3.5124722823381425
43,-3.5095090839505194
44,-3.5067032170057297
45,-3.504043601477146
46,-3.501520309841633
47,-3.499124025261402
48,-3.4968461805701256
49,-3.4946790333747866
50,-3.4926154106616973
51,-3.4906486330151556
52,-3.4887726747751238
53,-3.4869817648887635
54,-3.485270670235157
55,-3.483634630155563
56,-3.4820690950632094
57,-3.4805699364066123
58,-3.4791333589434625
59,-3.477755678343773
60,-3.4764335691690444
61,-3.475163995730877
62,-3.4739440319776533
63,-3.4727709933161734
64,-3.4716424257040024
65,-3.470555907845497
66,-3.4695092374205587
67,-3.4685004012823106
68,-3.467527506017685
69,-3.4665887407183646
70,-3.4656823790073394
71,-3.4648068143844606
72,-3.463960692059994
73,-3.46314249663353
74,-3.462350928544998
75,-3.4615847697138786
76,-3.46084292961359
77,-3.4601242245912553
78,-3.459427599322796
79,-3.4587521517157556
80,-3.458096982061863
81,-3.457461089503765
82,-3.456843806540966
83,-3.4562442652225496
84,-3.4556616992115976
85,-3.455095415019989
86,-3.4545448456525802
87,-3.454009291779995
88,-3.453488236582279
89,-3.4529810062527657
90,-3.4524870617628096
91,-3.4520060539245607
92,-3.4515373940587044
93,-3.451080592250824
94,-3.4506351371884345
95,-3.4502008050322535
96,-3.4497770417571068
97,-3.44936353777647
98,-3.448959871220589
99,-3.4485657779335974
