,0
0,-19.383463142016826
1,-6.35526119411709
2,-6.170895874191786
3,-6.038761110383188
4,-5.9378000458571725
5,-5.856988472658713
6,-5.789640323196413
7,-5.731457218716983
8,-5.679535315533387
9,-5.631827721827189
10,-5.586839083855097
11,-5.543445768947225
12,-5.50078767088904
13,-5.45820276136827
14,-5.415188034353616
15,-5.371376919439302
16,-5.326526579020324
17,-5.2805102578473155
18,-5.233310860212986
19,-5.185012711741319
20,-5.135789351558591
21,-5.085886353554208
22,-5.0355995506350055
23,-4.985250395145645
24,-4.935161175482892
25,-4.885633104075376
26,-4.836929782028837
27,-4.789267405492935
28,-4.742811704273122
29,-4.697680431616111
30,-4.653949550118316
31,-4.611661148680575
32,-4.570831452598501
33,-4.531457837839729
34,-4.493524329331624
35,-4.457005519995267
36,-4.421869139660739
37,-4.388077637206029
38,-4.355589153068986
39,-4.324358199548663
40,-4.2943362750621334
41,-4.265472546103364
42,-4.237714653835726
43,-4.211009646064606
44,-4.185304997537042
45,-4.1605496577926315
46,-4.136695053344683
47,-4.113695969196371
48,-4.09151124363972
49,-4.0701042287247615
50,-4.049442993443053
51,-4.029500272864027
52,-4.010253189562712
53,-3.991682790431314
54,-3.9737734511314637
55,-3.956512202601803
56,-3.9398880308784974
57,-3.9238911949735797
58,-3.908512599300644
59,-3.893743248169427
60,-3.879573800726638
61,-3.8659942356921486
62,-3.8529936266135976
63,-3.840560020545556
64,-3.828680406573515
65,-3.8173407559827552
66,-3.806526113525078
67,-3.796220719315084
68,-3.7864081432149224
69,-3.7770714176330724
70,-3.768193159702191
71,-3.7597556789284106
72,-3.7517410707890018
73,-3.7441312997837084
74,-3.7369082768333683
75,-3.7300539357420597
76,-3.7235503120700493
77,-3.7173796257531833
78,-3.7115243667231
79,-3.7059673810976688
80,-3.700691954500816
81,-3.695681888809247
82,-3.690921569015073
83,-3.6863960177389026
84,-3.682090935995109
85,-3.677992729890424
86,-3.6740885238752097
87,-3.67036616187692
88,-3.666814198099503
89,-3.663421879487055
90,-3.6601791218664927
91,-3.657076481654594
92,-3.654105124790861
93,-3.6512567942838237
94,-3.6485237774696464
95,-3.6458988738036693
96,-3.64337536375426
97,-3.640946979154143
98,-3.6386078751911715
99,-3.6363526040887666
100,-3.634176090433137
101,-3.632073608045309
102,-3.6300407582650878
103,-3.628073449505006
104,-3.626167877938889
105,-3.624320509206094
106,-3.622528061034037
107,-3.620787486704278
108,-3.619095959308661
109,-3.6174508567597776
110,-3.615849747533755
111,-3.6142903771326265
112,-3.6127706552587857
113,-3.6112886436959037
114,-3.609842544889872
115,-3.6084306912207236
116,-3.6070515349528463
117,-3.6057036388466863
118,-3.60438566741112
119,-3.6030963787720864
120,-3.601834617130069
121,-3.6005993057768757
122,-3.5993894406406746
123,-3.598204084327603
124,-3.5970423606281927
125,-3.5959034494574125
126,-3.5947865821980587
127,-3.5936910374185143
128,-3.592616136937446
129,-3.591561242209598
130,-3.590525751008618
131,-3.589509094384515
132,-3.5885107338750646
133,-3.587530158952035
134,-3.5865668846846392
135,-3.585620449603996
136,-3.58469041375366
137,-3.583776356912423
138,-3.5828778769766942
139,-3.581994588490609
140,-3.5811261213129817
141,-3.5802721194108673
142,-3.579432239770237
143,-3.5786061514148737
144,-3.5777935345251026
145,-3.5769940796485264
146,-3.576207486995322
147,-3.575433465811117
148,-3.5746717338207907
149,-3.573922016736945
150,-3.5731840478270707
151,-3.572457567533757
152,-3.5717423231425864
153,-3.571038068492614
154,-3.5703445637246
155,-3.5696615750624288
156,-3.568988874623366
157,-3.568326240253065
158,-3.567673455381493
159,-3.5670303088961286
160,-3.5663965950290746
161,-3.5657721132549565
162,-3.5651566681966913
163,-3.5645500695365167
164,-3.563952131929874
165,-3.563362674920036
166,-3.562781522851637
167,-3.562208504781509
168,-3.561643454385575
169,-3.5610862098607474
170,-3.560536613821164
171,-3.5599945131883017
172,-3.5594597590748425
173,-3.5589322066623974
174,-3.558411715073494
175,-3.5578981472384323
176,-3.5573913697578594
177,-3.5568912527620764
178,-3.5563976697682635
179,-3.555910497536917
180,-3.5554296159288628
181,-3.554954907764269
182,-3.5544862586850425
183,-3.554023557021973
184,-3.5535666936678885
185,-3.553115561957965
186,-3.5526700575581804
187,-3.552230078362707
188,-3.551795524400864
189,-3.5513662977540044
190,-3.5509423024825053
191,-3.55052344456282
192,-3.550109631834319
193,-3.549700773955467
194,-3.549296782368704
195,-3.5488975702732293
196,-3.548503052604817
197,-3.5481131460216173
198,-3.5477277688949287
199,-3.5473468413038396
200,-3.5469702850326446
201,-3.546598023570016
202,-3.5462299821089123
203,-3.5458660875463277
204,-3.545506268482039
205,-3.545150455215687
206,-3.544798579741544
207,-3.5444505757405476
208,-3.5441063785692064
209,-3.543765925245201
210,-3.543429154429486
211,-3.543096006404943
212,-3.542766423051595
213,-3.5424403478185473
214,-3.5421177256928384
215,-3.5417985031654555
216,-3.541482628194766
217,-3.541170050167666
218,-3.540860719858724
219,-3.5405545893876007
220,-3.540251612175015
221,-3.5399517428974905
222,-3.539654937441102
223,-3.53936115285438
224,-3.539070347300564
225,-3.5387824800092997
226,-3.5384975112278685
227,-3.5382154021720633
228,-3.537936114976737
229,-3.537659612646099
230,-3.5373858590038014
231,-3.537114818642889
232,-3.5368464568756695
233,-3.5365807396836115
234,-3.53631763366736
235,-3.5360571059970325
236,-3.5357991243629483
237,-3.5355436569269854
238,-3.5352906722747814
239,-3.5350401393690385
240,-3.5347920275041775
241,-3.5345463062626217
242,-3.534302945473013
243,-3.534061915170622
244,-3.5338231855602564
245,-3.5335867269819157
246,-3.533352509879453
247,-3.5331205047724623
248,-3.5328906822315655
