,0
0,-17.512072526006335
1,-6.081704363053998
2,-5.970623632946394
3,-5.882331211510464
4,-5.808664215432986
5,-5.7448047296001254
6,-5.687522500355491
7,-5.634556748869295
8,-5.584266672138101
9,-5.535425783625778
10,-5.487097543720923
11,-5.438559075133102
12,-5.389254379641474
13,-5.338766080508816
14,-5.286798804488438
15,-5.233169572531343
16,-5.17780185238383
17,-5.120720713841769
18,-5.062047098981664
19,-5.001989747220027
20,-4.94083389334639
21,-4.878926508936341
22,-4.816658537257713
23,-4.75444517882914
24,-4.692705703096014
25,-4.631844407498603
26,-4.572234202269966
27,-4.514203922110798
28,-4.458029953199268
29,-4.403932223281442
30,-4.35207412555438
31,-4.302565600247351
32,-4.255468419208078
33,-4.210802712943735
34,-4.168553914727548
35,-4.128679512798795
36,-4.091115232473901
37,-4.055780464472298
38,-4.022582891714608
39,-3.9914223470077856
40,-3.962193973501153
41,-3.9347907744184165
42,-3.9091056395264676
43,-3.885032929589937
44,-3.8624696904290343
45,-3.8413165576335238
46,-3.821478403222069
47,-3.8028647675578586
48,-3.78539011386887
49,-3.768973938426173
50,-3.7535407661692983
51,-3.7390200586871916
52,-3.7253460584972484
53,-3.7124575902949037
54,-3.700297836286529
55,-3.688814099043454
56,-3.6779575617693925
57,-3.6676830526914417
58,-3.6579488176362474
59,-3.648716302819442
60,-3.639949948454532
61,-3.6316169929077193
62,-3.6236872866794183
63,-3.6161331153604164
64,-3.608929030776352
65,-3.6020516897028823
66,-3.5954796997345984
67,-3.5891934720760066
68,-3.58317508116655
69,-3.577408131143638
70,-3.571877629189304
71,-3.566569865805867
72,-3.5614723020355363
73,-3.556573463590957
74,-3.5518628418094886
75,-3.5473308012928233
76,-3.5429684940514825
77,-3.5387677799443984
78,-3.534721153187717
79,-3.530821674703011
80,-3.527062910080117
81,-3.5234388729403703
82,-3.5199439734977824
83,-3.5165729721253527
84,-3.5133209377381864
85,-3.5101832108025977
86,-3.5071553707704224
87,-3.5042332077207297
88,-3.5014126979688043
89,-3.4986899833767806
90,-3.496061354074636
91,-3.4935232342769553
92,-3.4910721708627834
93,-3.4887048243746683
94,-3.486417962090282
95,-3.484208452825909
96,-3.48207326314569
97,-3.4800094546725355
98,-3.4780141822248303
99,-3.4760846925355517
100,-3.474218323345505
101,-3.4724125026979964
102,-3.4706647482971342
103,-3.468972666824449
104,-3.46733395313797
105,-3.465746389303468
106,-3.4642078434291004
107,-3.4627162682921457
108,-3.4612696997600128
109,-3.459866255017732
110,-3.458504130621035
111,-3.4571816003983993
112,-3.455897013227694
113,-3.454648790713563
114,-3.4534354247910946
115,-3.4522554752797734
116,-3.4511075674097285
117,-3.449990389339876
118,-3.4489026896851445
119,-3.447843275067453
120,-3.4468110077028347
121,-3.445804803034819
122,-3.444823627422315
123,-3.443866495888402
124,-3.442932469934909
125,-3.442020655426373
