,0
0,-4.177532695084624
1,-3.903617925377004
2,-3.899209895619005
3,-3.898089534784574
4,-3.8974679798930882
5,-3.897048287531268
6,-3.8967377866357564
7,-3.8964948370590804
8,-3.896297438691277
9,-3.896132711750269
10,-3.895992543429043
11,-3.89587151509868
12,-3.8957658338975163
13,-3.895672738708556
14,-3.8955901595677247
15,-3.8955164896281436
16,-3.8954504635713065
17,-3.8953910521641375
18,-3.895337418161146
19,-3.8952888561767525
20,-3.8952447828602046
21,-3.8952046879743225
22,-3.8951681414955295
23,-3.8951347687567583
24,-3.8951042424413376
25,-3.8950762771867216
26,-3.8950506220661105
27,-3.8950270486542022
28,-3.895005363077577
29,-3.8949853916640396
30,-3.894966974260565
31,-3.894949968162272
32,-3.8949342507321387
33,-3.8949197069692425
34,-3.8949062293469905
35,-3.8948937348512933
36,-3.8948821317527442
37,-3.8948713471423835
38,-3.8948613151565192
39,-3.894851970073488
40,-3.8948432546321303
41,-3.8948351223818025
42,-3.8948275205634535
43,-3.894820409316104
44,-3.894813750321232
45,-3.8948075077790767
46,-3.8948016494697892
47,-3.8947961434206926
48,-3.8947909661077893
49,-3.8947860906187444
50,-3.8947814909086564
51,-3.8947771512757985
52,-3.8947730493776502
53,-3.8947691711134276
54,-3.8947654989002274
55,-3.8947620120254345
56,-3.8947587053037247
57,-3.894755561709963
58,-3.894752571341768
59,-3.8947497208409945
60,-3.894747002155334
61,-3.8947444089591503
62,-3.894741926395055
63,-3.8947395534075797
64,-3.8947372774765827
65,-3.8947350947814994
66,-3.8947329967876896
67,-3.894730983326491
68,-3.894729043889232
69,-3.894727178325225
70,-3.8947253761962055
71,-3.894723635190912
72,-3.894721953650378
73,-3.8947203312885015
74,-3.8947187564541585
75,-3.8947172271327117
76,-3.894715747396741
77,-3.8947143092731014
78,-3.8947129096063784
79,-3.894711553886626
80,-3.894710229002871
81,-3.8947089399251156
82,-3.8947076817077586
83,-3.8947064520948564
84,-3.8947052526652812
85,-3.894704080647044
86,-3.8947029332325793
87,-3.8947018134740183
88,-3.894700713582244
89,-3.8946996378379874
90,-3.8946985826572402
91,-3.8946975440169687
92,-3.8946965264920146
93,-3.8946955274382606
94,-3.8946945451218635
95,-3.894693579046149
96,-3.894692630550079
97,-3.894691694264952
98,-3.894690774173103
99,-3.8946898656656965
