,0
0,-4.427907509410382
1,-4.336735270726681
2,-4.2570461760401725
3,-4.184803655803203
4,-4.118780059421063
5,-4.058436602580548
6,-4.003419129157066
7,-3.953413222503662
8,-3.9081007868766786
9,-3.8671510570049286
10,-3.8302242741942405
11,-3.796979546356201
12,-3.7670827821612356
13,-3.7402131087422372
14,-3.7160678332567216
15,-3.6943650960922243
16,-3.6748456545233728
17,-3.6572731651067736
18,-3.6414341452360155
19,-3.6271367962002756
20,-3.614209849691391
21,-3.6025009625554083
22,-3.5918751225590704
23,-3.582213080120087
24,-3.5734096566319464
25,-3.5653719796180727
26,-3.558018376493454
27,-3.5512767563343046
28,-3.5450836852550505
29,-3.5393832572579385
30,-3.5341260633111
31,-3.5292682804226874
32,-3.5247712812304495
33,-3.5206006811738013
34,-3.516725932753086
35,-3.5131198841094973
36,-3.50975823456049
37,-3.506619430744648
38,-3.5036840758800505
39,-3.5009347436666487
40,-3.498355852174759
41,-3.495933437716961
42,-3.493654774796963
43,-3.4915084157824516
44,-3.4894840499639512
45,-3.487572408425808
46,-3.485764925992489
47,-3.4840538905382155
48,-3.4824322839736936
49,-3.480893747973442
50,-3.47943244253397
51,-3.4780429288744927
52,-3.4767204446434974
53,-3.475460539853573
54,-3.474259027099609
55,-3.473112189090252
56,-3.472016537177563
57,-3.470968887937069
58,-3.469966273581982
59,-3.4690060025572778
60,-3.4680855701565743
61,-3.4672024792432783
62,-3.4663548130631447
63,-3.4655405491709708
64,-3.464757649695873
65,-3.4640044976711275
66,-3.4632794550299644
67,-3.462581022965908
68,-3.461907848525047
69,-3.46125855987072
70,-3.4606320045232772
71,-3.460026884007454
72,-3.459442308831215
73,-3.4588771971344947
74,-3.4583307004213335
75,-3.4578018605589866
76,-3.45728987351656
77,-3.4567939338445663
78,-3.456313335978985
79,-3.455847423517704
80,-3.45539547855854
81,-3.45495694000721
82,-3.454531168115139
83,-3.4541176567792893
84,-3.453715859031677
85,-3.4533253479838373
86,-3.45294560341835
87,-3.4525762638688087
88,-3.4522168389558794
89,-3.4518669334292413
90,-3.4515261493563654
91,-3.4511942301869394
92,-3.4508707906246183
93,-3.450555490553379
94,-3.4502480966210367
95,-3.449948236846924
96,-3.449655661022663
97,-3.4493701362729072
98,-3.449091358101368
99,-3.4488191469311715
