,0
0,-22.86769162359547
1,-6.974879442760958
2,-6.7729321869365595
3,-6.625256154459042
4,-6.508865996345004
5,-6.410825092790649
6,-6.323186176898651
7,-6.240795760570837
8,-6.160246063504607
9,-6.079372317832629
10,-5.997014533461415
11,-5.912887770009025
12,-5.827459366311564
13,-5.741767762183788
14,-5.6571590431251195
15,-5.5749684777420905
16,-5.496220308638542
17,-5.4214328834325745
18,-5.350581648564251
19,-5.283207344866907
20,-5.21860391301293
21,-5.156010025149788
22,-5.094753743045068
23,-5.034334810441566
24,-4.974453041002877
25,-4.91499988363302
26,-4.856029017241209
27,-4.797717253471577
28,-4.74032281873478
29,-4.684145323711023
30,-4.629490176012903
31,-4.576639300171705
32,-4.525829368798127
33,-4.4772380974945465
34,-4.4309784532819885
35,-4.387099912991162
36,-4.34559528554498
37,-4.306411202070522
38,-4.269460269994513
39,-4.234633093069864
40,-4.201808803603232
41,-4.170863309866697
42,-4.141675004751745
43,-4.1141281204759546
44,-4.088114202124399
45,-4.0635323005785375
46,-4.040288471175123
47,-4.0182950473055925
48,-3.997469990193624
49,-3.9777364499683237
50,-3.9590225477101177
51,-3.9412613188957826
52,-3.9243907386212427
53,-3.9083537585355357
54,-3.8930983047609216
55,-3.8785772032965657
56,-3.8647480117045094
57,-3.8515727457988898
58,-3.839017500732093
59,-3.827051978188093
60,-3.8156489437694776
61,-3.804783648384234
62,-3.7944332522185005
63,-3.7845762888105665
64,-3.775192200411629
65,-3.7662609659028816
66,-3.757762831155696
67,-3.7496781408638977
68,-3.7419872620272137
69,-3.7346705832368077
70,-3.727708570877451
71,-3.7210818629869404
72,-3.714771383169413
73,-3.7087584599020613
74,-3.7030249401016917
75,-3.6975532893622525
76,-3.6923266744471213
77,-3.6873290262048766
78,-3.6825450830034394
79,-3.6779604160763935
80,-3.6735614389398266
81,-3.6693354033870533
82,-3.665270384621723
83,-3.6613552579523443
84,-3.6575796692265574
85,-3.6539340008921535
86,-3.6504093352736517
87,-3.646997416371545
88,-3.643690611237296
89,-3.6404818717542016
90,-3.6373646974610505
91,-3.6343330998886594
92,-3.6313815687350135
93,-3.628505040079289
94,-3.625698866725889
95,-3.6229587906749816
96,-3.620280917635242
97,-3.6176616934273014
98,-3.615097882073337
99,-3.612586545329931
100,-3.6101250233985063
101,-3.607710916540987
102,-3.605342067337938
103,-3.6030165433520147
104,-3.6007326200000045
105,-3.598488763489773
106,-3.596283613741317
107,-3.594115967279549
108,-3.5919847601557464
109,-3.5898890510194885
110,-3.58782800451811
111,-3.585800875241369
112,-3.583806992451615
113,-3.5818457458418367
114,-3.5799165725455757
115,-3.5780189455852045
116,-3.576152363892178
117,-3.574316343969495
118,-3.572510413198569
119,-3.570734104726045
120,-3.5689869538064682
121,-3.5672684954284306
122,-3.5655782630181974
123,-3.563915787996976
124,-3.5622805999659306
125,-3.5606722273049223
126,-3.559090197994297
127,-3.5575340405002533
128,-3.556003284600137
129,-3.554497462060918
130,-3.5530161071192676
131,-3.5515587567428497
132,-3.550124950678239
133,-3.5487142313104707
134,-3.5473261433725223
135,-3.545960233550548
136,-3.5446160500330572
137,-3.543293142050593
138,-3.541991059447836
139,-3.5407093523234487
140,-3.5394475707653736
141,-3.5382052647013755
142,-3.536981983877106
143,-3.535777277967053
144,-3.534590696817945
145,-3.5334217908193954
146,-3.532270111392997
147,-3.5311352115885986
148,-3.5300166467750307
149,-3.5289139754120415
150,-3.5278267598904263
151,-3.5267545674282097
152,-3.525696971012089
153,-3.524653550374978
154,-3.5236238930022212
