,0
0,-4.058259017977118
1,-2.9743064861661757
2,-2.891397106279526
3,-2.859914536647126
4,-2.8436327198712155
5,-2.8337958524311895
6,-2.827257953894604
7,-2.8226213685424066
8,-2.8191745411843994
9,-2.8165187638165428
10,-2.8144140534546227
11,-2.812707721088361
12,-2.8112982028309257
13,-2.8101154335035012
14,-2.809109581688326
15,-2.8082442850505935
16,-2.807492411149945
17,-2.8068333297359755
18,-2.806251074574981
19,-2.805733117557224
20,-2.805269486068282
21,-2.804852150361519
22,-2.804474575542286
23,-2.8041313916419632
24,-2.8038181457100437
25,-2.8035311201140285
26,-2.803267174567096
27,-2.803023652931396
28,-2.8027982896767556
29,-2.802589138779696
30,-2.802394518562779
31,-2.8022129715580495
32,-2.8020432311785406
33,-2.8018841868190094
34,-2.8017348561638036
35,-2.8015943816409448
36,-2.8014619999588466
37,-2.8013370285741055
38,-2.801218866125122
39,-2.801106971331872
40,-2.801000854147598
41,-2.800900081336871
42,-2.8008042572040113
43,-2.800713024846278
44,-2.8006260620764456
45,-2.800543078100495
46,-2.800463798871264
47,-2.8003879852645097
48,-2.800315413277876
49,-2.800245877158083
50,-2.8001791915620675
51,-2.8001151828671804
52,-2.8000536919836887
53,-2.799994571535941
54,-2.7999376862677745
55,-2.799882913093176
56,-2.7998301327275112
57,-2.799779238650389
58,-2.79973013312947
59,-2.7996827203828842
60,-2.799636912608333
61,-2.7995926314503885
62,-2.7995497978980652
63,-2.799508346196264
64,-2.7994682049655357
65,-2.7994293179540897
66,-2.7993916210331955
67,-2.7993550627004353
68,-2.799319590581488
69,-2.7992851583945564
70,-2.799251719329972
71,-2.799219228385948
72,-2.7991876494647934
73,-2.7991569408999757
74,-2.7991270680367015
75,-2.7990979954422452
76,-2.799069695852045
77,-2.7990421330819837
78,-2.7990152793889864
79,-2.7989891069358213
80,-2.798963593501039
81,-2.798938711797912
82,-2.7989144372073
83,-2.798890747453924
84,-2.7988676243302413
85,-2.798845044602919
86,-2.798822989353072
87,-2.798801442700345
88,-2.7987803840558976
89,-2.7987597969477997
90,-2.798739668331109
91,-2.798719979642518
92,-2.7987007189006543
93,-2.798681868245546
94,-2.7986634181747214
95,-2.798645356619265
96,-2.7986276688908225
97,-2.7986103423858992
98,-2.7985933686248026
99,-2.7985767340535297
