,0
0,-56.37866493622132
1,-4.086746197244766
2,-3.5607935407416744
3,-3.2895662901846996
4,-3.133985506300915
5,-3.0375535248166985
6,-2.974183543700261
7,-2.9306083699614573
8,-2.899550684146063
9,-2.876768380079625
10,-2.8596616795145566
11,-2.8465689852490805
12,-2.8363896711549685
13,-2.8283718868806496
14,-2.821988091008902
15,-2.816859348792518
16,-2.8127078035325046
17,-2.8093259850931442
18,-2.8065564857573086
19,-2.8042781918832898
20,-2.8023967614795735
21,-2.800837911952214
22,-2.7995426050146444
23,-2.7984635360190526
24,-2.797562535543074
25,-2.7968086192075536
26,-2.7961765050708256
27,-2.7956454730992086
28,-2.7951984782692794
29,-2.794821454114865
30,-2.7945027609817212
31,-2.7942327454651585
32,-2.7940033861583196
33,-2.7938080070427955
34,-2.7936410443532615
35,-2.7934978560491572
36,-2.7933745654751134
37,-2.7932679326279444
38,-2.793175247839139
39,-2.7930942437465265
40,-2.793023022251594
41,-2.79295999380064
42,-2.7929038268326747
43,-2.7928534056371506
44,-2.7928077951842347
45,-2.7927662117472005
46,-2.792727998344341
47,-2.7926926041966587
48,-2.7926595675355665
49,-2.792628501207932
50,-2.792599080618901
51,-2.792571033629756
52,-2.79254413209169
53,-2.7925181847490776
54,-2.7924930312896983
55,-2.7924685373558233
56,-2.7924445903604793
57,-2.792421095978617
58,-2.792397975204044
59,-2.7923751618807264
60,-2.7923526006318946
61,-2.7923302451227454
62,-2.792308056602958
63,-2.79228600268388
64,-2.792264056312611
65,-2.7922421949112097
66,-2.792220399654467
67,-2.7921986548639035
68,-2.7921769474992955
69,-2.792155266732024
70,-2.7921336035870796
71,-2.792111950642681
72,-2.792090301778234
73,-2.792068651962864
74,-2.792046997077995
75,-2.7920253337685046
76,-2.7920036593178565
77,-2.7919819715433816
78,-2.7919602687084395
79,-2.791938549448776
80,-2.7919168127107876
81,-2.791895057699785
82,-2.791873283836648
83,-2.7918514907215286
84,-2.7918296781034746
85,-2.7918078458550144
86,-2.7917859939509135
87,-2.791764122450433
88,-2.7917422314825244
89,-2.7917203212334827
90,-2.7916983919366807
91,-2.791676443864022
92,-2.7916544773188563
93,-2.791632492630108
94,-2.7916104901474235
95,-2.7915884702371683
96,-2.791566433279145
97,-2.791544379663888
98,-2.7915223097904773
99,-2.7915002240647393
100,-2.7914781228978027
101,-2.791456006704942
102,-2.791433875904638
103,-2.7914117309178503
104,-2.7913895721674336
105,-2.7913674000776862
106,-2.791345215074014
107,-2.791323017582658
108,-2.791300808030516
109,-2.7912785868449914
110,-2.791256354453904
111,-2.7912341112854246
112,-2.7912118577680376
113,-2.7911895943305223
114,-2.7911673214019395
115,-2.7911450394116413
116,-2.7911227487892742
117,-2.7911004499647896
118,-2.791078143368457
119,-2.7910558294308707
120,-2.791033508582958
121,-2.791011181255987
122,-2.79098884788156
123,-2.7909665088916187
124,-2.790944164718428
125,-2.790921815794562
126,-2.7908994625528973
127,-2.790877105426576
128,-2.7908547448489847
129,-2.7908323812537286
130,-2.7908100150745834
131,-2.790787646745468
132,-2.7907652767003923
133,-2.790742905373416
134,-2.790720533198597
135,-2.790698160609942
136,-2.7906757880413453
137,-2.7906534159265415
138,-2.7906310446990372
139,-2.7906086747920575
140,-2.790586306638481
141,-2.7905639406707783
142,-2.7905415773209445
143,-2.790519217020438
144,-2.7904968602001143
145,-2.790474507290157
146,-2.7904521587200124
147,-2.7904298149183284
148,-2.790407476312876
149,-2.790385143330495
150,-2.7903628163970193
151,-2.7903404959372153
152,-2.7903181823747123
153,-2.790295876131938
154,-2.7902735776300545
155,-2.790251287288894
156,-2.7902290055268923
157,-2.790206732761031
158,-2.790184469406765
159,-2.7901622158779764
160,-2.7901399725868963
161,-2.790117739944059
162,-2.7900955183582323
163,-2.790073308236366
164,-2.7900511099835335
165,-2.790028924002874
166,-2.7900067506955355
167,-2.7899845904606266
168,-2.7899624436951576
169,-2.789940310793989
170,-2.7899181921497824
171,-2.7898960881529495
172,-2.7898739991916033
173,-2.7898519256515106
174,-2.789829867916043
175,-2.7898078263661357
176,-2.7897858013802366
177,-2.7897637933342687
178,-2.789741802601586
179,-2.789719829552932
180,-2.7896978745563983
181,-2.789675937977389
182,-2.7896540201785833
183,-2.7896321215198934
184,-2.7896102423584357
185,-2.789588383048495
186,-2.789566543941488
187,-2.7895447253859382
188,-2.7895229277274396
189,-2.7895011513086296
190,-2.7894793964691593
191,-2.7894576635456714
192,-2.7894359528717674
193,-2.7894142647779887
